index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,84,8467,17,True,10,16,0.5100000000000001,0.53
1,0,C,2008_myanmar_military,0.7419,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.203607142625031,0.35,0.5641,0.3668,0.037894736842105266,0.35,0.44999999999999996,0,0.755,84,8467,17,True,10,16,0.5100000000000001,0.53
2,1,C,2008_myanmar_military,0.7519,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.24555199917678092,0.35,0.327168386790343,0.3805,0.0711578947368421,0.36,0.45999999999999996,0,0.76,84,8467,17,True,10,16,0.5100000000000001,0.53
3,2,C,2008_myanmar_military,0.7619,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.2640433821052265,0.35,0.2994541753957538,0.3889,0.14726315789473685,0.37,0.47,1,0.7408227491324041,84,8467,17,True,10,16,0.5100000000000001,0.53
4,3,C,2008_myanmar_military,0.7719,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.26625784584890455,0.35,0.2818247653314585,0.4002,0.2308421052631579,0.38,0.48,1,0.7216454982648082,84,8467,17,True,10,16,0.5100000000000001,0.53
5,4,C,2008_myanmar_military,0.7819,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2724252131593997,0.35,0.285352582635153,0.408,0.3038947368421053,0.39,0.49,1,0.7024682473972123,84,8467,17,True,10,16,0.5100000000000001,0.53
6,5,C,2008_myanmar_military,0.7919,0.1,0.55,0.03508771929824561,intel_effectiveness,0.4299999999999998,0.0,0.2750199571207732,0.35,0.2691915027598856,0.4296,0.35705263157894734,0.4,0.5,0,0.7074682473972123,84,8467,17,True,10,16,0.5100000000000001,0.53
7,6,C,2008_myanmar_military,0.8019,0.1,0.55,0.12121212121212122,intel_effectiveness,0.4599999999999998,0.0,0.27768494114876124,0.35,0.2616558161032294,0.4467,0.4016842105263158,0.41000000000000003,0.51,2,0.6983704790661597,84,8467,17,True,10,16,0.5100000000000001,0.53
8,7,C,2008_myanmar_military,0.8119,0.1,0.55,0.23076923076923078,intel_effectiveness,0.48999999999999977,0.0,0.2786806352424298,0.35,0.2517435406883186,0.4637,0.4376842105263158,0.42000000000000004,0.52,2,0.6892727107351071,84,8467,17,True,10,16,0.5100000000000001,0.53
9,8,C,2008_myanmar_military,0.8219,0.1,0.55,0.3488372093023256,intel_effectiveness,0.5199999999999998,0.0,0.28245565760166674,0.35,0.24946008898549124,0.4901,0.4705263157894737,0.43000000000000005,0.53,2,0.6654992779294137,84,8467,17,True,10,16,0.5100000000000001,0.53
10,9,C,2008_myanmar_military,0.8319,0.1,0.55,0.44680851063829785,intel_effectiveness,0.5499999999999998,0.0,0.2828662234971703,0.35,0.23079924331297857,0.5099,0.49715789473684213,0.44000000000000006,0.54,4,0.6097310563996835,84,8467,17,True,10,16,0.5100000000000001,0.53
11,10,C,2008_myanmar_military,0.8419,0.1,0.55,0.5384615384615384,intel_effectiveness,0.5799999999999998,0.0,0.2855615565789674,0.35,0.228967935060302,0.5339,0.5228421052631579,0.45000000000000007,0.55,0,0.5539628348699533,84,8467,17,True,10,16,0.5100000000000001,0.53
12,11,C,2008_myanmar_military,0.8519,0.1,0.55,0.5625,intel_effectiveness,0.6099999999999999,0.0,0.2853403238926858,0.35,0.21879145199260275,0.5549,0.5464210526315789,0.4600000000000001,0.56,1,0.5589628348699534,84,8467,17,True,10,16,0.5100000000000001,0.53
13,12,C,2008_myanmar_military,0.8619,0.1,0.55,0.6048387096774194,intel_effectiveness,0.6399999999999999,0.0,0.2856308412750632,0.35,0.20997211075875638,0.5755,0.5665263157894737,0.4700000000000001,0.5700000000000001,1,0.5639628348699534,84,8467,17,True,10,16,0.5100000000000001,0.53
14,13,C,2008_myanmar_military,0.8719,0.1,0.55,0.6691729323308271,intel_effectiveness,0.6699999999999999,0.0,0.2860184523567183,0.35,0.1980224186168732,0.5957,0.586,0.4800000000000001,0.5800000000000001,1,0.5689628348699534,84,8467,17,True,10,16,0.5100000000000001,0.53
15,14,C,2008_myanmar_military,0.8819,0.1,0.55,0.7071428571428572,intel_effectiveness,0.7,0.0,0.2871634126139057,0.35,0.19597921264334206,0.6176,0.6058947368421053,0.4900000000000001,0.5900000000000001,1,0.5739628348699534,84,8467,17,True,10,16,0.5100000000000001,0.53
16,15,C,2008_myanmar_military,0.8919,0.1,0.55,0.7162162162162162,intel_effectiveness,0.73,0.0,0.2874921308633776,0.35,0.187585241735849,0.6402,0.6253684210526316,0.5000000000000001,0.6000000000000001,1,0.5789628348699534,84,8467,17,True,10,16,0.5100000000000001,0.53
17,16,C,2008_myanmar_military,0.9019,0.1,0.55,0.75,intel_effectiveness,0.76,0.0,0.2878811413609729,0.35,0.17606307187741566,0.658,0.6481052631578947,0.5100000000000001,0.6100000000000001,0,0.5839628348699534,84,8467,17,True,10,16,0.5100000000000001,0.53
