index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,83,8367,16,True,16,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7201,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.09505776062226423,0.35,0.5641,0.3611,0.03884210526315789,0.35,0.44999999999999996,1,0.6999980898985072,83,8367,16,True,16,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7301,0.10080000000000001,0.55,0.096,intel_effectiveness,0.30999999999999994,0.0,0.21978224641961364,0.35,0.3245437379228965,0.3739,0.07221052631578948,0.36,0.45999999999999996,2,0.6280800452084561,83,8367,16,True,16,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7401,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.24189732038896006,0.35,0.2998720878320511,0.3838,0.14936842105263157,0.37,0.47,3,0.5440345974093778,83,8367,16,True,16,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7501,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.24482217582839147,0.35,0.29396943880879267,0.3927,0.23589473684210527,0.38,0.48,0,0.45998914961029946,83,8367,16,True,16,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7601,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.24941336883615733,0.35,0.27719248631472404,0.4028,0.30547368421052634,0.39,0.49,1,0.43788549505749585,83,8367,16,True,16,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7701,0.1,0.55,0.0,intel_effectiveness,0.4299999999999998,0.0,0.25167619629931437,0.35,0.27153333006586194,0.4172,0.36010526315789476,0.4,0.5,1,0.3832249347747578,83,8367,16,True,16,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7801,0.1,0.55,0.02564102564102564,intel_effectiveness,0.4599999999999998,0.0,0.2528018811263253,0.35,0.26440018370325036,0.4363,0.40410526315789475,0.41000000000000003,0.51,2,0.33588483005566616,83,8367,16,True,16,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7901,0.1,0.55,0.16666666666666666,intel_effectiveness,0.48999999999999977,0.0,0.2534072213048377,0.35,0.259242419028366,0.451,0.43894736842105264,0.42000000000000004,0.52,2,0.32274450600525084,83,8367,16,True,16,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8001,0.1,0.55,0.288135593220339,intel_effectiveness,0.5199999999999998,0.0,0.2545514842534375,0.35,0.24867074258218966,0.4711,0.46957894736842104,0.43000000000000005,0.53,3,0.32475107630002,83,8367,16,True,16,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8101,0.1,0.55,0.3333333333333333,intel_effectiveness,0.5499999999999998,0.0,0.25676822017990475,0.35,0.23928259100223148,0.4888,0.49673684210526314,0.44000000000000006,0.54,3,0.3267576465947891,83,8367,16,True,16,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8201,0.1,0.55,0.35443037974683544,intel_effectiveness,0.5799999999999998,0.0,0.25811966191020647,0.35,0.22734807765313575,0.5088,0.5203157894736842,0.45000000000000007,0.55,1,0.3118264200902873,83,8367,16,True,16,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8301,0.1,0.55,0.49382716049382713,intel_effectiveness,0.6099999999999999,0.0,0.25882809857996,0.35,0.2185414865600484,0.5267,0.5413684210526316,0.4600000000000001,0.56,1,0.2998886232910164,83,8367,16,True,16,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8401,0.1,0.55,0.5555555555555556,intel_effectiveness,0.6399999999999999,0.0,0.25970454946836297,0.35,0.20564278561749394,0.5487,0.5613684210526316,0.4700000000000001,0.5700000000000001,1,0.28795082649174547,83,8367,16,True,16,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8501,0.1,0.55,0.6122448979591837,intel_effectiveness,0.6699999999999999,0.0,0.262281295011819,0.35,0.19862183110260695,0.5745,0.5825263157894737,0.4800000000000001,0.5800000000000001,4,0.24579702011196058,83,8367,16,True,16,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8601,0.1,0.55,0.6476190476190476,intel_effectiveness,0.7,0.0,0.26313738940377984,0.35,0.1957542606323558,0.5974,0.6025263157894737,0.4900000000000001,0.5900000000000001,2,0.20364321373217567,83,8367,16,True,16,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8701,0.1,0.55,0.6576576576576577,intel_effectiveness,0.73,0.0,0.2640685872856571,0.35,0.18144836261848218,0.6229,0.6218947368421053,0.5000000000000001,0.6000000000000001,3,0.13029559306230143,83,8367,16,True,16,15,0.5000000000000001,0.525
