index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,65,6567,16,True,16,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7193,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.15513944181093497,0.35,0.5641,0.36,0.04126315789473684,0.35,0.44999999999999996,1,0.755,65,6567,16,True,16,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7293,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.22259232743422028,0.35,0.32251884038044476,0.3699,0.07452631578947369,0.36,0.45999999999999996,1,0.7492799348124358,65,6567,16,True,16,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7393,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.24378526535508058,0.35,0.295094967494391,0.3793,0.14694736842105263,0.37,0.47,1,0.7120825356994708,65,6567,16,True,16,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7493,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2499408588265601,0.35,0.2839306537450255,0.3883,0.2383157894736842,0.38,0.48,1,0.6856052017740699,65,6567,16,True,16,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7593,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2589794843644467,0.35,0.273349084756206,0.3956,0.30726315789473685,0.39,0.49,2,0.676763658702,65,6567,16,True,16,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7693,0.1,0.55,0.022727272727272728,intel_effectiveness,0.4299999999999998,0.0,0.26523803773639615,0.35,0.2712868209851578,0.4112,0.36294736842105263,0.4,0.5,3,0.6833795222969361,65,6567,16,True,16,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7793,0.1,0.55,0.12,intel_effectiveness,0.4599999999999998,0.0,0.2666963089827049,0.35,0.2584953613733354,0.434,0.4086315789473684,0.41000000000000003,0.51,3,0.6899953858918723,65,6567,16,True,16,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7893,0.1,0.55,0.21052631578947367,intel_effectiveness,0.48999999999999977,0.0,0.2714228043700235,0.35,0.24619186670937088,0.4554,0.4461052631578947,0.42000000000000004,0.52,3,0.6966112494868084,65,6567,16,True,16,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.7993,0.1,0.55,0.390625,intel_effectiveness,0.5199999999999998,0.0,0.2731169504906931,0.35,0.24439106524185455,0.4764,0.4745263157894737,0.43000000000000005,0.53,2,0.7192470403401393,65,6567,16,True,16,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8093,0.1,0.55,0.4931506849315068,intel_effectiveness,0.5499999999999998,0.0,0.2736978481661375,0.35,0.23234759418738737,0.4987,0.5023157894736842,0.44000000000000006,0.54,1,0.7418828311934702,65,6567,16,True,16,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8193,0.1,0.55,0.525,intel_effectiveness,0.5799999999999998,0.0,0.27442290583235207,0.35,0.23233970397354992,0.5212,0.5265263157894737,0.45000000000000007,0.55,1,0.7468828311934702,65,6567,16,True,16,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8293,0.1,0.55,0.5402298850574713,intel_effectiveness,0.6099999999999999,0.0,0.2745169888825084,0.35,0.21782599077821851,0.5411,0.5488421052631579,0.4600000000000001,0.56,1,0.7174807727079945,65,6567,16,True,16,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8393,0.1,0.55,0.5666666666666667,intel_effectiveness,0.6399999999999999,0.0,0.2749511733750226,0.35,0.21665533716648255,0.5594,0.5676842105263158,0.4700000000000001,0.5700000000000001,2,0.6717280629231627,65,6567,16,True,16,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8493,0.1,0.55,0.6041666666666666,intel_effectiveness,0.6699999999999999,0.0,0.27469431740641526,0.35,0.2003766760360265,0.58,0.5877894736842105,0.4800000000000001,0.5800000000000001,2,0.6259753531383309,65,6567,16,True,16,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8593,0.1,0.55,0.6761904761904762,intel_effectiveness,0.7,0.0,0.27511861458909415,0.35,0.1881082608642669,0.6052,0.6057894736842105,0.4900000000000001,0.5900000000000001,1,0.6146247018389748,65,6567,16,True,16,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8693,0.1,0.55,0.7142857142857143,intel_effectiveness,0.73,0.0,0.27480897459804926,0.35,0.18352376343903143,0.6284,0.6230526315789474,0.5000000000000001,0.6000000000000001,3,0.6149885041330333,65,6567,16,True,16,15,0.5000000000000001,0.525
