index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,34,3467,17,True,13,16,0.5100000000000001,0.53
1,0,C,2008_myanmar_military,0.7306,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.14964385341420283,0.35,0.5641,0.3717,0.04063157894736842,0.35,0.44999999999999996,0,0.755,34,3467,17,True,13,16,0.5100000000000001,0.53
2,1,C,2008_myanmar_military,0.7406,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.23537591850074563,0.35,0.32613665143661097,0.3837,0.07494736842105264,0.36,0.45999999999999996,2,0.8251448670839721,34,3467,17,True,13,16,0.5100000000000001,0.53
3,2,C,2008_myanmar_military,0.7506,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.24456844448831144,0.35,0.2957500940289439,0.3934,0.14936842105263157,0.37,0.47,2,0.8952897341679441,34,3467,17,True,13,16,0.5100000000000001,0.53
4,3,C,2008_myanmar_military,0.7606,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.25659601349940825,0.35,0.2826834721023225,0.4006,0.23926315789473684,0.38,0.48,3,0.936554709926392,34,3467,17,True,13,16,0.5100000000000001,0.53
5,4,C,2008_myanmar_military,0.7706,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2597038082201043,0.35,0.28150681325042837,0.4094,0.3062105263157895,0.39,0.49,1,0.9711201086744758,34,3467,17,True,13,16,0.5100000000000001,0.53
6,5,C,2008_myanmar_military,0.7806,0.1,0.55,0.03225806451612903,intel_effectiveness,0.4299999999999998,0.0,0.2632122878921578,0.35,0.2722644668789789,0.4295,0.36126315789473684,0.4,0.5,3,0.9796086877355815,34,3467,17,True,13,16,0.5100000000000001,0.53
7,6,C,2008_myanmar_military,0.7906,0.1,0.55,0.21875,intel_effectiveness,0.4599999999999998,0.0,0.26532538041616055,0.35,0.26135395281936985,0.4474,0.4108421052631579,0.41000000000000003,0.51,1,0.9870980809229571,34,3467,17,True,13,16,0.5100000000000001,0.53
8,7,C,2008_myanmar_military,0.8006,0.1,0.55,0.32432432432432434,intel_effectiveness,0.48999999999999977,0.0,0.26989620253408725,0.35,0.26005063562994646,0.4673,0.44989473684210524,0.42000000000000004,0.52,1,0.9565299261227141,34,3467,17,True,13,16,0.5100000000000001,0.53
9,8,C,2008_myanmar_military,0.8106,0.1,0.55,0.4666666666666667,intel_effectiveness,0.5199999999999998,0.0,0.2713961242931705,0.35,0.24663609728341357,0.4849,0.4788421052631579,0.43000000000000005,0.53,1,0.9259617713224711,34,3467,17,True,13,16,0.5100000000000001,0.53
10,9,C,2008_myanmar_military,0.8206,0.1,0.55,0.5,intel_effectiveness,0.5499999999999998,0.0,0.27377620336256586,0.35,0.23881883694625353,0.5014,0.5066315789473684,0.44000000000000006,0.54,0,0.8953936165222282,34,3467,17,True,13,16,0.5100000000000001,0.53
11,10,C,2008_myanmar_military,0.8306,0.1,0.55,0.5272727272727272,intel_effectiveness,0.5799999999999998,0.0,0.2747322960284262,0.35,0.23438376427480806,0.5219,0.5314736842105263,0.45000000000000007,0.55,0,0.9003936165222282,34,3467,17,True,13,16,0.5100000000000001,0.53
12,11,C,2008_myanmar_military,0.8406,0.1,0.55,0.5,intel_effectiveness,0.6099999999999999,0.0,0.27703413254309955,0.35,0.21877348026697535,0.5473,0.5518947368421052,0.4600000000000001,0.56,1,0.9053936165222282,34,3467,17,True,13,16,0.5100000000000001,0.53
13,12,C,2008_myanmar_military,0.8506,0.1,0.55,0.5757575757575758,intel_effectiveness,0.6399999999999999,0.0,0.2776168750077793,0.35,0.2095920946213518,0.5694,0.5702105263157895,0.4700000000000001,0.5700000000000001,3,0.8936222883693167,34,3467,17,True,13,16,0.5100000000000001,0.53
14,13,C,2008_myanmar_military,0.8606,0.1,0.55,0.6216216216216216,intel_effectiveness,0.6699999999999999,0.0,0.2792306854284287,0.35,0.2041767547930437,0.5906,0.5882105263157895,0.4800000000000001,0.5800000000000001,2,0.9133147833492083,34,3467,17,True,13,16,0.5100000000000001,0.53
15,14,C,2008_myanmar_military,0.8706,0.1,0.55,0.675,intel_effectiveness,0.7,0.0,0.2795802971031945,0.35,0.1851798419315075,0.6129,0.6082105263157894,0.4900000000000001,0.5900000000000001,3,0.9497786064820115,34,3467,17,True,13,16,0.5100000000000001,0.53
16,15,C,2008_myanmar_military,0.8806,0.1,0.55,0.6823529411764706,intel_effectiveness,0.73,0.0,0.28037848836746543,0.35,0.1811014509358549,0.633,0.6293684210526316,0.5000000000000001,0.6000000000000001,3,0.9862424296148147,34,3467,17,True,13,16,0.5100000000000001,0.53
17,16,C,2008_myanmar_military,0.8906,0.1,0.55,0.7241379310344828,intel_effectiveness,0.76,0.0,0.28033966728154897,0.35,0.17376207155311274,0.6576,0.6491578947368422,0.5100000000000001,0.6100000000000001,1,1.0,34,3467,17,True,13,16,0.5100000000000001,0.53
