index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,22,2267,16,True,9,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7252,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.18419474538962086,0.35,0.5641,0.357,0.03873684210526316,0.35,0.44999999999999996,2,0.755,22,2267,16,True,9,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7352,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.2344037322331192,0.35,0.3320848675526986,0.3683,0.06905263157894737,0.36,0.45999999999999996,2,0.76,22,2267,16,True,9,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7452,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.2546561608829825,0.35,0.29119619665034124,0.3791,0.142,0.37,0.47,1,0.765,22,2267,16,True,9,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7552,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2708195922390491,0.35,0.28420240171702593,0.3883,0.22810526315789473,0.38,0.48,0,0.77,22,2267,16,True,9,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7652,0.1,0.55,0.030303030303030304,intel_effectiveness,0.39999999999999986,0.0,0.27969105309360726,0.35,0.28477408328175624,0.3964,0.3,0.39,0.49,1,0.7600510155212716,22,2267,16,True,9,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7752,0.1,0.55,0.05405405405405406,intel_effectiveness,0.4299999999999998,0.0,0.2844657302960965,0.35,0.2641336950006504,0.4167,0.35410526315789476,0.4,0.5,0,0.7501020310425432,22,2267,16,True,9,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7852,0.1,0.55,0.14893617021276595,intel_effectiveness,0.4599999999999998,0.0,0.2904805175358688,0.35,0.2573550828265751,0.4385,0.40221052631578946,0.41000000000000003,0.51,1,0.7551020310425433,22,2267,16,True,9,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7952,0.1,0.55,0.25925925925925924,intel_effectiveness,0.48999999999999977,0.0,0.29489823574390983,0.35,0.2526339478162746,0.4608,0.44273684210526315,0.42000000000000004,0.52,0,0.7601020310425433,22,2267,16,True,9,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8052,0.1,0.55,0.4090909090909091,intel_effectiveness,0.5199999999999998,0.0,0.29834680521035145,0.35,0.24455096794906156,0.4813,0.4743157894736842,0.43000000000000005,0.53,0,0.7651020310425433,22,2267,16,True,9,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8152,0.1,0.55,0.44594594594594594,intel_effectiveness,0.5499999999999998,0.0,0.30262913001939984,0.35,0.2310553712531533,0.5053,0.501578947368421,0.44000000000000006,0.54,0,0.7701020310425433,22,2267,16,True,9,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8252,0.1,0.55,0.4642857142857143,intel_effectiveness,0.5799999999999998,0.0,0.3046455726242771,0.35,0.22122147826076582,0.5256,0.5243157894736842,0.45000000000000007,0.55,0,0.7751020310425433,22,2267,16,True,9,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8352,0.1,0.55,0.5054945054945055,intel_effectiveness,0.6099999999999999,0.0,0.306880153627131,0.35,0.21635395699761745,0.5464,0.5470526315789473,0.4600000000000001,0.56,0,0.7801020310425433,22,2267,16,True,9,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8452,0.1,0.55,0.5392156862745098,intel_effectiveness,0.6399999999999999,0.0,0.3089521782302204,0.35,0.2034926380357286,0.5658,0.568,0.4700000000000001,0.5700000000000001,2,0.7424890699418687,22,2267,16,True,9,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8552,0.1,0.55,0.5818181818181818,intel_effectiveness,0.6699999999999999,0.0,0.31083125733440564,0.35,0.19386022883853354,0.5886,0.5873684210526315,0.4800000000000001,0.5800000000000001,2,0.7048761088411941,22,2267,16,True,9,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8652,0.1,0.55,0.635593220338983,intel_effectiveness,0.7,0.0,0.31122678496226697,0.35,0.19435323745611527,0.6094,0.6033684210526316,0.4900000000000001,0.5900000000000001,1,0.6901673732024204,22,2267,16,True,9,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8752,0.1,0.55,0.6916666666666667,intel_effectiveness,0.73,0.0,0.31162738842186166,0.35,0.177670380716147,0.6368,0.6226315789473684,0.5000000000000001,0.6000000000000001,2,0.6951673732024204,22,2267,16,True,9,15,0.5000000000000001,0.525
