index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,47,4767,16,True,9,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7295,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.15430568182043394,0.35,0.5641,0.3667,0.039473684210526314,0.35,0.44999999999999996,1,0.7415494740897722,47,4767,16,True,9,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7395,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.22720771454569183,0.35,0.325516542246027,0.38,0.07536842105263158,0.36,0.45999999999999996,0,0.7330989481795445,47,4767,16,True,9,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7495,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.2520804753593529,0.35,0.30054445803338625,0.3891,0.14957894736842106,0.37,0.47,0,0.7380989481795445,47,4767,16,True,9,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7595,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2620880389681821,0.35,0.29260057567974673,0.3968,0.23863157894736842,0.38,0.48,1,0.7040786782631168,47,4767,16,True,9,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7695,0.1,0.55,0.034482758620689655,intel_effectiveness,0.39999999999999986,0.0,0.2661956974931657,0.35,0.27826216013307203,0.4069,0.3042105263157895,0.39,0.49,2,0.7164512761570696,47,4767,16,True,9,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7795,0.1,0.55,0.1,intel_effectiveness,0.4299999999999998,0.0,0.2722291117448765,0.35,0.27578107180015254,0.4204,0.36505263157894735,0.4,0.5,3,0.6976593958945342,47,4767,16,True,9,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7895,0.1,0.55,0.16279069767441862,intel_effectiveness,0.4599999999999998,0.0,0.27446290563356485,0.35,0.2691327676547104,0.4367,0.4076842105263158,0.41000000000000003,0.51,1,0.7178877855484265,47,4767,16,True,9,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7995,0.1,0.55,0.25,intel_effectiveness,0.48999999999999977,0.0,0.2807464014197245,0.35,0.24816210243144482,0.4576,0.4443157894736842,0.42000000000000004,0.52,1,0.731746857840184,47,4767,16,True,9,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8095,0.1,0.55,0.31746031746031744,intel_effectiveness,0.5199999999999998,0.0,0.28291237556088816,0.35,0.24277195666465085,0.4777,0.4746315789473684,0.43000000000000005,0.53,1,0.699213062321561,47,4767,16,True,9,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8195,0.1,0.55,0.40540540540540543,intel_effectiveness,0.5499999999999998,0.0,0.28634641427266955,0.35,0.23767449493854537,0.5005,0.502,0.44000000000000006,0.54,0,0.666679266802938,47,4767,16,True,9,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8295,0.1,0.55,0.45121951219512196,intel_effectiveness,0.5799999999999998,0.0,0.2869434662803108,0.35,0.23423000324209425,0.52,0.5248421052631579,0.45000000000000007,0.55,1,0.7172374834583902,47,4767,16,True,9,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8395,0.1,0.55,0.5,intel_effectiveness,0.6099999999999999,0.0,0.2891896864116989,0.35,0.21419119646640988,0.5383,0.5464210526315789,0.4600000000000001,0.56,1,0.7677957001138425,47,4767,16,True,9,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8495,0.1,0.55,0.5408163265306123,intel_effectiveness,0.6399999999999999,0.0,0.29021454979276223,0.35,0.20504196202899483,0.5603,0.5644210526315789,0.4700000000000001,0.5700000000000001,1,0.8183539167692947,47,4767,16,True,9,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8595,0.1,0.55,0.6274509803921569,intel_effectiveness,0.6699999999999999,0.0,0.2911248640112321,0.35,0.20559419136596374,0.5814,0.5851578947368421,0.4800000000000001,0.5800000000000001,0,0.8689121334247469,47,4767,16,True,9,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8695,0.1,0.55,0.7009345794392523,intel_effectiveness,0.7,0.0,0.29295397171231136,0.35,0.19213751113522937,0.5998,0.6070526315789474,0.4900000000000001,0.5900000000000001,1,0.8739121334247469,47,4767,16,True,9,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8795,0.1,0.55,0.7387387387387387,intel_effectiveness,0.73,0.0,0.29351566942217555,0.35,0.18889561794824145,0.6269,0.6253684210526316,0.5000000000000001,0.6000000000000001,2,0.8473273160802521,47,4767,16,True,9,15,0.5000000000000001,0.525
