index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,16,1667,17,True,12,16,0.5100000000000001,0.53
1,0,C,2008_myanmar_military,0.7334,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.18787347866472773,0.35,0.5641,0.3648,0.039473684210526314,0.35,0.44999999999999996,2,0.7751584813184171,16,1667,17,True,12,16,0.5100000000000001,0.53
2,1,C,2008_myanmar_military,0.7434,0.10080000000000001,0.55,0.096,intel_effectiveness,0.30999999999999994,0.0,0.244248803547047,0.35,0.3260462599048001,0.3758,0.07526315789473684,0.36,0.45999999999999996,1,0.8003169626368343,16,1667,17,True,12,16,0.5100000000000001,0.53
3,2,C,2008_myanmar_military,0.7534,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.2496936236189134,0.35,0.30529353289708394,0.3887,0.15052631578947367,0.37,0.47,2,0.8254754439552514,16,1667,17,True,12,16,0.5100000000000001,0.53
4,3,C,2008_myanmar_military,0.7634,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2570733704880156,0.35,0.29101456003560716,0.3974,0.23610526315789473,0.38,0.48,4,0.8023653206531327,16,1667,17,True,12,16,0.5100000000000001,0.53
5,4,C,2008_myanmar_military,0.7734,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2659068919449836,0.35,0.2786322047560348,0.4092,0.30010526315789476,0.39,0.49,4,0.779255197351014,16,1667,17,True,12,16,0.5100000000000001,0.53
6,5,C,2008_myanmar_military,0.7834,0.1,0.55,0.03125,intel_effectiveness,0.4299999999999998,0.0,0.26731157711103604,0.35,0.2734234861576058,0.4323,0.35578947368421054,0.4,0.5,1,0.7813745085991721,16,1667,17,True,12,16,0.5100000000000001,0.53
7,6,C,2008_myanmar_military,0.7934,0.1,0.55,0.05405405405405406,intel_effectiveness,0.4599999999999998,0.0,0.2663793278327154,0.35,0.2627240423812839,0.4509,0.4047368421052632,0.41000000000000003,0.51,0,0.7863745085991721,16,1667,17,True,12,16,0.5100000000000001,0.53
8,7,C,2008_myanmar_military,0.8034,0.1,0.55,0.1956521739130435,intel_effectiveness,0.48999999999999977,0.0,0.268184707723414,0.35,0.2601800069680803,0.4707,0.43926315789473686,0.42000000000000004,0.52,0,0.7913745085991721,16,1667,17,True,12,16,0.5100000000000001,0.53
9,8,C,2008_myanmar_military,0.8134,0.1,0.55,0.37037037037037035,intel_effectiveness,0.5199999999999998,0.0,0.27255085020852793,0.35,0.2412159425200128,0.489,0.47221052631578947,0.43000000000000005,0.53,1,0.8073565147629946,16,1667,17,True,12,16,0.5100000000000001,0.53
10,9,C,2008_myanmar_military,0.8234,0.1,0.55,0.39344262295081966,intel_effectiveness,0.5499999999999998,0.0,0.27153169760146045,0.35,0.2332968899018579,0.5045,0.4988421052631579,0.44000000000000006,0.54,2,0.807407878532575,16,1667,17,True,12,16,0.5100000000000001,0.53
11,10,C,2008_myanmar_military,0.8334,0.1,0.55,0.4925373134328358,intel_effectiveness,0.5799999999999998,0.0,0.2727946975117076,0.35,0.23069815724226145,0.5248,0.5228421052631579,0.45000000000000007,0.55,3,0.7882614819266588,16,1667,17,True,12,16,0.5100000000000001,0.53
12,11,C,2008_myanmar_military,0.8434,0.1,0.55,0.4935064935064935,intel_effectiveness,0.6099999999999999,0.0,0.2755950990578924,0.35,0.22475133434237232,0.5448,0.5456842105263158,0.4600000000000001,0.56,1,0.7691150853207426,16,1667,17,True,12,16,0.5100000000000001,0.53
13,12,C,2008_myanmar_military,0.8534,0.1,0.55,0.5555555555555556,intel_effectiveness,0.6399999999999999,0.0,0.2750938628994707,0.35,0.2037269232985458,0.5675,0.5654736842105264,0.4700000000000001,0.5700000000000001,2,0.7850970914845651,16,1667,17,True,12,16,0.5100000000000001,0.53
14,13,C,2008_myanmar_military,0.8634,0.1,0.55,0.6046511627906976,intel_effectiveness,0.6699999999999999,0.0,0.2768443159131494,0.35,0.20567082125528907,0.5896,0.5832631578947368,0.4800000000000001,0.5800000000000001,1,0.8010790976483876,16,1667,17,True,12,16,0.5100000000000001,0.53
15,14,C,2008_myanmar_military,0.8734,0.1,0.55,0.5876288659793815,intel_effectiveness,0.7,0.0,0.2779834861691878,0.35,0.18874157523575147,0.6109,0.602421052631579,0.4900000000000001,0.5900000000000001,2,0.8289856324896874,16,1667,17,True,12,16,0.5100000000000001,0.53
16,15,C,2008_myanmar_military,0.8834,0.1,0.55,0.6435643564356436,intel_effectiveness,0.73,0.0,0.27935941252738106,0.35,0.17666973695123406,0.6349,0.6225263157894737,0.5000000000000001,0.6000000000000001,1,0.8568921673309872,16,1667,17,True,12,16,0.5100000000000001,0.53
17,16,C,2008_myanmar_military,0.8934,0.1,0.55,0.6851851851851852,intel_effectiveness,0.76,0.0,0.2799123773060204,0.35,0.17121872997666898,0.6614,0.6427368421052632,0.5100000000000001,0.6100000000000001,2,0.884798702172287,16,1667,17,True,12,16,0.5100000000000001,0.53
