index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,29,2967,16,True,11,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7458,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.15267161154939718,0.35,0.5641,0.3554,0.03768421052631579,0.35,0.44999999999999996,0,0.755,29,2967,16,True,11,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7558,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.2222994224447757,0.35,0.3237037021274275,0.3679,0.07178947368421053,0.36,0.45999999999999996,0,0.76,29,2967,16,True,11,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7658,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.24990247963245285,0.35,0.29950564553850345,0.3765,0.1431578947368421,0.37,0.47,1,0.7396965028906317,29,2967,16,True,11,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7758,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2614549914472709,0.35,0.2821023451145247,0.3854,0.2316842105263158,0.38,0.48,0,0.7193930057812634,29,2967,16,True,11,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7858,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.27312958388907055,0.35,0.28548659346131267,0.3919,0.3021052631578947,0.39,0.49,0,0.7243930057812634,29,2967,16,True,11,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7958,0.1,0.55,0.02702702702702703,intel_effectiveness,0.4299999999999998,0.0,0.2768710496491781,0.35,0.2740718671464763,0.4093,0.3586315789473684,0.4,0.5,0,0.7293930057812634,29,2967,16,True,11,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.8058,0.1,0.55,0.044444444444444446,intel_effectiveness,0.4599999999999998,0.0,0.280680661752069,0.35,0.25713624966599935,0.4291,0.4070526315789474,0.41000000000000003,0.51,2,0.6997146853536093,29,2967,16,True,11,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.8158,0.1,0.55,0.20754716981132076,intel_effectiveness,0.48999999999999977,0.0,0.2834852717227468,0.35,0.25030480021928253,0.4515,0.44042105263157894,0.42000000000000004,0.52,1,0.6700363649259551,29,2967,16,True,11,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8258,0.1,0.55,0.2542372881355932,intel_effectiveness,0.5199999999999998,0.0,0.28648035223942403,0.35,0.23997565456327613,0.4706,0.4711578947368421,0.43000000000000005,0.53,1,0.6403580444983009,29,2967,16,True,11,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8358,0.1,0.55,0.38461538461538464,intel_effectiveness,0.5499999999999998,0.0,0.288500880355135,0.35,0.24171590286398698,0.4878,0.4983157894736842,0.44000000000000006,0.54,1,0.6453580444983009,29,2967,16,True,11,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8458,0.1,0.55,0.4594594594594595,intel_effectiveness,0.5799999999999998,0.0,0.28973165301060966,0.35,0.23202103842374855,0.5096,0.5238947368421053,0.45000000000000007,0.55,2,0.6325367868243713,29,2967,16,True,11,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8558,0.1,0.55,0.5487804878048781,intel_effectiveness,0.6099999999999999,0.0,0.2912187524035651,0.35,0.2235532281323085,0.5334,0.5477894736842105,0.4600000000000001,0.56,2,0.6197155291504417,29,2967,16,True,11,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8658,0.1,0.55,0.5913978494623656,intel_effectiveness,0.6399999999999999,0.0,0.29242819394473163,0.35,0.21709394789859937,0.5536,0.5673684210526316,0.4700000000000001,0.5700000000000001,1,0.6068942714765121,29,2967,16,True,11,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8758,0.1,0.55,0.5742574257425742,intel_effectiveness,0.6699999999999999,0.0,0.2928396576229966,0.35,0.19513939950772552,0.5742,0.5868421052631579,0.4800000000000001,0.5800000000000001,2,0.6118942714765121,29,2967,16,True,11,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8858,0.1,0.55,0.625,intel_effectiveness,0.7,0.0,0.2926399777520998,0.35,0.19864120572281085,0.5962,0.6067368421052631,0.4900000000000001,0.5900000000000001,2,0.6410882931216993,29,2967,16,True,11,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8958,0.1,0.55,0.6548672566371682,intel_effectiveness,0.73,0.0,0.2923465971959532,0.35,0.17978421207069417,0.6154,0.6262105263157894,0.5000000000000001,0.6000000000000001,3,0.6833804863834558,29,2967,16,True,11,15,0.5000000000000001,0.525
