index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,62,6267,16,True,9,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7277,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.057988795834321295,0.35,0.5641,0.3633,0.03936842105263158,0.35,0.44999999999999996,1,0.755,62,6267,16,True,9,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7377,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.22223091665659914,0.35,0.3315339462518856,0.3764,0.0711578947368421,0.36,0.45999999999999996,1,0.76,62,6267,16,True,9,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7477,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.263456706966182,0.35,0.30487236971715126,0.383,0.14863157894736842,0.37,0.47,1,0.765,62,6267,16,True,9,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7577,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.26933066926524585,0.35,0.2854094552475808,0.3886,0.23494736842105263,0.38,0.48,0,0.77,62,6267,16,True,9,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7677,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.27532663302227756,0.35,0.2839322911364849,0.3967,0.30747368421052634,0.39,0.49,0,0.775,62,6267,16,True,9,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7777,0.1,0.55,0.023809523809523808,intel_effectiveness,0.4299999999999998,0.0,0.2781161747212159,0.35,0.2689044876421829,0.4189,0.36094736842105263,0.4,0.5,1,0.78,62,6267,16,True,9,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7877,0.1,0.55,0.07692307692307693,intel_effectiveness,0.4599999999999998,0.0,0.27938584033874214,0.35,0.2587754255757731,0.4338,0.4032631578947368,0.41000000000000003,0.51,1,0.785,62,6267,16,True,9,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7977,0.1,0.55,0.15625,intel_effectiveness,0.48999999999999977,0.0,0.2804687744579249,0.35,0.2453165046979726,0.4538,0.44,0.42000000000000004,0.52,1,0.79,62,6267,16,True,9,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8077,0.1,0.55,0.34285714285714286,intel_effectiveness,0.5199999999999998,0.0,0.28151144393408967,0.35,0.2421185002716834,0.4775,0.47326315789473683,0.43000000000000005,0.53,0,0.795,62,6267,16,True,9,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8177,0.1,0.55,0.40540540540540543,intel_effectiveness,0.5499999999999998,0.0,0.28304310498766694,0.35,0.23658804552380736,0.4957,0.4996842105263158,0.44000000000000006,0.54,1,0.7634226753296408,62,6267,16,True,9,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8277,0.1,0.55,0.4823529411764706,intel_effectiveness,0.5799999999999998,0.0,0.2836808287825037,0.35,0.22721105591729102,0.5137,0.5236842105263158,0.45000000000000007,0.55,2,0.7318453506592816,62,6267,16,True,9,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8377,0.1,0.55,0.5777777777777777,intel_effectiveness,0.6099999999999999,0.0,0.2851214004382454,0.35,0.2134078659412214,0.5313,0.5443157894736842,0.4600000000000001,0.56,1,0.6807965191827001,62,6267,16,True,9,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8477,0.1,0.55,0.6185567010309279,intel_effectiveness,0.6399999999999999,0.0,0.2851401389864394,0.35,0.21585302657496241,0.5571,0.5645263157894737,0.4700000000000001,0.5700000000000001,0,0.6663250123764779,62,6267,16,True,9,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8577,0.1,0.55,0.6796116504854369,intel_effectiveness,0.6699999999999999,0.0,0.28555848314464655,0.35,0.19452766770859342,0.5754,0.5858947368421052,0.4800000000000001,0.5800000000000001,2,0.632464525007442,62,6267,16,True,9,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8677,0.1,0.55,0.7289719626168224,intel_effectiveness,0.7,0.0,0.28462230262567323,0.35,0.18479953760104373,0.5999,0.606,0.4900000000000001,0.5900000000000001,2,0.5986040376384061,62,6267,16,True,9,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8777,0.1,0.55,0.7477477477477478,intel_effectiveness,0.73,0.0,0.2841166652271995,0.35,0.18278045718688468,0.6228,0.6256842105263158,0.5000000000000001,0.6000000000000001,3,0.5601921997010558,62,6267,16,True,9,15,0.5000000000000001,0.525
