index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,27,2767,17,True,7,16,0.5100000000000001,0.53
1,0,C,2008_myanmar_military,0.7413,0.17600000000000005,0.55,0.0,intel_effectiveness,0.27999999999999997,0.0,0.1681108526946087,0.35,0.5641,0.3696,0.03968421052631579,0.35,0.44999999999999996,1,0.7401886755675201,27,2767,17,True,7,16,0.5100000000000001,0.53
2,1,C,2008_myanmar_military,0.7513,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.23139542758239903,0.35,0.3300480425755099,0.3785,0.07326315789473684,0.36,0.45999999999999996,1,0.7303773511350402,27,2767,17,True,7,16,0.5100000000000001,0.53
3,2,C,2008_myanmar_military,0.7613,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.24852915499147082,0.35,0.29657154933021423,0.3884,0.14684210526315788,0.37,0.47,2,0.7359230912652734,27,2767,17,True,7,16,0.5100000000000001,0.53
4,3,C,2008_myanmar_military,0.7713,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2606480858789985,0.35,0.29042587725479674,0.3966,0.23642105263157895,0.38,0.48,1,0.7414688313955067,27,2767,17,True,7,16,0.5100000000000001,0.53
5,4,C,2008_myanmar_military,0.7813,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2672712151579308,0.35,0.2857254988486555,0.4007,0.30726315789473685,0.39,0.49,1,0.7671590263923413,27,2767,17,True,7,16,0.5100000000000001,0.53
6,5,C,2008_myanmar_military,0.7913,0.1,0.55,0.05263157894736842,intel_effectiveness,0.4299999999999998,0.0,0.2723676114292481,0.35,0.2741866023211461,0.4193,0.36473684210526314,0.4,0.5,1,0.792849221389176,27,2767,17,True,7,16,0.5100000000000001,0.53
7,6,C,2008_myanmar_military,0.8013,0.1,0.55,0.1276595744680851,intel_effectiveness,0.4599999999999998,0.0,0.27462578398502896,0.35,0.2652035649481781,0.4371,0.40968421052631576,0.41000000000000003,0.51,2,0.7823338674266793,27,2767,17,True,7,16,0.5100000000000001,0.53
8,7,C,2008_myanmar_military,0.8113,0.1,0.55,0.23214285714285715,intel_effectiveness,0.48999999999999977,0.0,0.2780070845205354,0.35,0.24739799663129308,0.459,0.44452631578947366,0.42000000000000004,0.52,1,0.7718185134641826,27,2767,17,True,7,16,0.5100000000000001,0.53
9,8,C,2008_myanmar_military,0.8213,0.1,0.55,0.3076923076923077,intel_effectiveness,0.5199999999999998,0.0,0.2800853159133837,0.35,0.24266319292215954,0.4719,0.47568421052631576,0.43000000000000005,0.53,1,0.7406129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
10,9,C,2008_myanmar_military,0.8313,0.1,0.55,0.3561643835616438,intel_effectiveness,0.5499999999999998,0.0,0.28131463057200423,0.35,0.23935781083112315,0.4985,0.5026315789473684,0.44000000000000006,0.54,1,0.7456129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
11,10,C,2008_myanmar_military,0.8413,0.1,0.55,0.3902439024390244,intel_effectiveness,0.5799999999999998,0.0,0.2828855759819545,0.35,0.22273199392895288,0.5202,0.5272631578947369,0.45000000000000007,0.55,1,0.7506129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
12,11,C,2008_myanmar_military,0.8513,0.1,0.55,0.43820224719101125,intel_effectiveness,0.6099999999999999,0.0,0.2832610408185833,0.35,0.21818169764298118,0.5399,0.5481052631578948,0.4600000000000001,0.56,0,0.7556129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
13,12,C,2008_myanmar_military,0.8613,0.1,0.55,0.5555555555555556,intel_effectiveness,0.6399999999999999,0.0,0.28330158754497947,0.35,0.20345743054423515,0.5644,0.5689473684210526,0.4700000000000001,0.5700000000000001,0,0.7606129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
14,13,C,2008_myanmar_military,0.8713,0.1,0.55,0.6407766990291263,intel_effectiveness,0.6699999999999999,0.0,0.2831641772107297,0.35,0.19432998157483145,0.5898,0.5874736842105264,0.4800000000000001,0.5800000000000001,0,0.7656129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
15,14,C,2008_myanmar_military,0.8813,0.1,0.55,0.6481481481481481,intel_effectiveness,0.7,0.0,0.2833149476370328,0.35,0.18500527338888023,0.6136,0.6046315789473684,0.4900000000000001,0.5900000000000001,0,0.7706129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
16,15,C,2008_myanmar_military,0.8913,0.1,0.55,0.6956521739130435,intel_effectiveness,0.73,0.0,0.2828288385407995,0.35,0.17898061050772995,0.6301,0.6246315789473684,0.5000000000000001,0.6000000000000001,1,0.7756129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
17,16,C,2008_myanmar_military,0.9013,0.1,0.55,0.7815126050420168,intel_effectiveness,0.76,0.0,0.2831852555756597,0.35,0.17481732319026205,0.6539,0.6438947368421053,0.5100000000000001,0.6100000000000001,1,0.7806129645048513,27,2767,17,True,7,16,0.5100000000000001,0.53
