index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,14,1467,16,True,9,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7654,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.19776490007633174,0.35,0.5641,0.3547,0.03757894736842105,0.35,0.44999999999999996,2,0.7371249752260136,14,1467,16,True,9,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7754,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.21450644946410544,0.35,0.3258992651253858,0.3639,0.06852631578947369,0.36,0.45999999999999996,2,0.7585359596430478,14,1467,16,True,9,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7854,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.25457577167866635,0.35,0.2982865899398681,0.3758,0.14273684210526316,0.37,0.47,2,0.7978219688340683,14,1467,16,True,9,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7954,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.2571667211839612,0.35,0.28866268581427357,0.3864,0.2276842105263158,0.38,0.48,2,0.8602764955629522,14,1467,16,True,9,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.8054,0.1,0.55,0.02857142857142857,intel_effectiveness,0.39999999999999986,0.0,0.26717369122206497,0.35,0.2818314261732845,0.395,0.3008421052631579,0.39,0.49,1,0.922731022291836,14,1467,16,True,9,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.8154,0.1,0.55,0.024390243902439025,intel_effectiveness,0.4299999999999998,0.0,0.2740672662419691,0.35,0.2728482082775736,0.4117,0.36294736842105263,0.4,0.5,3,0.9285116618085273,14,1467,16,True,9,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.8254,0.1,0.55,0.08888888888888889,intel_effectiveness,0.4599999999999998,0.0,0.27732459558343586,0.35,0.26529935502239044,0.4288,0.4068421052631579,0.41000000000000003,0.51,2,0.9342923013252186,14,1467,16,True,9,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.8354,0.1,0.55,0.18867924528301888,intel_effectiveness,0.48999999999999977,0.0,0.2805644533286995,0.35,0.2540754083032608,0.4478,0.44273684210526315,0.42000000000000004,0.52,2,0.9624608188630819,14,1467,16,True,9,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8454,0.1,0.55,0.3492063492063492,intel_effectiveness,0.5199999999999998,0.0,0.2833961068129335,0.35,0.2528548566590748,0.47,0.47326315789473683,0.43000000000000005,0.53,0,0.9906293364009452,14,1467,16,True,9,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8554,0.1,0.55,0.4594594594594595,intel_effectiveness,0.5499999999999998,0.0,0.2849326348160003,0.35,0.2405073520577594,0.4937,0.4974736842105263,0.44000000000000006,0.54,0,0.9956293364009452,14,1467,16,True,9,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8654,0.1,0.55,0.4939759036144578,intel_effectiveness,0.5799999999999998,0.0,0.2876537693501371,0.35,0.23358385626468886,0.5133,0.5204210526315789,0.45000000000000007,0.55,0,1.0,14,1467,16,True,9,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8754,0.1,0.55,0.550561797752809,intel_effectiveness,0.6099999999999999,0.0,0.28792913313361007,0.35,0.22636094335803053,0.5344,0.5416842105263158,0.4600000000000001,0.56,1,0.981641795792623,14,1467,16,True,9,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8854,0.1,0.55,0.5833333333333334,intel_effectiveness,0.6399999999999999,0.0,0.2877642149241273,0.35,0.21271578976483013,0.5571,0.5636842105263158,0.4700000000000001,0.5700000000000001,0,0.968283591585246,14,1467,16,True,9,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8954,0.1,0.55,0.67,intel_effectiveness,0.6699999999999999,0.0,0.28676485247051675,0.35,0.2041339570570629,0.5801,0.5838947368421052,0.4800000000000001,0.5800000000000001,1,0.953051061350608,14,1467,16,True,9,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.9054,0.1,0.55,0.7129629629629629,intel_effectiveness,0.7,0.0,0.2868388622949141,0.35,0.19443302152115666,0.6033,0.6053684210526316,0.4900000000000001,0.5900000000000001,1,0.93781853111597,14,1467,16,True,9,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.9154,0.1,0.55,0.7321428571428571,intel_effectiveness,0.73,0.0,0.28641973772670243,0.35,0.1866733380764598,0.6296,0.6234736842105263,0.5000000000000001,0.6000000000000001,1,0.94281853111597,14,1467,16,True,9,15,0.5000000000000001,0.525
