index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,4,467,16,True,15,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7257,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.09291328501973481,0.35,0.5641,0.3697,0.04263157894736842,0.35,0.44999999999999996,1,0.755,4,467,16,True,15,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7357,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.2126828940974792,0.35,0.32043794499520467,0.3822,0.07673684210526316,0.36,0.45999999999999996,3,0.7568931089871118,4,467,16,True,15,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7457,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.22472370387869514,0.35,0.3045464781297378,0.3902,0.15157894736842106,0.37,0.47,2,0.7587862179742236,4,467,16,True,15,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7557,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.23488218535203767,0.35,0.28490556815007584,0.3982,0.23968421052631578,0.38,0.48,1,0.7606793269613354,4,467,16,True,15,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7657,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2406202466497198,0.35,0.2840205231977889,0.4072,0.31326315789473685,0.39,0.49,3,0.76001334017676,4,467,16,True,15,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7757,0.1,0.55,0.0,intel_effectiveness,0.4299999999999998,0.0,0.24344634065062504,0.35,0.27443274085978986,0.4245,0.3666315789473684,0.4,0.5,5,0.7198064541248965,4,467,16,True,15,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7857,0.1,0.55,0.03571428571428571,intel_effectiveness,0.4599999999999998,0.0,0.2458391634631212,0.35,0.2583943394773317,0.4442,0.4108421052631579,0.41000000000000003,0.51,2,0.679599568073033,4,467,16,True,15,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7957,0.1,0.55,0.20634920634920634,intel_effectiveness,0.48999999999999977,0.0,0.24585771439832046,0.35,0.2604461319614335,0.4599,0.4476842105263158,0.42000000000000004,0.52,0,0.6632065892165676,4,467,16,True,15,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8057,0.1,0.55,0.3888888888888889,intel_effectiveness,0.5199999999999998,0.0,0.24660507667731799,0.35,0.24178849639034233,0.4777,0.48105263157894734,0.43000000000000005,0.53,0,0.6682065892165676,4,467,16,True,15,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8157,0.1,0.55,0.5125,intel_effectiveness,0.5499999999999998,0.0,0.24421721529171816,0.35,0.24367063112427814,0.499,0.5058947368421053,0.44000000000000006,0.54,2,0.645747311438524,4,467,16,True,15,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8257,0.1,0.55,0.5632183908045977,intel_effectiveness,0.5799999999999998,0.0,0.24410382158359695,0.35,0.23289221299487173,0.5218,0.5292631578947369,0.45000000000000007,0.55,2,0.6232880336604805,4,467,16,True,15,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8357,0.1,0.55,0.6413043478260869,intel_effectiveness,0.6099999999999999,0.0,0.2445875969743188,0.35,0.217584106233842,0.5433,0.5502105263157895,0.4600000000000001,0.56,1,0.6008287558824369,4,467,16,True,15,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8457,0.1,0.55,0.6415094339622641,intel_effectiveness,0.6399999999999999,0.0,0.2448109723440324,0.35,0.20464554448633893,0.5613,0.5727368421052632,0.4700000000000001,0.5700000000000001,3,0.5780399456461409,4,467,16,True,15,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8557,0.1,0.55,0.6324786324786325,intel_effectiveness,0.6699999999999999,0.0,0.24383264075416242,0.35,0.20406487540448337,0.5849,0.5912631578947368,0.4800000000000001,0.5800000000000001,4,0.5394814251540915,4,467,16,True,15,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8657,0.1,0.55,0.6290322580645161,intel_effectiveness,0.7,0.0,0.24504268046811659,0.35,0.1968425772154898,0.611,0.6116842105263158,0.4900000000000001,0.5900000000000001,1,0.500922904662042,4,467,16,True,15,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8757,0.1,0.55,0.6793893129770993,intel_effectiveness,0.73,0.0,0.2458720842272339,0.35,0.1838178136147834,0.6311,0.6326315789473684,0.5000000000000001,0.6000000000000001,2,0.4583131319721328,4,467,16,True,15,15,0.5000000000000001,0.525
