index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,intel_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,79,7967,16,True,9,15,0.5000000000000001,0.525
1,0,C,2008_myanmar_military,0.7229,0.17600000000000005,0.55,0.098,intel_effectiveness,0.27999999999999997,0.0,0.08679192316823743,0.35,0.5641,0.3584,0.03831578947368421,0.35,0.44999999999999996,2,0.7901540496429862,79,7967,16,True,9,15,0.5000000000000001,0.525
2,1,C,2008_myanmar_military,0.7329,0.10080000000000001,0.55,0.0,intel_effectiveness,0.30999999999999994,0.0,0.22899478512743532,0.35,0.31846767272850124,0.3708,0.07410526315789474,0.36,0.45999999999999996,2,0.8303080992859724,79,7967,16,True,9,15,0.5000000000000001,0.525
3,2,C,2008_myanmar_military,0.7429,0.1,0.55,0.0,intel_effectiveness,0.3399999999999999,0.0,0.2537675908932943,0.35,0.3057860728765259,0.3786,0.1474736842105263,0.37,0.47,3,0.85548769996534,79,7967,16,True,9,15,0.5000000000000001,0.525
4,3,C,2008_myanmar_military,0.7529,0.1,0.55,0.0,intel_effectiveness,0.3699999999999999,0.0,0.26285149435256283,0.35,0.28952447712529983,0.3829,0.23821052631578948,0.38,0.48,1,0.8806673006447077,79,7967,16,True,9,15,0.5000000000000001,0.525
5,4,C,2008_myanmar_military,0.7629,0.1,0.55,0.0,intel_effectiveness,0.39999999999999986,0.0,0.2672394371704059,0.35,0.2807101652332995,0.3892,0.30694736842105264,0.39,0.49,2,0.9318390912229557,79,7967,16,True,9,15,0.5000000000000001,0.525
6,5,C,2008_myanmar_military,0.7729,0.1,0.55,0.10204081632653061,intel_effectiveness,0.4299999999999998,0.0,0.272372126651487,0.35,0.2703938827254617,0.4072,0.35957894736842105,0.4,0.5,1,0.9830108818012038,79,7967,16,True,9,15,0.5000000000000001,0.525
7,6,C,2008_myanmar_military,0.7829,0.1,0.55,0.13793103448275862,intel_effectiveness,0.4599999999999998,0.0,0.2765437368153145,0.35,0.26346290944552725,0.4241,0.4032631578947368,0.41000000000000003,0.51,1,1.0,79,7967,16,True,9,15,0.5000000000000001,0.525
8,7,C,2008_myanmar_military,0.7929,0.1,0.55,0.34782608695652173,intel_effectiveness,0.48999999999999977,0.0,0.27929989694612856,0.35,0.2612447510154924,0.4455,0.44242105263157894,0.42000000000000004,0.52,0,1.0,79,7967,16,True,9,15,0.5000000000000001,0.525
9,8,C,2008_myanmar_military,0.8029,0.1,0.55,0.5263157894736842,intel_effectiveness,0.5199999999999998,0.0,0.2818166562095442,0.35,0.2526147457905538,0.4641,0.47326315789473683,0.43000000000000005,0.53,1,1.0,79,7967,16,True,9,15,0.5000000000000001,0.525
10,9,C,2008_myanmar_military,0.8129,0.1,0.55,0.524390243902439,intel_effectiveness,0.5499999999999998,0.0,0.2831180058273182,0.35,0.23249861739220112,0.4868,0.4997894736842105,0.44000000000000006,0.54,2,1.0,79,7967,16,True,9,15,0.5000000000000001,0.525
11,10,C,2008_myanmar_military,0.8229,0.1,0.55,0.5161290322580645,intel_effectiveness,0.5799999999999998,0.0,0.28489766040878484,0.35,0.23038426568801063,0.5063,0.5257894736842105,0.45000000000000007,0.55,2,1.0,79,7967,16,True,9,15,0.5000000000000001,0.525
12,11,C,2008_myanmar_military,0.8329,0.1,0.55,0.6237623762376238,intel_effectiveness,0.6099999999999999,0.0,0.28638117469486446,0.35,0.22073952900093857,0.5338,0.5457894736842105,0.4600000000000001,0.56,2,0.9608116864402256,79,7967,16,True,9,15,0.5000000000000001,0.525
13,12,C,2008_myanmar_military,0.8429,0.1,0.55,0.6238532110091743,intel_effectiveness,0.6399999999999999,0.0,0.2866811424696881,0.35,0.20581150338698223,0.5552,0.5673684210526316,0.4700000000000001,0.5700000000000001,1,0.9593944900296145,79,7967,16,True,9,15,0.5000000000000001,0.525
14,13,C,2008_myanmar_military,0.8529,0.1,0.55,0.635593220338983,intel_effectiveness,0.6699999999999999,0.0,0.28865084313565154,0.35,0.19389620008938113,0.5814,0.5876842105263158,0.4800000000000001,0.5800000000000001,1,0.9252061764698402,79,7967,16,True,9,15,0.5000000000000001,0.525
15,14,C,2008_myanmar_military,0.8629,0.1,0.55,0.68,intel_effectiveness,0.7,0.0,0.2889972056185249,0.35,0.1889581760530905,0.6068,0.6067368421052631,0.4900000000000001,0.5900000000000001,1,0.9302061764698402,79,7967,16,True,9,15,0.5000000000000001,0.525
16,15,C,2008_myanmar_military,0.8729,0.1,0.55,0.7307692307692307,intel_effectiveness,0.73,0.0,0.28978968452569803,0.35,0.187209980609086,0.6333,0.6269473684210526,0.5000000000000001,0.6000000000000001,1,0.9352061764698402,79,7967,16,True,9,15,0.5000000000000001,0.525
