year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,B,0.15801504134679498,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,77,7766
0,B,0.20638567001509528,0.38924962282180786,0.45074080157449137,0.43,0.1,0.6714782118797302,0.01006,0.6902602184563875,0.551877288411799,0.5218924500595912,0.051454548759596146,0,0,0.09416999999999999,False,0,77,7766
1,B,0.2677597655623971,0.3582775890827179,0.45053993182781094,0.41,0.1,0.8140468001365662,0.0096,0.5885612424463034,0.5312999018340895,0.5531388869412546,0.05151102188380222,0,0,0.0761955,False,0,77,7766
2,B,0.3208693342264047,0.29846885800361633,0.4503909347246142,0.38999999999999996,0.1,0.7959043979644775,0.00892,0.42525652796030045,0.49659504069776916,0.5290522980250463,0.05018680771484998,0,0,0.078057,False,0,77,7766
3,B,0.37306185750843895,0.21907757222652435,0.4502801710930877,0.36999999999999994,0.1,0.7738618850708008,0.00974,0.21378969214856625,0.45597122906371684,0.4979106817380699,0.049110010625961716,0,0,0.081381,False,0,77,7766
4,B,0.41921210020951544,0.1315077245235443,0.4501975705065895,0.3499999999999999,0.1,0.7482802867889404,0.01198,0.0,0.4140892870490469,0.4638595356228903,0.04806034256381595,0,0,0.08584649999999999,False,0,77,7766
5,B,0.46459596225462185,0.05712016671895981,0.4501358105899096,0.3299999999999999,0.1,0.7349607944488525,0.01638,0.0,0.3969057698734364,0.4574469749476212,0.04719166128864864,0,0,0.090654,False,0,77,7766
6,B,0.515593345364104,0.011816231533885002,0.45008969151795664,0.3099999999999999,0.1,0.7125917673110962,0.0234,0.0,0.38425359539720944,0.4512260094363446,0.04634576302646225,0,0,0.0936915,False,0,77,7766
7,B,0.5653914369103814,0.0006706672138534486,0.4500552975882024,0.28999999999999987,0.1,0.6963184475898743,0.03238,0.0,0.37547487829335996,0.4436016636589741,0.045331302723897314,0,0,0.095514,False,0,77,7766
8,B,0.6051444985354523,2.2680587790091522e-05,0.45002976471359557,0.26999999999999985,0.1,0.6752449870109558,0.04302,0.0,0.3685366661723376,0.4362771407724047,0.044352703916806534,1,1,0.0959595,False,0,77,7766
