year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,B,0.15871673948293433,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,75,7566
0,B,0.20594364594396875,0.3894008696079254,0.44280653489338584,0.43,0.1,0.6702483892440796,0.00936,0.6888568317517638,0.5523969355920738,0.5217329064380987,0.051433497815511965,0,0,0.09416999999999999,False,0,75,7566
1,B,0.2558417040296676,0.3575603663921356,0.44279703338527265,0.41,0.1,0.8098650574684143,0.00846,0.5855417307466269,0.5318225144607224,0.5532111400391237,0.051603625272747075,0,0,0.07548149999999999,False,0,75,7566
2,B,0.3088499001632669,0.30351731181144714,0.442787287015145,0.38999999999999996,0.1,0.7980222702026367,0.00822,0.4342826157808304,0.5017251227512951,0.5323861814988583,0.05062177854525725,0,0,0.07735500000000001,False,0,75,7566
3,B,0.36556122153362447,0.22890149056911469,0.4427771608305495,0.36999999999999994,0.1,0.7767166495323181,0.00858,0.23354258202016354,0.46290175826538815,0.5031839228627448,0.049546630124950544,0,0,0.08045399999999998,False,0,75,7566
4,B,0.419796171536015,0.14120694994926453,0.4427665027430854,0.3499999999999999,0.1,0.7544916868209839,0.01054,0.0,0.41801244172062063,0.4666422895506998,0.048360391745685766,0,0,0.0846915,False,0,75,7566
5,B,0.4878058920073093,0.06230636686086655,0.44275521460736145,0.3299999999999999,0.1,0.7311529517173767,0.0145,0.0,0.3983475366310574,0.4573009571159963,0.0472484498264887,0,0,0.08965949999999999,False,0,75,7566
6,B,0.5396761639870519,0.011128337122499943,0.442743528861004,0.3099999999999999,0.1,0.7032444477081299,0.02098,0.0,0.3797761726010931,0.4454235269981727,0.04572327109370711,0,0,0.09285899999999998,False,0,75,7566
7,B,0.5817872773209745,0.0005178436986170709,0.4427315805140233,0.28999999999999987,0.1,0.6810939908027649,0.02972,0.0,0.3708809955498137,0.43758095900323707,0.04468227979177841,0,0,0.09492449999999998,False,0,75,7566
8,B,0.6253913411964199,1.1317511962261051e-05,0.4427195804756907,0.26999999999999985,0.1,0.6696497201919556,0.04028,0.0,0.36567283352145324,0.43217818066975644,0.043934065875230535,0,0,0.09532949999999998,False,0,75,7566
