year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,B,0.17313900062107832,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,13,1366
0,B,0.2200775644556584,0.3816172778606415,0.4389871879192946,0.43,0.1,0.6632767915725708,0.00962,0.6748631652444601,0.5470030117734229,0.5173100640200978,0.051000829981367644,0,0,0.09416999999999999,False,0,13,1366
1,B,0.2811828634163919,0.3430405855178833,0.4389775589247138,0.41,0.1,0.8056153059005737,0.00864,0.5578568559139967,0.524141855525832,0.5462461034413204,0.0512178011871373,0,0,0.07548899999999999,False,0,13,1366
2,B,0.3358508389032795,0.2771294414997101,0.4389676414566892,0.38999999999999996,0.1,0.7868438959121704,0.00852,0.38031771406531334,0.4871426546837364,0.519722818955253,0.0498997385082611,0,0,0.07777049999999999,False,0,13,1366
3,B,0.37760598929528466,0.19287171959877014,0.4389572504140751,0.36999999999999994,0.1,0.7641183733940125,0.00904,0.15543927066028118,0.44408989099753127,0.48618553399948,0.048774798418334715,0,0,0.08151149999999999,False,0,13,1366
4,B,0.4408577695664555,0.10925214737653732,0.43894625711846236,0.3499999999999999,0.1,0.7462960481643677,0.0118,0.0,0.410949934398328,0.4627235026761789,0.04803724781700071,0,0,0.08626349999999998,False,0,13,1366
5,B,0.49914619284304856,0.038467541337013245,0.4389347170144495,0.3299999999999999,0.1,0.722180187702179,0.01696,0.0,0.3904962088421822,0.45203555760838615,0.04665480434182171,0,0,0.0905955,False,0,13,1366
6,B,0.5497871113738956,0.004458440467715263,0.4389228067993436,0.3099999999999999,0.1,0.6980280876159668,0.025,0.0,0.37666319710503626,0.4425884517892379,0.04542126704456405,0,0,0.09347099999999998,False,0,13,1366
7,B,0.5937508791248961,0.00010777000716188923,0.4389107156172254,0.28999999999999987,0.1,0.6758835315704346,0.03488,0.0,0.3689805406076649,0.43505322215652614,0.0444171585907897,0,0,0.09484799999999997,False,0,13,1366
8,B,0.6391445190726189,4.903188255411806e-06,0.43889861497091465,0.26999999999999985,0.1,0.6606476902961731,0.04604,0.0,0.3634207230087283,0.429187280218776,0.043613366470080864,0,0,0.09501,False,0,13,1366
9,B,0.6564845495794019,0.0,0.4388865147841179,0.24999999999999986,0.14344927536231883,0.6429821848869324,0.0574,0.0,0.35755745341564865,0.42296387023184534,0.04276667827811229,0,1,0.09501,False,0,13,1366
10,B,0.6783162669303661,0.0,0.4388744150568762,0.27999999999999986,0.2342077922077922,0.6344775557518005,0.06888,0.0,0.3579368473520146,0.4237538626051496,0.04276159836477676,2,3,0.09501,True,0,13,1366
11,B,0.6937978243246421,2.1040440223440982e-10,0.4388623157891076,0.30999999999999983,0.2968514251061249,0.6282047629356384,0.08104,0.0,0.3573168409477169,0.42342093326740854,0.042621767841520254,3,8,0.09501,True,0,13,1366
12,B,0.7130584941324157,0.0,0.4388502169807109,0.3399999999999998,0.3733781788351107,0.6249275207519531,0.09288,0.0,0.35810974502127774,0.42467554391883955,0.04267244211236966,11,17,0.09501,True,0,13,1366
13,B,0.7286123151454583,0.0,0.4388381186317898,0.3699999999999998,0.46424164724164724,0.616489827632904,0.10658,0.0,0.35806179656500325,0.42498537646689616,0.042609743006220425,19,20,0.09501,True,0,13,1366
14,B,0.7377844698391968,0.0,0.43882602074196964,0.39999999999999974,0.5110924183729939,0.615617036819458,0.12422,0.0,0.3588386219162002,0.4262219212136355,0.042658249359318355,20,29,0.09501,True,0,13,1366
15,B,0.7441094631261744,0.0,0.43881392331179647,0.4299999999999997,0.5354287228404875,0.6124228239059448,0.14524,0.0,0.36103536797403435,0.4290538825402009,0.04289820569740441,34,36,0.09501,True,0,13,1366
16,B,0.7361213896669088,0.0,0.43880182634105713,0.4599999999999997,0.6022900326797385,0.6075941324234009,0.1726,0.0,0.36386560739548196,0.4325976342184565,0.0432235768730968,38,44,0.09501,True,0,13,1366
17,B,0.7258965813106295,0.0,0.43878972982966213,0.48999999999999966,0.6650646871686108,0.604942262172699,0.20808,0.0,0.3698805041185887,0.4397196525832729,0.04397834004658217,44,52,0.09501,True,0,13,1366
18,B,0.713748295599919,0.0,0.43877763377749823,0.5199999999999997,0.7684328485885372,0.6191816926002502,0.25234,0.0,0.37639307430691266,0.4474008546723427,0.04480020526238449,60,62,0.09501,True,0,13,1366
19,B,0.6967244860761095,0.0,0.43876553818469377,0.5499999999999997,0.8098571428571428,0.6314143538475037,0.30652,0.0,0.3833336181572175,0.45556292610002036,0.045679774794227454,63,72,0.09501,True,0,13,1366
20,B,0.6793435336951571,0.0,0.43875344305114394,0.5799999999999997,0.8485476190476191,0.6366558074951172,0.36692,0.0,0.39135896600656617,0.46494387848097274,0.04670561003586979,74,74,0.09501,True,0,13,1366
21,B,0.6626926593570975,0.0,0.4387413483763889,0.6099999999999998,0.9146190476190477,0.6486070156097412,0.43496,0.0,0.39946377809230516,0.47441411657621085,0.047742159558633854,83,83,0.09501,True,0,13,1366
22,B,0.6437640879285259,0.0,0.4387292541606638,0.6399999999999998,0.9384285714285714,0.6596294641494751,0.5063,0.0,0.40740614776415657,0.48370183516072573,0.0487568067355232,83,87,0.09501,True,0,13,1366
23,B,0.6243593260237636,3.356060460646404e-07,0.4387171604046105,0.6199999999999998,0.9622380952380951,0.668276309967041,0.5775,0.0,0.4158553553301439,0.49355897801786863,0.049839784820537594,90,91,0.09501,False,0,13,1366
24,B,0.6047164688809064,1.4283380096458131e-06,0.4387050671077053,0.5999999999999998,0.974142857142857,0.6805739402770996,0.64734,0.0,0.42441062879660907,0.5035351684940592,0.050937048615240996,93,93,0.09501,False,0,13,1366
25,B,0.5848355164999546,5.364343564906449e-07,0.4386929742700185,0.5799999999999997,0.9860476190476191,0.6892951726913452,0.71008,0.0,0.43301858070884225,0.5135708827797736,0.05204145526249576,95,95,0.09501,False,0,13,1366
26,B,0.564961893486985,1.8105363324139034e-06,0.43868088189122867,0.5599999999999997,0.992,0.7045315504074097,0.76728,0.0,0.44167983366306196,0.5236661208750115,0.053153004762301184,96,96,0.09501,False,0,13,1366
27,B,0.5457955078457036,2.489699227226083e-06,0.4386687899717119,0.5399999999999997,0.992,0.7078024744987488,0.81706,0.0,0.4503393665426745,0.5337595266282538,0.05426433437647816,96,96,0.09501,False,0,13,1366
28,B,0.5268524937142951,4.969980636815308e-06,0.4386566985110343,0.5199999999999997,0.992,0.7209217548370361,0.85952,0.0,0.45460555922553514,0.5385511230385741,0.054839446864911774,96,96,0.09501,False,0,13,1366
29,B,0.5081682831879792,1.0630593351379503e-05,0.438644607509471,0.49999999999999967,0.992,0.7269509434700012,0.89214,0.0,0.45882252874779217,0.5432868765714263,0.05540785820346081,96,96,0.09501,False,0,13,1366
30,B,0.4894840726616632,1.2294117368583102e-05,0.4386325169668428,0.47999999999999965,0.992,0.7384905219078064,0.91934,0.0,0.4629813148552746,0.5479579292030052,0.05596850542926591,96,96,0.09501,False,0,13,1366
31,B,0.47079986213534764,2.4922293960116804e-05,0.4386204268831795,0.45999999999999963,0.992,0.7465813755989075,0.9412,0.0,0.4671417456113047,0.5526289818345842,0.056529152650481675,96,96,0.09501,False,0,13,1366
32,B,0.4522346040342394,3.8570447941310704e-05,0.4386083372583094,0.4399999999999996,0.992,0.7559911608695984,0.9583,0.0,0.47130232931462157,0.5573000344661632,0.05708979986710778,96,96,0.09501,False,0,13,1366
33,B,0.4338135514026604,8.058283856371418e-05,0.4385962480925478,0.4199999999999996,0.992,0.7590204477310181,0.97102,0.0,0.4754407006894742,0.5619413489914402,0.05764687850638972,96,96,0.09501,False,0,13,1366
34,B,0.41539249877108103,9.335834329249337e-05,0.4385841593859945,0.3999999999999996,0.992,0.7715991139411926,0.97944,0.0,0.4795426007651084,0.566546612149335,0.05819963097699471,96,96,0.09501,False,0,13,1366
35,B,0.39704972101906266,0.0001654123916523531,0.43857207113803276,0.37999999999999956,0.992,0.7804461121559143,0.98618,0.0,0.48365339257298406,0.5711518753072298,0.05875238344300763,96,96,0.09501,False,0,13,1366
36,B,0.37890190575725496,0.0002383283426752314,0.4385599833491505,0.35999999999999954,0.992,0.7900640964508057,0.99048,0.0,0.4877468974562096,0.5757375697452344,0.05930278765804779,96,96,0.09501,False,0,13,1366
37,B,0.3612688678913854,0.00039742348599247634,0.43854789601877475,0.3399999999999995,0.992,0.7942713499069214,0.99348,0.0,0.4918099500149135,0.5802745235606863,0.05984734299379084,96,96,0.09501,False,0,13,1366
38,B,0.34375277244264363,0.0005692005506716669,0.4385358091472469,0.3199999999999995,0.992,0.8046819567680359,0.99586,0.0,0.49576036684190194,0.5846827830271537,0.0603764550030707,96,96,0.09501,False,0,13,1366
39,B,0.3264964682079779,0.0008861538954079151,0.4385237186199793,0.2999999999999995,0.992,0.8142682909965515,0.99732,0.0,0.49970654078522064,0.5890618068893392,0.06090205873524823,96,96,0.09496949999999997,False,0,13,1366
40,B,0.3096543629448202,0.0013361345045268536,0.43851162855086767,0.27999999999999947,0.992,0.8148616552352905,0.99816,0.0,0.5036148652546674,0.5933758829480056,0.06141986876756087,96,96,0.09496949999999997,False,0,13,1366
41,B,0.2931983680609523,0.0019281021086499095,0.438499538940768,0.25999999999999945,0.992,0.8333967924118042,0.99892,0.0,0.5074523284528667,0.597586409263795,0.061925252826146714,96,96,0.09496949999999997,False,0,13,1366
42,B,0.27711345327331655,0.0026259184814989567,0.4384874766484319,0.23999999999999946,0.992,0.8385093212127686,0.99938,0.0,0.511219756671764,0.601700407984762,0.06241905356876375,96,96,0.09483899999999999,False,0,13,1366
43,B,0.2610963998715405,0.0037253601476550102,0.4384754148129564,0.21999999999999947,0.992,0.8365384340286255,0.9996,0.0,0.5149648631126764,0.6057216366816709,0.06290172163531618,96,96,0.0947985,False,0,13,1366
44,B,0.24572743120693907,0.005151819903403521,0.43846335343314236,0.19999999999999948,0.992,0.851123571395874,0.99974,0.0,0.5187439230596814,0.6097259000321149,0.06338235385572423,96,96,0.094758,False,0,13,1366
45,B,0.23066520631580914,0.0075221857987344265,0.438451309328983,0.1799999999999995,0.992,0.8491988778114319,0.99986,0.0,0.5225203683426193,0.6135681421982653,0.0638435435294604,96,96,0.0947175,False,0,13,1366
46,B,0.21601909388036616,0.010788044892251492,0.43843927968927265,0.1599999999999995,0.992,0.58,0.99994,0.0,0.5263628855396756,0.6173336984210478,0.0642955307172359,96,96,0.094596,False,0,13,1366
47,B,0.20207631627200967,0.015071781352162361,0.4384272579801409,0.1399999999999995,0.992,0.58,0.99998,0.0,0.5302654984187594,0.6209952265299085,0.06473503438669628,96,96,0.0944745,False,0,13,1366
