year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6264984572971217,0.2219152049059743,0.6185043836813986,0.0,0.05,0.45,0.25544417279040804,0.4126728973550007,0.583857264231096,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,42,4267,50,False
0,C,0.7191128629401593,0.20032101357494653,0.9999971516688022,0.0,0.05,0.445,0.2625139771792466,0.4092830643268613,0.5921249376972919,0,0.0,0.1995,0.9986,0,0,0.48250000000000004,0.2729468385219388,0,0.0,0.1182400462755742,0,42,4267,50,False
1,C,0.7993670712320677,0.27991127152540873,0.9999996055496394,0.0,0.05,0.44,0.2690277295375032,0.403719645935446,0.5993485342019544,0,0.0,0.1681,0.9971,0,0,0.46675,0.26010131233654377,0,0.0,0.096001549159626,0,42,4267,50,False
2,C,0.8711124879711618,0.3341310147199731,0.9999998641238795,0.0,0.05,0.435,0.2744956359606344,0.39800703649739816,0.6049164524421594,0,0.0,0.0992,0.9965,0,0,0.47999774168489145,0.24919433126936347,0,0.0,0.07924781139279947,0,42,4267,50,False
3,C,0.9198408090266919,0.37057980073979313,0.9999993704906158,0.0,0.05,0.43,0.27871726552504894,0.39019252798880916,0.6085786641342197,0,0.0,0.0637,0.9949,0,0,0.4894961608643154,0.23791289631351117,0,0.0,0.053113551700149614,0,42,4267,50,False
4,C,0.9416745005518926,0.3945850712994786,0.9999995839627447,0.0,0.05,0.425,0.2828180281438015,0.387471469255066,0.6142139943520553,0,0.0,0.0452,0.9934,1,0,0.49637005428991227,0.2304436305845001,3,0.0,0.03257229009407284,0,42,4267,50,False
5,C,0.9469073124160335,0.4242849443586473,0.9999994188602246,0.0,0.05,0.42,0.2859686682146894,0.3818103120407748,0.6163151364764268,0,0.0,0.0313,0.9893,6,0,0.5014067796878299,0.2308539633090533,9,0.0,0.012042014957035788,0,42,4267,50,False
6,C,0.9483851755066374,0.4435072681364557,0.9999997913328914,0.0,0.05,0.415,0.28927216866484695,0.37510013176372337,0.618798955613577,0,0.0,0.0252,0.9884,17,0,0.5087611675841497,0.23403868284337007,22,0.0,0.0,0,42,4267,50,False
7,C,0.9492456400852017,0.45568658890666053,0.9999996894744272,0.0,0.05,0.41,0.2920077623368476,0.37152422147831954,0.6207527045558434,0,0.0,0.0209,0.985,25,0,0.5141342391115734,0.23766350953144888,48,0.0,0.0,0,42,4267,50,False
8,C,0.9495807179953003,0.4624928310399241,0.9999996000437021,0.0,0.05,0.40499999999999997,0.29460863899899004,0.36781686587358714,0.6229756319055547,0,0.0,0.0145,0.9749,53,0,0.5181203891807702,0.2389856069005274,75,0.0,0.0,0,42,4267,50,False
9,C,0.9496122157865984,0.4553553643464508,0.999999848135101,0.0,0.05,0.39999999999999997,0.29692468795481736,0.3645063834507084,0.6264697015375339,0,0.0,0.0098,0.9651,109,0,0.5211356942292078,0.2382993626617445,133,0.0,0.0,0,42,4267,50,False
10,C,0.9492654135057507,0.4488947939338471,0.999999824113257,0.0,0.05,0.39499999999999996,0.2984017500372112,0.36165360354340254,0.631413612565445,0,0.0,0.0071,0.9575,150,0,0.5208656701781442,0.23871411934967685,169,0.0,0.0,0,42,4267,50,False
11,C,0.949179335933489,0.4428606916545555,0.9999995187998683,0.0,0.05,0.38999999999999996,0.30080686573086396,0.35865484780243945,0.6338781575037147,0,0.0,0.0048,0.9513,175,0,0.5209016533423997,0.24124763955450457,191,0.0,0.0,0,42,4267,50,False
12,C,0.9483472284283527,0.43723316478015606,0.9999997417876975,0.0,0.05,0.38499999999999995,0.3029294776528742,0.3557732728414406,0.6374519657109075,0,0.0,0.0035,0.9428,216,0,0.5211518415573786,0.24200720977919785,230,0.0,0.0,0,42,4267,50,False
13,C,0.9478471175218474,0.4325989292217159,0.9999995532903786,0.0,0.05,0.37999999999999995,0.3047451217913389,0.3535329700092824,0.6407467293840953,0,0.0,0.0042,0.9351,233,0,0.5215519733078637,0.24333860416179567,248,0.0,0.0,0,42,4267,50,False
14,C,0.9467119197281014,0.4277498205899092,0.9999997023395113,0.0,0.05,0.37499999999999994,0.3065723666055016,0.35119328285540985,0.6420637240572932,0,0.0,0.0039,0.9157,249,0,0.5222553090596498,0.24456194616663074,254,0.0,0.0,0,42,4267,50,False
15,C,0.9473888930747517,0.42293266796482076,0.9999996522633666,0.0,0.05,0.36999999999999994,0.3083398177027129,0.34937762781795123,0.6438953488372093,0,0.0,0.0021,0.9152,258,0,0.5229726440858999,0.24413345585462057,259,0.0,0.0,0,42,4267,50,False
16,C,0.9462741745777042,0.41804294634720346,0.9999994603891184,0.0,0.05,0.36499999999999994,0.3100255657262467,0.34770700923695685,0.646735990756788,0,0.0,0.0024,0.9016,259,0,0.5236997786042752,0.24393020179727065,261,0.0,0.0,0,42,4267,50,False
17,C,0.9465397029465259,0.42246228822822324,0.9999994716904477,0.0,0.05,0.35999999999999993,0.3123093508518552,0.3486935185878985,0.6496193075707514,0,0.0,0.0024,0.8989,261,0,0.5244337727671377,0.24679626710306465,261,0.0,0.0,0,42,4267,50,False
18,C,0.946787358251621,0.4241087916741967,0.9999997005134377,0.0,0.05,0.3549999999999999,0.3141959559556189,0.35000697341249243,0.6525240903207249,0,0.0,0.0024,0.8972,261,0,0.5275221115153869,0.24957943188921278,261,0.0,0.0,0,42,4267,50,False
19,C,0.9461899473089657,0.42372935296516967,0.9999998736661382,0.0,0.05,0.3499999999999999,0.31420294819158306,0.35138510861799704,0.6561509651397291,0,0.0,0.002,0.8947,261,0,0.5299089486391612,0.2524327254254992,261,0.0,0.0,0,42,4267,50,False
20,C,0.9455523053958294,0.42202776132330405,0.9999999802953554,0.0,0.05,0.3449999999999999,0.3142029481915833,0.3534855999467679,0.658156642146257,0,0.0,0.0018,0.8835999999999999,261,0,0.5318047346258032,0.2556170370711185,261,0.0,0.0,0,42,4267,50,False
