year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6482773273023612,0.2198153495326649,0.6195382518102406,0.0,0.05,0.45,0.2560278866591422,0.4085294343762172,0.5752598055648676,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,4,467,50,False
0,C,0.7267084899653634,0.19887580598540297,0.9999997030784864,0.0,0.05,0.445,0.26361402507638254,0.4056038338072647,0.585831960461285,0,0.0,0.1983,0.9961,0,0,0.48250000000000004,0.26578262928738317,0,0.0,0.1167808878393216,0,4,467,50,False
1,C,0.8134804619763423,0.272150653269536,0.9999998319637047,0.0,0.05,0.44,0.26996776832102737,0.3988977252683409,0.591321243523316,0,0.0,0.1591,0.9946,0,0,0.46675,0.25650859899968836,0,0.0,0.10233728726600887,0,4,467,50,False
2,C,0.8797819834904018,0.3219534204316488,0.9999998528042441,0.0,0.05,0.435,0.27531033271186106,0.3931242479318036,0.5978624980060616,0,0.0,0.1035,0.9911,0,0,0.4783072453411442,0.24234546756333866,0,0.0,0.08697463811625973,0,4,467,50,False
3,C,0.9133158116781085,0.35535091211340125,0.9999998524189055,0.0,0.05,0.43,0.28037663481732955,0.3867748840064096,0.6026166456494325,0,0.0,0.0684,0.9888,0,0,0.48662231707994513,0.2316751404859885,0,0.0,0.05767677325998467,0,4,467,50,False
4,C,0.926612599114601,0.37718067737447386,0.9999998420751917,0.0,0.05,0.425,0.2843683358346645,0.3829119396782563,0.6073265783320343,0,0.0,0.0478,0.9876,0,0,0.4926678672971058,0.22695284832827692,0,0.0,0.03770575453740157,0,4,467,50,False
5,C,0.9375187750365911,0.4032826158680659,0.9999991505648526,0.0,0.05,0.42,0.2877340287004565,0.3774383767857324,0.610965250965251,0,0.0,0.0318,0.9851,4,0,0.49712475244911825,0.2294399079431127,8,0.0,0.022203379473342305,0,4,467,50,False
6,C,0.9448059851473238,0.42000413472564135,0.9999993974909663,0.0,0.05,0.415,0.29034747024820595,0.3712811182543061,0.614664825893542,0,0.0,0.0234,0.9783,30,0,0.5035409142731747,0.23057911533109968,31,0.0,0.009559364921124816,0,4,467,50,False
7,C,0.9463118427252336,0.43023371934559784,0.9999998633291775,0.0,0.05,0.41,0.2925807407570079,0.3669355642913243,0.618409021639744,0,0.0,0.0203,0.9704,74,0,0.508257227550014,0.2317450558914068,75,0.0,0.0,0,4,467,50,False
8,C,0.9472056499423257,0.4358944836729729,0.9999995748709783,0.0,0.05,0.40499999999999997,0.2948491655504812,0.364691696125958,0.6218792555605992,0,0.0,0.0126,0.9628,75,0,0.5117836468438017,0.23451637295747738,102,0.0,0.0,0,4,467,50,False
9,C,0.9473282656212628,0.4543521244639816,0.9999994628148066,0.0,0.05,0.39999999999999997,0.29745431766555336,0.36139186611983665,0.6246042514699232,0,0.0,0.0113,0.9596,117,0,0.514477140349453,0.24097206181072522,135,0.0,0.0,0,4,467,50,False
