year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6459100036224322,0.22054149272036802,0.6190878366208172,0.0,0.05,0.45,0.256947912498332,0.4114271126850078,0.5926866429659726,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,1,167,50,False
0,C,0.7310227622729304,0.19945882709144164,0.9999761747761967,0.0,0.05,0.445,0.26358081886314066,0.40801628003275076,0.5998012257743912,0,0.0,0.1994,0.9964,0,0,0.48250000000000004,0.26985982768758643,0,0.0,0.11318919176925066,0,1,167,50,False
1,C,0.8137291433645766,0.2832861118793452,0.9999997256339712,0.0,0.05,0.44,0.2702931612323186,0.4006796361348742,0.6098237597911227,0,0.0,0.1621,0.9948,0,0,0.46675,0.25984504235785033,0,0.0,0.09452550849217517,0,1,167,50,False
2,C,0.8805794523319661,0.3404136695508324,0.9999993324307642,0.0,0.05,0.435,0.27515150948573647,0.3967938143828708,0.6182519280205655,0,0.0,0.1003,0.9927,0,0,0.4809904515280516,0.24906551357732012,0,0.0,0.08415642939117962,0,1,167,50,False
3,C,0.9200506884022817,0.37902192923435735,0.999999795840605,0.0,0.05,0.43,0.2798447687094313,0.39093948481194024,0.6236389458734417,0,0.0,0.0636,0.9926,0,0,0.4911837675976876,0.23962927426412037,0,0.0,0.057604855494414645,0,1,167,50,False
4,C,0.9380141690288892,0.4045592089567119,0.9999997381267755,0.0,0.05,0.425,0.284475801463091,0.3854776370576139,0.6254102203469292,0,0.0,0.0426,0.9915,3,0,0.4985440888464329,0.23586363187094017,3,0.0,0.04562254689843617,0,1,167,50,False
5,C,0.9465757450667893,0.42743575738960154,0.9999998008213354,0.0,0.05,0.42,0.28749845312667527,0.38244610367794485,0.6282625482625482,0,0.0,0.0326,0.9889,10,0,0.5039213137205545,0.2350449806996505,10,0.0,0.015730583294299265,0,1,167,50,False
6,C,0.9492605911502193,0.441926601129718,0.999999731108678,0.0,0.05,0.415,0.29126521498216995,0.37751996882621125,0.6321116393191228,0,0.0,0.0214,0.9852,22,0,0.5095616287350926,0.23596212494769983,24,0.0,0.0,0,1,167,50,False
7,C,0.9499194805451103,0.45067858605051103,0.9999998421664762,0.0,0.05,0.41,0.29369656355784424,0.372639274916421,0.636335924401768,0,0.0,0.0181,0.9821,68,0,0.5137348492452691,0.2384039446858337,68,0.0,0.0,0,1,167,50,False
8,C,0.9500000000000014,0.4551633447141154,0.999999606930331,0.0,0.05,0.40499999999999997,0.29593460710074015,0.3697446140283716,0.6393715062698293,0,0.0,0.0127,0.9793,76,0,0.5168811036023928,0.24082449801343742,107,0.0,0.0,0,1,167,50,False
9,C,0.9498239253577989,0.466532162672298,0.9999994133734034,0.0,0.05,0.44999999999999996,0.298459364183084,0.3660467407897727,0.6429107276819205,0,0.0,0.0085,0.9651,141,0,0.4993084816523794,0.24454912124380684,141,0.0,0.0,0,1,167,50,False
10,C,0.9495398106821026,0.4730153177802345,0.9999996781665791,0.0,0.05,0.44499999999999995,0.3006300097257757,0.3610328742547993,0.6468484577559231,0,0.0,0.0088,0.9641,153,0,0.5036408924289185,0.2471189022945666,173,0.0,0.0,0,1,167,50,False
11,C,0.9489306351571279,0.47608199265020335,0.9999997850597847,0.0,0.05,0.43999999999999995,0.3026283431544217,0.35861978821958845,0.6474510966212211,0,0.0,0.0043,0.9566,188,0,0.5068985799724959,0.24983821633187434,212,0.0,0.0,0,1,167,50,False
12,C,0.9486073765672254,0.47660341962917313,0.9999997349081555,0.0,0.05,0.43499999999999994,0.3044777503501568,0.3576813213933561,0.6506485849056604,0,0.0,0.0042,0.9425,227,0,0.5094039612529999,0.2506277892526637,230,0.0,0.0,0,1,167,50,False
13,C,0.9478362112330793,0.46434162353081154,0.9999996316112255,0.0,0.05,0.42999999999999994,0.30627142516551786,0.3570775253294487,0.6537728937728938,0,0.0,0.0051,0.9357,250,0,0.5113827281493528,0.2503859868935574,250,0.0,0.0,0,1,167,50,False
14,C,0.9474676507446302,0.45417547947339965,0.9999993705790594,0.0,0.05,0.42499999999999993,0.3083963382823883,0.3556391623627513,0.6564774381368268,0,0.0,0.0036,0.9257,250,0,0.5101992882847803,0.24990738710970173,253,0.0,0.0,0,1,167,50,False
15,C,0.94703015719004,0.4456103277950668,0.9999992189362676,0.0,0.05,0.41999999999999993,0.31069509321476074,0.35384860413360264,0.6570397111913358,0,0.0,0.0034,0.9212,253,0,0.5095958803795795,0.25046581974805593,256,0.0,0.0,0,1,167,50,False
16,C,0.947240808454036,0.43818564788843123,0.9999998781765794,0.0,0.05,0.4149999999999999,0.31314686511692097,0.35282490849874265,0.661304222924447,0,0.0,0.0023,0.9133,258,0,0.5093984948459389,0.2484748765245583,258,0.0,0.0,0,1,167,50,False
17,C,0.9473619630789338,0.45621647872097437,0.9999993533136408,0.0,0.05,0.4099999999999999,0.3150816110983677,0.3536315310601163,0.6623302358827734,0,0.0,0.0023,0.9009,258,0,0.5094853249723905,0.25479556617266214,259,0.0,0.0,0,1,167,50,False
18,C,0.9474438974021527,0.4672592890328821,0.9999997745380304,0.0,0.05,0.4049999999999999,0.31673537888784126,0.35398948417680437,0.6652348224513173,0,0.0,0.002,0.8907,259,0,0.5159438319089893,0.258071716991927,259,0.0,0.0,0,1,167,50,False
19,C,0.9470067245830527,0.47340681514409444,0.9999995323821776,0.0,0.05,0.3999999999999999,0.31674638098306407,0.3544772914634313,0.6690090348487021,0,0.0,0.0026,0.8812,259,0,0.5206897867646084,0.26134169396933926,259,0.0,0.0,0,1,167,50,False
20,C,0.9460574340659478,0.47637417200725574,0.9999994439525608,0.0,0.05,0.3949999999999999,0.3167463809830636,0.35639378818389894,0.6732232591529074,0,0.0,0.002,0.8716,259,0,0.5242369551635417,0.2652601910350142,259,0.0,0.0,0,1,167,50,False
21,C,0.9463022963856397,0.48177273757411837,0.9999997037203324,0.0,0.05,0.3899999999999999,0.31674638098306407,0.3596088137978112,0.6751976994967649,0,0.0,0.0016,0.8641,259,0,0.5269449730427951,0.2710146577507696,259,0.0,0.0,0,1,167,50,False
22,C,0.9458477535076298,0.4841141026887,0.9999998654460238,0.0,0.05,0.4349999999999999,0.3167463809830637,0.3623629360937729,0.6778465524686915,0,0.0,0.0012,0.861,259,0,0.5102873350700161,0.27409560124721666,259,0.0,0.0,0,1,167,50,False
23,C,0.9457738033701009,0.48409030420238414,0.9999998751454041,0.0,0.05,0.4299999999999999,0.3167463809830656,0.3659754268473238,0.6784426820475847,0,0.0,0.0012,0.8528,259,0,0.512851988489071,0.27718214130264107,259,0.0,0.0,0,1,167,50,False
24,C,0.9465078572756712,0.48270114766890027,0.9999998376576659,0.0,0.05,0.4249999999999999,0.3167463809830645,0.3689602613641496,0.6783136009240542,0,0.0,0.0014,0.8472999999999999,259,0,0.5148722458824092,0.27827737512052286,259,0.0,0.0,0,1,167,50,False
25,C,0.946286376904299,0.4704110630212101,0.9999998079820489,0.0,0.05,0.4199999999999999,0.31674638098306307,0.37226718449296464,0.6785714285714286,0,0.0,0.0011,0.8359,259,0,0.5165114260577461,0.2761543464205011,259,0.0,0.0,0,1,167,50,False
26,C,0.9451486016451099,0.46030650728610734,0.9999993788413927,0.0,0.05,0.41499999999999987,0.3167463809830635,0.37686210831775535,0.6775734761835819,0,0.0,0.0007,0.8326,259,0,0.5154545981220066,0.27478747247555246,259,0.0,0.0,0,1,167,50,False
27,C,0.9457743691278777,0.4519023875067731,0.9999998010768588,0.0,0.05,0.40999999999999986,0.3167463809830653,0.3797971667569869,0.677208762512694,0,0.0,0.0014,0.8230999999999999,259,0,0.5149398185669889,0.27390173832743503,259,0.0,0.0,0,1,167,50,False
28,C,0.9454026705844895,0.4443872789565308,0.9999995223824529,0.0,0.05,0.40499999999999986,0.31674638098306596,0.38379750194821144,0.6764577577432019,0,0.0,0.0009,0.8225,259,0,0.5148044728784765,0.2725602850152312,259,0.0,0.0,0,1,167,50,False
29,C,0.9453612317158772,0.44857482534158,0.9999996159534823,0.0,0.05,0.39999999999999986,0.31674638098306357,0.39046847093881043,0.677212421635807,0,0.0,0.0011,0.8214,259,0,0.5149347308965179,0.27432626318436776,259,0.0,0.0,0,1,167,50,False
30,C,0.9450740934349064,0.4500583413379959,0.9999996738530813,0.0,0.05,0.39499999999999985,0.3167463809830657,0.39687255604518434,0.6774240654205608,0,0.0,0.0003,0.8082,259,0,0.5179863816943406,0.27642863096419307,259,0.0,0.0,0,1,167,50,False
31,C,0.945951609787469,0.4495413404165817,1.0,0.0,0.05,0.38999999999999985,0.3167463809830621,0.4035708647410297,0.6768016371875457,0,0.0,0.0009,0.8012,259,0,0.5203475372528167,0.27872404740934664,259,0.0,0.0,0,1,167,50,False
32,C,0.9462052398481144,0.4477220418720119,0.9999997388182548,0.0,0.05,0.38499999999999984,0.31674638098306446,0.40843420684586085,0.6760357195139803,0,0.0,0.0008,0.7988,259,0,0.5222253461437497,0.2788664726213387,259,0.0,0.0,0,1,167,50,False
33,C,0.9459874195309174,0.46114618755726916,0.9999996241689428,0.0,0.05,0.37999999999999984,0.3167463809830643,0.41552194540978693,0.676345505206042,0,0.0,0.0012,0.7961,259,0,0.523764812367403,0.2824301343497987,259,0.0,0.0,0,1,167,50,False
