year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6482659292791354,0.2208189284559682,0.6177073030971022,0.0,0.05,0.45,0.2573081060783986,0.4061704718087051,0.570783887681765,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,5,567,50,False
0,C,0.7403128447183424,0.19953951402834022,0.999988356890374,0.0,0.05,0.445,0.2654502965262202,0.40487364365061435,0.579050736497545,0,0.0,0.1876,0.997,0,0,0.48250000000000004,0.26489029521656915,0,0.0,0.10968543387820764,0,5,567,50,False
1,C,0.8174366485255945,0.279003364172038,0.9999997522149592,0.0,0.05,0.44,0.2728318818367801,0.40123587528406013,0.5875442549082717,0,0.0,0.171,0.9945,0,0,0.46675,0.25323404144531714,0,0.0,0.09246846543048642,0,5,567,50,False
2,C,0.8809792720435441,0.3331648896523167,0.9999996296676306,0.0,0.05,0.435,0.27787310885144545,0.39678335917722773,0.594269431692259,0,0.0,0.1052,0.9937,0,0,0.4798965056726775,0.24051255611003425,0,0.0,0.055230663736572636,0,5,567,50,False
3,C,0.9171233841205351,0.3695528414906522,0.9999996592286033,0.0,0.05,0.43,0.2830232528994295,0.3898908066357529,0.5978786460770551,0,0.0,0.0673,0.9936,0,0,0.48932405964355163,0.23066932592260705,2,0.0,0.022134499331963,0,5,567,50,False
4,C,0.9366776822048986,0.39346140119717776,0.9999998536906701,0.0,0.05,0.425,0.28765770883888847,0.3877644053491157,0.6052957572003717,0,0.0,0.0465,0.9903,2,0,0.4961483474231636,0.2254996481187432,6,0.0,0.0,0,5,567,50,False
5,C,0.9430689101893819,0.3992574979834637,0.9999995371269333,0.0,0.05,0.42,0.2900239839607273,0.38452394338991885,0.609015639374425,0,0.0,0.0324,0.9886,11,0,0.5011503488688919,0.22421334296269327,17,0.0,0.0,0,5,567,50,False
6,C,0.9461570382293365,0.401823307786176,0.9999993328981913,0.0,0.05,0.415,0.29280834901115915,0.3792584809900692,0.612322708555742,0,0.0,0.0226,0.9827,21,0,0.5025037990801509,0.22397330194378542,34,0.0,0.0,0,5,567,50,False
7,C,0.9480009849801506,0.4020551194658048,0.9999995890707113,0.0,0.05,0.41,0.29478209314019344,0.37704222982489616,0.6155824508320726,0,0.0,0.0159,0.9765,59,0,0.503676214228032,0.22371150908968865,59,0.0,0.0,0,5,567,50,False
8,C,0.9493262684166738,0.4008162010287459,0.9999997569985352,0.0,0.05,0.40499999999999997,0.29708262322201096,0.37125425886497415,0.6192908653846154,0,0.0,0.0129,0.9744,59,0,0.5047219048315489,0.22482806793314605,95,0.0,0.0,0,5,567,50,False
9,C,0.9495541171820597,0.4151165811710626,0.9999994245671846,0.0,0.05,0.39999999999999997,0.29938317663019776,0.3676009409235053,0.6208438944386462,0,0.0,0.0092,0.9687,108,0,0.5056788882540106,0.22903232419930414,136,0.0,0.0,0,5,567,50,False
10,C,0.9492964786050083,0.42360488479272923,0.9999996436501966,0.0,0.05,0.39499999999999996,0.3017230274245977,0.36275949737264157,0.625037080984871,0,0.0,0.0073,0.9649,150,0,0.5107643208182182,0.23084514166380168,163,0.0,0.0,0,5,567,50,False
11,C,0.9487802186956632,0.4281688662356715,0.999999813842853,0.0,0.05,0.38999999999999996,0.30376231152545313,0.360144315306324,0.6281296023564065,0,0.0,0.0059,0.9546,163,0,0.5145491236131634,0.23409092013565147,193,0.0,0.0,0,5,567,50,False
12,C,0.9482831204498609,0.4298071072030755,0.99999984978861,0.0,0.05,0.38499999999999995,0.3061100796953038,0.3587016636084289,0.6307939757274456,0,0.0,0.0049,0.9495,199,0,0.5174234855696253,0.23647024707837747,219,0.0,0.0,0,5,567,50,False
13,C,0.9476842645610316,0.4496078973320893,0.9999993600764776,0.0,0.05,0.37999999999999995,0.30847271322177083,0.3565810485316347,0.6344586728754366,0,0.0,0.0033,0.9445,225,0,0.5196605389391483,0.24264223927235332,229,0.0,0.0,0,5,567,50,False
14,C,0.9468037390767795,0.4619619448124557,0.9999993760606549,0.0,0.05,0.37499999999999994,0.31020028232661917,0.3557536948710888,0.6360219716681121,0,0.0,0.0025,0.9369,233,0,0.5265137565391342,0.24778997167421485,236,0.0,0.0,0,5,567,50,False
15,C,0.9470718585275057,0.46917465731858093,0.9999997087365732,0.0,0.05,0.36999999999999994,0.3122853061885818,0.3543245348197434,0.6384936035647549,0,0.0,0.0026,0.9348,237,0,0.5315360088591242,0.2510251371107488,240,0.0,0.0,0,5,567,50,False
16,C,0.9478608899527488,0.47274567725967864,0.9999995141621244,0.0,0.05,0.36499999999999994,0.314112334289069,0.3541064358382325,0.6408681993431387,0,0.0,0.0019,0.925,241,0,0.5352765854831173,0.2535892958106618,241,0.0,0.0,0,5,567,50,False
17,C,0.9478430097802054,0.46734968788260944,0.999999992893211,0.0,0.05,0.35999999999999993,0.3162571064070317,0.3540431736724731,0.6433546552949538,0,0.0,0.0024,0.9196,241,0,0.5381199891199124,0.2543235837541231,242,0.0,0.0,0,5,567,50,False
