year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,C,0.171072890302693,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,29,2967
0,C,0.2503706664924035,0.3830755352973938,0.46710316009432384,0.445,0.05,0.6630843281745911,0.00998,0.6771221654489636,0.5328495127377239,0.5038547086305531,0.049467813290919205,0,0,0.09416999999999999,False,0,29,2967
1,C,0.34006365661363946,0.33120664954185486,0.46710316009432384,0.44,0.05,0.7911794185638428,0.00956,0.53032461181283,0.49336739560786164,0.5185375377266555,0.04791784840428465,0,0,0.0779565,False,0,29,2967
2,C,0.4139510623991961,0.23966500163078308,0.46710316009432384,0.435,0.05,0.7584643363952637,0.00958,0.2954083736985922,0.43618783430780206,0.4737945401555768,0.045227058700647575,0,0,0.0809445,False,0,29,2967
3,C,0.48135229681442454,0.1313280612230301,0.46710316009432384,0.43,0.05,0.7192226052284241,0.01176,0.004150237888097763,0.3743715318783033,0.421519606228161,0.04301043652708088,0,0,0.08604000000000002,False,0,29,2967
4,C,0.554471382206654,0.042566172778606415,0.46710316009432384,0.425,0.05,0.6879424452781677,0.0168,0.0,0.3456454501654416,0.3688067489377899,0.040988399494624024,0,0,0.0922005,False,0,29,2967
5,C,0.6234965126693112,0.0027477124240249395,0.46710316009432384,0.42,0.05,0.6539255976676941,0.02414,0.0,0.32340368461248337,0.3313821544483365,0.03879482693285714,0,0,0.09578849999999998,False,0,29,2967
6,C,0.6939794787812157,8.85856479726499e-06,0.46710316009432384,0.415,0.05,0.6242852210998535,0.03416,0.0,0.307634765005658,0.3141258718326722,0.03672407301897743,0,0,0.0974085,False,0,29,2967
7,C,0.7638577041053761,0.0,0.46710316009432384,0.45999999999999996,0.05,0.5923261046409607,0.04536,0.0,0.29195097626103966,0.2965051303046961,0.03460958403562029,0,0,0.09752999999999999,True,0,29,2967
8,C,0.8051770423402305,6.918168082847842e-07,0.46710316009432384,0.505,0.05,0.5621857047080994,0.05802,0.0,0.2764031748989352,0.27903557397365597,0.03251323727589548,0,1,0.09752999999999999,True,0,29,2967
9,C,0.8313614381070709,0.0,0.46710316009432384,0.55,0.05,0.5366542339324951,0.0722,0.0,0.2672095183691589,0.2687057394149424,0.03127365712884985,4,4,0.09752999999999999,True,0,29,2967
10,C,0.8590008613226882,0.0,0.46710316009432384,0.5950000000000001,0.05,0.5192925333976746,0.0854,0.0,0.2613834903110369,0.2621596404732323,0.030488125255844635,7,9,0.09752999999999999,True,0,29,2967
11,C,0.873124488577415,0.0,0.46710316009432384,0.6,0.05,0.5074614882469177,0.09918,0.0,0.25523371864556205,0.25524978466932796,0.029658942559376116,9,17,0.09752999999999999,True,0,29,2967
12,C,0.8848298865497173,0.0,0.46710316009432384,0.6,0.05,0.5012305974960327,0.11502,0.0,0.2520912115813853,0.2517188778556463,0.029235233741734312,24,28,0.09752999999999999,True,0,29,2967
13,C,0.8931070740143643,0.0,0.46710316009432384,0.6,0.05,0.49853214621543884,0.13528,0.0,0.2494867605325481,0.2487925283625707,0.02888407180256524,43,43,0.09752999999999999,True,0,29,2967
14,C,0.896904597909974,0.0,0.46710316009432384,0.6,0.05,0.49357274174690247,0.16244,0.0,0.2476450863216641,0.24672323149640896,0.028635756178625835,58,60,0.09752999999999999,True,0,29,2967
15,C,0.9015603793055568,0.0,0.46710316009432384,0.6,0.05,0.4899367690086365,0.20018,0.0,0.24680013725489092,0.2457738505225065,0.02852183046175754,69,69,0.09752999999999999,True,0,29,2967
16,C,0.9056067791544806,0.0,0.46710316009432384,0.6,0.05,0.49269580841064453,0.25028,0.0,0.2457642258943738,0.2446099051736108,0.02838215701989006,75,78,0.09752999999999999,True,0,29,2967
17,C,0.9087313963308077,0.0,0.46710316009432384,0.6,0.05,0.486614853143692,0.31322,0.0,0.24486390192798824,0.24359830521137987,0.028260765024422346,84,90,0.09752999999999999,True,0,29,2967
18,C,0.9091093529095572,0.0,0.46710316009432384,0.6,0.05,0.4818451702594757,0.38804,0.0,0.24416867460625546,0.2428171509172981,0.028167026509132533,96,100,0.09752999999999999,True,0,29,2967
19,C,0.9094394164550426,0.0,0.46710316009432384,0.6,0.05,0.48305264115333557,0.47092,0.0,0.24408457926748373,0.2427226617726107,0.028155687811770046,106,106,0.09752999999999999,True,0,29,2967
20,C,0.9108481812708398,0.0,0.46710316009432384,0.6,0.05,0.48094579577445984,0.55804,0.0,0.2440111401286132,0.2426401458862394,0.028145785905405486,108,108,0.09752999999999999,True,0,29,2967
21,C,0.912784707173099,0.0,0.46710316009432384,0.6,0.05,0.48377692699432373,0.64518,0.0,0.24369768995709834,0.24228795468229009,0.02810352296093157,110,110,0.09752999999999999,True,0,29,2967
22,C,0.9134570927538901,0.0,0.46710316009432384,0.6,0.05,0.4874512553215027,0.7252,0.0,0.2432668129438456,0.24180382320672528,0.02804542718386379,110,111,0.09752999999999999,True,0,29,2967
23,C,0.9135137042947328,0.0,0.46710316009432384,0.6,0.05,0.4811320900917053,0.79714,0.0,0.2431172071521196,0.2416357268115275,0.028025255616440058,111,111,0.09752999999999999,True,0,29,2967
24,C,0.9148778838289511,0.0,0.46710316009432384,0.6,0.05,0.4835709035396576,0.85548,0.0,0.2431046110842821,0.24162157392631683,0.02802355727021478,111,112,0.09752999999999999,True,0,29,2967
25,C,0.915454143270267,0.0,0.46710316009432384,0.6,0.05,0.47652095556259155,0.90314,0.0,0.24280108113791854,0.24128052904276226,0.02798263188418823,113,113,0.09752999999999999,True,0,29,2967
26,C,0.9159809081441437,0.0,0.46710316009432384,0.6,0.05,0.486375629901886,0.93714,0.0,0.24267286341222577,0.24113646418243329,0.027965344100948752,113,113,0.09752999999999999,True,0,29,2967
27,C,0.9180380620534832,0.0,0.46710316009432384,0.6,0.05,0.4811962842941284,0.96056,0.0,0.24255565822778818,0.2410047729639641,0.02794954115473245,113,113,0.09752999999999999,True,0,29,2967
28,C,0.9177900554607457,0.0,0.46710316009432384,0.6,0.05,0.47483715415000916,0.97586,0.0,0.24209794148296016,0.24049048448662924,0.027887826537452268,113,113,0.09752999999999999,True,0,29,2967
29,C,0.918090450723233,0.0,0.46710316009432384,0.6,0.05,0.4799068868160248,0.98624,0.0,0.24215312294984426,0.24055248613481361,0.02789526673523439,113,113,0.09752999999999999,True,0,29,2967
30,C,0.9187756960171203,0.0,0.46710316009432384,0.6,0.05,0.48228704929351807,0.99282,0.0,0.24208628500394086,0.24047738731919177,0.027886254877359774,113,113,0.09752999999999999,True,0,29,2967
31,C,0.9198856183911669,0.0,0.46710316009432384,0.6,0.05,0.4833270311355591,0.9966,0.0,0.2419338179260509,0.24030607599571996,0.027865697518543155,113,113,0.09752999999999999,True,0,29,2967
32,C,0.919915728432127,0.0,0.46710316009432384,0.6,0.05,0.47797298431396484,0.9983,0.0,0.24168686019782554,0.24002859540220828,0.027832399847321755,113,113,0.09752999999999999,True,0,29,2967
33,C,0.9199642787428829,0.0,0.46710316009432384,0.6,0.05,0.4782229959964752,0.999,0.0,0.24168016071371196,0.24002106789196825,0.027831496546092953,113,113,0.09752999999999999,True,0,29,2967
34,C,0.9218608800190388,0.0,0.46710316009432384,0.6,0.05,0.47794291377067566,0.99946,0.0,0.24166935826956876,0.24000893031427928,0.027830040036770275,113,113,0.09752999999999999,True,0,29,2967
35,C,0.9214528941910599,0.0,0.46710316009432384,0.6,0.05,0.4716738164424896,0.99986,0.0,0.24124736448562406,0.2395347799952403,0.0277731419984856,113,113,0.09752999999999999,True,0,29,2967
36,C,0.9226475928059578,0.0,0.46710316009432384,0.6,0.05,0.4863434433937073,0.99996,0.0,0.24133814133234932,0.23963677645223502,0.027785381573324962,113,113,0.09752999999999999,True,0,29,2967
37,C,0.9238400376092132,0.0,0.46710316009432384,0.6,0.05,0.48136842250823975,0.99998,0.0,0.2410723208905346,0.23933810179851056,0.027749540614878027,113,113,0.09752999999999999,True,0,29,2967
38,C,0.9235486593576386,0.0,0.46710316009432384,0.6,0.05,0.4820203483104706,0.99998,0.0,0.24080700192181026,0.2390399905976967,0.027713767270780364,113,113,0.09752999999999999,True,0,29,2967
39,C,0.9256014199740855,0.0,0.46710316009432384,0.6,0.05,0.4851069450378418,0.99998,0.0,0.24087183358278558,0.23911283516059034,0.027722508618327604,113,113,0.09752999999999999,True,0,29,2967
40,C,0.9263602456634992,0.0,0.46710316009432384,0.6,0.05,0.4843304753303528,0.99998,0.0,0.24041509434562613,0.23859964500647862,0.027660925799834195,113,113,0.09752999999999999,True,0,29,2967
41,C,0.9260422996529502,0.0,0.46710316009432384,0.6,0.05,0.46766456961631775,1.0,0.0,0.24024625562973156,0.23840993858412524,0.027638161029151787,113,113,0.09752999999999999,True,0,29,2967
42,C,0.9273315309257489,0.0,0.46710316009432384,0.6,0.05,0.46261903643608093,1.0,0.0,0.24031699861707873,0.23848942508676246,0.027647699409468256,113,113,0.09752999999999999,True,0,29,2967
43,C,0.9269883264630233,0.0,0.46710316009432384,0.6,0.05,0.4772510230541229,1.0,0.0,0.24003014465888106,0.23816711726856277,0.027609022471284293,113,113,0.09752999999999999,True,0,29,2967
44,C,0.9284953988517985,0.0,0.46710316009432384,0.6,0.05,0.4734848439693451,1.0,0.0,0.2401065076518375,0.23825291838424417,0.02761931860516606,113,113,0.09752999999999999,True,0,29,2967
45,C,0.9284089820589735,0.0,0.46710316009432384,0.6,0.05,0.4677419364452362,1.0,0.0,0.23977118404533498,0.2378761502870504,0.027574106433502804,113,113,0.09752999999999999,True,0,29,2967
46,C,0.929605817324749,0.0,0.46710316009432384,0.6,0.05,0.58,1.0,0.0,0.2397904117817386,0.23789775448525663,0.027576698937287557,113,113,0.09752999999999999,True,0,29,2967
47,C,0.9299074402959299,0.0,0.46710316009432384,0.6,0.05,0.58,1.0,0.0,0.23952411593510353,0.23759854566881278,0.02754079387931429,113,113,0.09752999999999999,True,0,29,2967
48,C,0.9305076489706963,0.0,0.46710316009432384,0.6,0.05,0.58,1.0,0.0,0.23945700482401577,0.23752313992601753,0.02753174519017887,113,113,0.09752999999999999,True,0,29,2967
49,C,0.9298673577401305,0.0,0.46710316009432384,0.6,0.05,0.58,1.0,0.0,0.23932345839388025,0.23737308775732596,0.027513738929935874,113,113,0.09752999999999999,True,0,29,2967
