year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,C,0.15422373622814206,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,19,1967
0,C,0.2309875094827866,0.3917192220687866,0.4877407184472058,0.445,0.05,0.672749936580658,0.00976,0.6939920512959361,0.5375182352844294,0.5089745842601872,0.04997328791315573,0,0,0.09416999999999999,False,0,19,1967
1,C,0.30342636268775036,0.35154959559440613,0.4877407184472058,0.44,0.05,0.7993569374084473,0.00946,0.5709830895066261,0.5025789001968288,0.5276370395735688,0.04829296753104434,0,0,0.07937999999999999,False,0,19,1967
2,C,0.3787652054944271,0.27793967723846436,0.4877407184472058,0.435,0.05,0.7697223424911499,0.0093,0.37576954811811447,0.45589841346648197,0.49195672635873067,0.04611980193489543,0,0,0.081738,False,0,19,1967
3,C,0.4522741445324446,0.17802809178829193,0.4877407184472058,0.43,0.05,0.7354305982589722,0.0103,0.11346463300287724,0.39791829161294684,0.4445968691875877,0.04385963665069513,0,0,0.085905,False,0,19,1967
4,C,0.5356003567289438,0.07779289036989212,0.4877407184472058,0.425,0.05,0.6983696818351746,0.0138,0.0,0.35518080916394024,0.39121659984385904,0.0416543684795546,0,0,0.09153299999999999,False,0,19,1967
5,C,0.611394241416792,0.011957378126680851,0.4877407184472058,0.42,0.05,0.6653285026550293,0.02164,0.0,0.3267654001137375,0.33891469366168914,0.03915458211365963,0,0,0.096261,False,0,19,1967
6,C,0.6883125705272207,0.0001741451269481331,0.4877407184472058,0.415,0.05,0.626467227935791,0.03074,0.0,0.30813377582073137,0.317151439645802,0.03688076557302418,0,0,0.09893400000000001,False,0,19,1967
7,C,0.74343772694104,0.0,0.4877407184472058,0.45999999999999996,0.05,0.5972098112106323,0.04148,0.0,0.29099332582461873,0.2979218573681948,0.03457321569971132,0,0,0.09942,True,0,19,1967
8,C,0.8010780777939246,0.0,0.4877407184472058,0.505,0.05,0.5682020783424377,0.0531,0.0,0.27872797852254394,0.28414056826474,0.032919461007296744,1,1,0.09942,True,0,19,1967
9,C,0.8269786746496116,0.0,0.4877407184472058,0.55,0.05,0.5433610081672668,0.0661,0.0,0.2659030004577771,0.2697304805515189,0.031190250481710206,3,6,0.09942,True,0,19,1967
10,C,0.8491702277510246,0.0,0.4877407184472058,0.5950000000000001,0.05,0.5266252160072327,0.0792,0.0,0.26014011765738676,0.2632553313375971,0.030413232576039593,6,11,0.09942,True,0,19,1967
11,C,0.8632830177245245,0.0,0.4877407184472058,0.6,0.05,0.5125114321708679,0.09304,0.0,0.2552024970923224,0.25770744306224386,0.029747485982997205,12,19,0.09942,True,0,19,1967
12,C,0.8750004092497681,0.0,0.4877407184472058,0.6,0.05,0.5068447589874268,0.1076,0.0,0.2520624013232186,0.2541792455688689,0.029324102283792206,21,34,0.09942,True,0,19,1967
13,C,0.8860342132499645,0.0,0.4877407184472058,0.6,0.05,0.49987173080444336,0.12528,0.0,0.24945528170885195,0.251249897687558,0.028972580538034896,36,43,0.09942,True,0,19,1967
14,C,0.8941159919868916,0.0,0.4877407184472058,0.6,0.05,0.5002350211143494,0.14966,0.0,0.2470002603188083,0.2484914466875089,0.02864156641802901,46,60,0.09942,True,0,19,1967
15,C,0.8985782546561999,0.0,0.4877407184472058,0.6,0.05,0.4934098720550537,0.18382,0.0,0.245202064549842,0.2464710020032771,0.02839911305592119,63,69,0.09942,True,0,19,1967
16,C,0.90257891059061,0.0,0.4877407184472058,0.6,0.05,0.4906241297721863,0.22876,0.0,0.2442092111059209,0.24535543633595003,0.028265245175841943,72,80,0.09942,True,0,19,1967
17,C,0.9049983819639263,0.0,0.4877407184472058,0.6,0.05,0.49013423919677734,0.28514,0.0,0.2433190651605146,0.2443552723523475,0.02814522549780964,88,94,0.09942,True,0,19,1967
18,C,0.9066828130525706,0.0,0.4877407184472058,0.6,0.05,0.4889150857925415,0.35432,0.0,0.24278073277995177,0.24375040450901841,0.02807264135661015,96,100,0.09942,True,0,19,1967
19,C,0.9087865165076616,0.0,0.4877407184472058,0.6,0.05,0.4854738414287567,0.4358,0.0,0.2424059468627284,0.24332929673685738,0.028022108423950826,107,109,0.09942,True,0,19,1967
20,C,0.9101616738270685,0.0,0.4877407184472058,0.6,0.05,0.4858425557613373,0.52092,0.0,0.24193787284397064,0.24280337087308462,0.02795899732029809,109,116,0.09942,True,0,19,1967
21,C,0.9103112949878857,0.0,0.4877407184472058,0.6,0.05,0.48502859473228455,0.61022,0.0,0.24163190034040263,0.24245958154323288,0.027917742600715886,119,119,0.09942,True,0,19,1967
22,C,0.9105334226299305,0.0,0.4877407184472058,0.6,0.05,0.48465728759765625,0.69414,0.0,0.24159860963212082,0.2424221762530286,0.02791325396589137,119,123,0.09942,True,0,19,1967
23,C,0.9112886721227675,0.0,0.4877407184472058,0.6,0.05,0.48788759112358093,0.76902,0.0,0.24154918623176583,0.24236664434251737,0.027906590136630025,123,123,0.09942,True,0,19,1967
24,C,0.9123893901153155,0.0,0.4877407184472058,0.6,0.05,0.48431146144866943,0.83314,0.0,0.2413811432196096,0.24217783196930814,0.027883932651844915,124,124,0.09942,True,0,19,1967
25,C,0.9139352173355741,0.0,0.4877407184472058,0.6,0.05,0.48217013478279114,0.88426,0.0,0.24113623346626767,0.24190265247117115,0.027850911112068475,125,125,0.09942,True,0,19,1967
26,C,0.9147960256166948,0.0,0.4877407184472058,0.6,0.05,0.48731011152267456,0.92348,0.0,0.24079228690976012,0.2415161956661065,0.02780453629546072,125,125,0.09942,True,0,19,1967
27,C,0.9141942530548798,0.0,0.4877407184472058,0.6,0.05,0.4791036546230316,0.9519,0.0,0.24060075706721076,0.2413009935958263,0.027778712047027098,125,125,0.09942,True,0,19,1967
28,C,0.9149808312783804,0.0,0.4877407184472058,0.6,0.05,0.4825006425380707,0.9717,0.0,0.24073465146221465,0.24145143673628006,0.02779676522388155,125,125,0.09942,True,0,19,1967
29,C,0.9158001650067816,0.0,0.4877407184472058,0.6,0.05,0.4801329970359802,0.98426,0.0,0.24055963780748577,0.2412547921804049,0.02777316787717653,125,125,0.09942,True,0,19,1967
30,C,0.916144921972087,0.0,0.4877407184472058,0.6,0.05,0.4701312482357025,0.9916,0.0,0.24037733605291647,0.2410499587483046,0.027748587865324494,125,125,0.09942,True,0,19,1967
31,C,0.9158999181011693,0.0,0.4877407184472058,0.6,0.05,0.4836137592792511,0.99556,0.0,0.24030062762813603,0.2409637695069783,0.027738245156365336,125,125,0.09942,True,0,19,1967
32,C,0.9156493072229158,0.0,0.4877407184472058,0.6,0.05,0.478263795375824,0.99782,0.0,0.2403551409894152,0.2410250204747077,0.027745595272492863,125,125,0.09942,True,0,19,1967
33,C,0.9179150074701145,0.0,0.4877407184472058,0.6,0.05,0.4812667667865753,0.99894,0.0,0.2404109019098266,0.24108767319427105,0.02775311359884047,125,125,0.09942,True,0,19,1967
34,C,0.9186197530960563,0.0,0.4877407184472058,0.6,0.05,0.47885221242904663,0.99954,0.0,0.2399067836048249,0.2405212481324714,0.027685142591424506,125,125,0.09942,True,0,19,1967
35,C,0.9192885568519372,0.0,0.4877407184472058,0.6,0.05,0.4754464328289032,0.99984,0.0,0.23974997770305284,0.24034506172598596,0.027664000222646253,125,125,0.09942,True,0,19,1967
36,C,0.9208737067567914,0.0,0.4877407184472058,0.6,0.05,0.48081284761428833,0.9999,0.0,0.23960116886736935,0.2401778607870157,0.027643936109969822,125,125,0.09942,True,0,19,1967
37,C,0.9211949881670001,0.0,0.4877407184472058,0.6,0.05,0.4691527485847473,1.0,0.0,0.2392484730135393,0.2397815733108022,0.0275963816128242,125,125,0.09942,True,0,19,1967
38,C,0.9220230264520475,0.0,0.4877407184472058,0.6,0.05,0.48970115184783936,1.0,0.0,0.23917698789976785,0.23970125295825,0.02758674317051794,125,125,0.09942,True,0,19,1967
39,C,0.9232251596408009,0.0,0.4877407184472058,0.6,0.05,0.47640419006347656,1.0,0.0,0.23899274938134482,0.23949424338698816,0.027561902021966515,125,125,0.09942,True,0,19,1967
40,C,0.9244363211668211,0.0,0.4877407184472058,0.6,0.05,0.4847196042537689,1.0,0.0,0.23872527474684718,0.23919371008979978,0.027525838026303918,125,125,0.09942,True,0,19,1967
41,C,0.9265918700549985,0.0,0.4877407184472058,0.6,0.05,0.48139050602912903,1.0,0.0,0.23845579130730768,0.23889091970829474,0.027489503180523307,125,125,0.09942,True,0,19,1967
42,C,0.9261696217426802,0.0,0.4877407184472058,0.6,0.05,0.46655598282814026,1.0,0.0,0.23797618167968818,0.23835203248625036,0.027424836713877982,125,125,0.09942,True,0,19,1967
43,C,0.926763844907897,0.0,0.4877407184472058,0.6,0.05,0.4756212532520294,1.0,0.0,0.23807013192917903,0.23845759456432997,0.02743750416324753,125,125,0.09942,True,0,19,1967
44,C,0.927159745483543,0.0,0.4877407184472058,0.6,0.05,0.4581599533557892,1.0,0.0,0.2379379172749183,0.23830903877302578,0.02741967746829103,125,125,0.09942,True,0,19,1967
45,C,0.9280514807538189,0.0,0.4877407184472058,0.6,0.05,0.4739725887775421,1.0,0.0,0.23784982939683708,0.2382100636291143,0.02740780045102165,125,125,0.09942,True,0,19,1967
46,C,0.929253634021158,0.0,0.4877407184472058,0.6,0.05,0.58,1.0,0.0,0.23765141829920064,0.2379871298115453,0.02738104839291337,125,125,0.09942,True,0,19,1967
47,C,0.9301660548503695,0.0,0.4877407184472058,0.6,0.05,0.58,1.0,0.0,0.23738393919721773,0.2376865914947105,0.0273449837948932,125,125,0.09942,True,0,19,1967
48,C,0.930329828765333,0.0,0.4877407184472058,0.6,0.05,0.58,1.0,0.0,0.23718092556271814,0.23745848628740762,0.027317611170016857,125,125,0.09942,True,0,19,1967
49,C,0.9319793746405204,0.0,0.4877407184472058,0.6,0.05,0.58,1.0,0.0,0.23714448586663878,0.23741754280866678,0.02731269795256795,125,125,0.09942,True,0,19,1967
