year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,C,0.16530960274949802,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,99,9967
0,C,0.23844429087216443,0.3859309256076813,0.4341901283399692,0.445,0.05,0.6690446138381958,0.00958,0.6815212173387408,0.5382913611292661,0.505595346501432,0.049640711917515054,0,0,0.09416999999999999,False,0,99,9967
1,C,0.3069444984522733,0.3374895453453064,0.4341901283399692,0.44,0.05,0.7947578430175781,0.009,0.5441007576882839,0.501879214055021,0.5228784063170979,0.04860476999043537,0,0,0.07483499999999998,False,0,99,9967
2,C,0.38542637186120204,0.2590218186378479,0.4341901283399692,0.435,0.05,0.7665087580680847,0.0089,0.3395770713686943,0.45441539023036903,0.4856461049535058,0.04654976376303211,0,0,0.0776475,False,0,99,9967
3,C,0.4669073298897046,0.15540897846221924,0.4341901283399692,0.43,0.05,0.7325449585914612,0.01002,0.06794731132686138,0.3942482713663549,0.43592169533950526,0.044195307560764244,0,0,0.08203049999999999,False,0,99,9967
4,C,0.5519966514816218,0.05744830146431923,0.4341901283399692,0.425,0.05,0.6994596719741821,0.01404,0.0,0.3546299255226419,0.37988043890457107,0.04175087881990917,0,0,0.0878745,False,0,99,9967
5,C,0.634935693836385,0.005050072446465492,0.4341901283399692,0.42,0.05,0.6611566543579102,0.02178,0.0,0.32783781711576226,0.33200083712959455,0.03919819917215165,0,0,0.09225149999999999,False,0,99,9967
6,C,0.710542286164528,2.8820562874898314e-05,0.4341901283399692,0.415,0.05,0.6194215416908264,0.03104,0.0,0.30863069240928886,0.31126607654090377,0.036710027901508756,0,0,0.0943575,False,0,99,9967
7,C,0.7799712000125448,2.5924032343027648e-06,0.4341901283399692,0.45999999999999996,0.05,0.5862615704536438,0.04236,0.0,0.29180429139233094,0.292364428458868,0.034441830131664464,0,0,0.09455999999999999,True,0,99,9967
8,C,0.8322597632605232,0.0,0.4341901283399692,0.505,0.05,0.5541800260543823,0.05454,0.0,0.2763559692006621,0.2750071999968638,0.03235896271622396,0,1,0.09455999999999999,True,0,99,9967
9,C,0.8559625216028494,0.0,0.4341901283399692,0.55,0.05,0.5312357544898987,0.06764,0.0,0.26472176387798685,0.2619350591848692,0.030790305818784607,1,3,0.09455999999999999,True,0,99,9967
10,C,0.8756056573549343,0.0,0.4341901283399692,0.5950000000000001,0.05,0.5091590285301208,0.08074,0.0,0.2594479001468193,0.25600936959928766,0.030079223068514828,5,12,0.09455999999999999,True,0,99,9967
11,C,0.8881489033345271,0.0,0.4341901283399692,0.6,0.05,0.5049285292625427,0.0938,0.0,0.2550773024419804,0.2510985856612664,0.029489928995952278,17,22,0.09455999999999999,True,0,99,9967
12,C,0.8957033843266045,0.0,0.4341901283399692,0.6,0.05,0.49840861558914185,0.10898,0.0,0.252286430211521,0.24796277416636825,0.029113631616564495,22,41,0.09455999999999999,True,0,99,9967
13,C,0.9006352618695663,0.0,0.4341901283399692,0.6,0.05,0.4923076927661896,0.13014,0.0,0.25060555819078384,0.24607415391834891,0.028886997186802175,49,60,0.09455999999999999,True,0,99,9967
14,C,0.9040268282434577,0.0,0.4341901283399692,0.6,0.05,0.49038881063461304,0.15586,0.0,0.2495082154374748,0.24484118453260845,0.028739040860513314,64,73,0.09455999999999999,True,0,99,9967
15,C,0.9062680996487831,0.0,0.4341901283399692,0.6,0.05,0.4870104491710663,0.19062,0.0,0.24875359191928398,0.24399329293913558,0.028637293869296573,79,84,0.09455999999999999,True,0,99,9967
