index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,42,4265,50,False,33,0,0.35,1.0
1,0,A,mfu_v7,0.7158,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.1569224010624433,0.35,0.61515,0.3577,0.038526315789473686,0.35,1.0,0,0.755,42,4265,50,False,33,0,0.35,1.0
2,1,A,mfu_v7,0.7158,0.39532767038378885,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.2337172212786323,0.35,0.6520812868645993,0.3679,0.07147368421052631,0.35,1.0,0,0.76,42,4265,50,False,33,0,0.35,1.0
3,2,A,mfu_v7,0.7158,0.4305179527791935,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.24716496427827478,0.35,0.6594544335790425,0.3756,0.10326315789473685,0.35,1.0,1,0.7914366234732346,42,4265,50,False,33,0,0.35,1.0
4,3,A,mfu_v7,0.7158,0.46472207031103663,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2590380052719535,0.35,0.6831684266282235,0.3836,0.13715789473684212,0.35,1.0,2,0.855526329888642,42,4265,50,False,33,0,0.35,1.0
5,4,A,mfu_v7,0.7158,0.47525373976668156,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2663770407778382,0.35,0.6848077832477121,0.3914,0.1751578947368421,0.35,1.0,3,0.8886403169620094,42,4265,50,False,33,0,0.35,1.0
6,5,A,mfu_v7,0.7153,0.49070041413976984,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2733526927570717,0.35,0.701058822730775,0.4096,0.21652631578947368,0.35,1.0,3,0.9217543040353768,42,4265,50,False,33,0,0.35,1.0
7,6,A,mfu_v7,0.7143,0.4984691721376404,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.2757171197251162,0.35,0.707951539592055,0.4275,0.26610526315789473,0.35,1.0,2,0.9858440104507842,42,4265,50,False,33,0,0.35,1.0
8,7,A,mfu_v7,0.7091,0.5149989215139702,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2795265323360326,0.35,0.7263919231404627,0.4443,0.3111578947368421,0.35,1.0,1,1.0,42,4265,50,False,33,0,0.35,1.0
9,8,A,mfu_v7,0.7014,0.5269300894927339,0.55,0.38596491228070173,iig_effectiveness,0.07000000000000005,0.0,0.28130152920353585,0.35,0.7367840379822297,0.463,0.3571578947368421,0.35,1.0,0,1.0,42,4265,50,False,33,0,0.35,1.0
10,9,A,mfu_v7,0.6919,0.5361008682171664,0.55,0.47692307692307695,iig_effectiveness,0.050000000000000044,0.0,0.28368162873897146,0.35,0.7464851872193599,0.4841,0.402,0.35,1.0,1,1.0,42,4265,50,False,33,0,0.35,1.0
11,10,A,mfu_v7,0.6815,0.5416967255374349,0.55,0.5211267605633803,iig_effectiveness,0.030000000000000044,0.0,0.2860071167599587,0.35,0.7539495246093533,0.5081,0.4398947368421053,0.35,1.0,2,0.9783230010223642,42,4265,50,False,33,0,0.35,1.0
12,11,A,mfu_v7,0.6705,0.5675877315613375,0.55,0.55,iig_effectiveness,0.010000000000000044,0.0,0.28743980350279147,0.35,0.7821957202575478,0.5272,0.4769473684210526,0.35,1.0,2,0.9783230010223642,42,4265,50,False,33,0,0.35,1.0
13,12,A,mfu_v7,0.6589,0.5904829780180927,0.55,0.5795454545454546,iig_effectiveness,0.0,0.0,0.28908419386783873,0.35,0.7990719818614263,0.5451,0.5087368421052632,0.35,1.0,1,0.9783230010223642,42,4265,50,False,33,0,0.35,1.0
14,13,A,mfu_v7,0.6463,0.6087744788768206,0.55,0.6304347826086957,iig_effectiveness,0.0,0.0,0.29065218730626535,0.35,0.8098329041653807,0.5679,0.5361052631578948,0.35,1.0,3,0.982769828325205,42,4265,50,False,33,0,0.35,1.0
15,14,A,mfu_v7,0.6333,0.6072587698085117,0.55,0.6494845360824743,iig_effectiveness,0.0,0.0,0.2928079090015972,0.35,0.8007105501898215,0.5817,0.5632631578947368,0.35,1.0,4,0.9516600332171016,42,4265,50,False,33,0,0.35,1.0
16,15,A,mfu_v7,0.6197,0.6163159506934377,0.55,0.6764705882352942,iig_effectiveness,0.0,0.0,0.293903172716288,0.35,0.809951469839191,0.6084,0.5886315789473684,0.35,1.0,1,0.9083200664342032,42,4265,50,False,33,0,0.35,1.0
17,16,A,mfu_v7,0.6047,0.6292256326524195,0.55,0.75,iig_effectiveness,0.0,0.0,0.29545369386642123,0.35,0.8184116517285547,0.6388,0.614421052631579,0.35,1.0,1,0.9133200664342032,42,4265,50,False,33,0,0.35,1.0
18,17,A,mfu_v7,0.5886,0.6426304366037814,0.55,0.8076923076923077,iig_effectiveness,0.0,0.0,0.2963949227880562,0.35,0.8257241490595761,0.6631,0.6396842105263157,0.35,1.0,0,0.9183200664342032,42,4265,50,False,33,0,0.35,1.0
19,18,A,mfu_v7,0.5718,0.6520593340361498,0.55,0.839622641509434,iig_effectiveness,0.0,0.0,0.29750780473054633,0.35,0.829051583960754,0.6856,0.6641052631578948,0.35,1.0,0,0.9233200664342032,42,4265,50,False,33,0,0.35,1.0
20,19,A,mfu_v7,0.5548,0.648012382431882,0.55,0.8518518518518519,iig_effectiveness,0.0,0.0,0.29965829785371867,0.35,0.8212468430151048,0.7064,0.6885263157894737,0.35,1.0,3,0.8561389190716103,42,4265,50,False,33,0,0.35,1.0
21,20,A,mfu_v7,0.5364,0.6541804945308319,0.55,0.9166666666666666,iig_effectiveness,0.0,0.0,0.3007850128187837,0.35,0.8288062691828999,0.738,0.7136842105263158,0.35,1.0,2,0.8098069863843392,42,4265,50,False,33,0,0.35,1.0
22,21,A,mfu_v7,0.5179,0.6696595977733321,0.55,0.9259259259259259,iig_effectiveness,0.0,0.0,0.30210550220097304,0.35,0.840920810181716,0.7713,0.7368421052631579,0.35,1.0,3,0.783321320404033,42,4265,50,False,33,0,0.35,1.0
23,22,A,mfu_v7,0.4994,0.6651870124631992,0.55,0.926605504587156,iig_effectiveness,0.0,0.0,0.3035340086568049,0.35,0.8301706307752397,0.7982,0.7583157894736842,0.35,1.0,2,0.7568356544237268,42,4265,50,False,33,0,0.35,1.0
24,23,A,mfu_v7,0.4803,0.6633096837306272,0.55,0.9541284403669725,iig_effectiveness,0.0,0.0,0.30512759025115954,0.35,0.8302656543095521,0.7984,0.7798947368421053,0.35,1.0,2,0.7826848690990486,42,4265,50,False,33,0,0.35,1.0
25,24,A,mfu_v7,0.4608,0.6760214801234078,0.55,0.9727272727272728,iig_effectiveness,0.0,0.0,0.30698022234524913,0.35,0.8431303389503739,0.8025,0.8001052631578948,0.35,1.0,1,0.8085340837743703,42,4265,50,False,33,0,0.35,1.0
26,25,A,mfu_v7,0.4414,0.6766947088881832,0.55,0.972972972972973,iig_effectiveness,0.0,0.0,0.30852340427512853,0.35,0.8384309517919426,0.803,0.8198947368421052,0.35,1.0,0,0.8343832984496921,42,4265,50,False,33,0,0.35,1.0
27,26,A,mfu_v7,0.4221,0.6842625970084719,0.55,0.9642857142857143,iig_effectiveness,0.0,0.0,0.3085201563010117,0.35,0.8453376894250113,0.7998,0.8356842105263158,0.35,1.0,0,0.8393832984496921,42,4265,50,False,33,0,0.35,1.0
28,27,A,mfu_v7,0.4028,0.6734773155994265,0.55,0.9642857142857143,iig_effectiveness,0.0,0.0,0.3083410875297121,0.35,0.831913159075897,0.7944,0.8506315789473684,0.35,1.0,1,0.8443832984496921,42,4265,50,False,33,0,0.35,1.0
29,28,A,mfu_v7,0.3833,0.6756902324199326,0.55,0.9732142857142857,iig_effectiveness,0.0,0.0,0.3082306661487245,0.35,0.8385452482471769,0.7788,0.8628421052631579,0.35,1.0,2,0.816014342247656,42,4265,50,False,33,0,0.35,1.0
30,29,A,mfu_v7,0.3641,0.6868035204361548,0.55,0.9646017699115044,iig_effectiveness,0.0,0.0,0.30817390543366996,0.35,0.8481734467979754,0.7721,0.8734736842105263,0.35,1.0,2,0.78764538604562,42,4265,50,False,33,0,0.35,1.0
31,30,A,mfu_v7,0.3451,0.6846865911602242,0.55,0.9478260869565217,iig_effectiveness,0.0,0.0,0.3081294443887806,0.35,0.841494783019028,0.7698,0.882,0.35,1.0,0,0.7592764298435839,42,4265,50,False,33,0,0.35,1.0
32,31,A,mfu_v7,0.326,0.6719817797683171,0.55,0.9568965517241379,iig_effectiveness,0.0,0.0,0.30809533236326053,0.35,0.8303143224926071,0.7464,0.8890526315789473,0.35,1.0,0,0.7642764298435839,42,4265,50,False,33,0,0.35,1.0
33,32,A,mfu_v7,0.3066,0.6825314798408548,0.55,0.9655172413793104,iig_effectiveness,0.0,0.0,0.308100251300257,0.35,0.8456725583461189,0.7285,0.8941052631578947,0.35,1.0,1,0.7692764298435839,42,4265,50,False,33,0,0.35,1.0
34,33,A,mfu_v7,0.2872,0.6801814405142173,0.55,0.9743589743589743,iig_effectiveness,0.0,0.0,0.3080866938339241,0.35,0.8390091469553473,0.7056,0.8981052631578947,0.35,1.0,2,0.7572750990817267,42,4265,50,False,33,0,0.35,1.0
35,34,A,mfu_v7,0.2675,0.6707321377112138,0.55,0.9829059829059829,iig_effectiveness,0.0,0.0,0.3080768631808388,0.35,0.8310193258096819,0.6745,0.9016842105263158,0.35,1.0,3,0.7281114413241407,42,4265,50,False,33,0,0.35,1.0
36,35,A,mfu_v7,0.2478,0.6679255422790886,0.55,0.9829059829059829,iig_effectiveness,0.0,0.0,0.3080727876945599,0.35,0.8323217673264243,0.658,0.9034736842105263,0.35,1.0,0,0.6989477835665547,42,4265,50,False,33,0,0.35,1.0
37,36,A,mfu_v7,0.2282,0.6655196820273335,0.55,0.9829059829059829,iig_effectiveness,0.0,0.0,0.30806908577201525,0.35,0.8312149701687495,0.6404,0.9048421052631579,0.35,1.0,1,0.7362553674619491,42,4265,50,False,33,0,0.35,1.0
38,37,A,mfu_v7,0.2082,0.6793086183301675,0.55,1.0,iig_effectiveness,0.0,0.0,0.30806550718200876,0.35,0.8453249209621791,0.6213,0.9057894736842105,0.35,1.0,2,0.7436776594569983,42,4265,50,False,33,0,0.35,1.0
39,38,A,mfu_v7,0.1882,0.6841443374447923,0.55,1.0,iig_effectiveness,0.0,0.0,0.3080618112998075,0.35,0.8441275008738822,0.6234,0.907157894736842,0.35,1.0,4,0.7281442009954696,42,4265,50,False,33,0,0.35,1.0
40,39,A,mfu_v7,0.1682,0.6956543882691868,0.55,1.0,iig_effectiveness,0.0,0.0,0.3080585391636441,0.35,0.8530310471289146,0.6014,0.907578947368421,0.35,1.0,3,0.712610742533941,42,4265,50,False,33,0,0.35,1.0
41,40,A,mfu_v7,0.1482,0.7033200654028644,0.55,1.0,iig_effectiveness,0.0,0.0,0.30805524721854477,0.35,0.8554792190596627,0.5957,0.9082105263157895,0.35,1.0,1,0.6946549920773631,42,4265,50,False,33,0,0.35,1.0
42,41,A,mfu_v7,0.1282,0.696583191568708,0.55,1.0,iig_effectiveness,0.0,0.0,0.3080519776972101,0.35,0.8458596045210693,0.5942,0.9085263157894737,0.35,1.0,0,0.6996549920773631,42,4265,50,False,33,0,0.35,1.0
43,42,A,mfu_v7,0.1082,0.6833858302974318,0.55,1.0,iig_effectiveness,0.0,0.0,0.30804877654080276,0.35,0.8361515983237029,0.5956,0.9087368421052632,0.35,1.0,1,0.6699992815215183,42,4265,50,False,33,0,0.35,1.0
44,43,A,mfu_v7,0.0882,0.7043217498009995,0.55,1.0,iig_effectiveness,0.0,0.0,0.3080456247003716,0.35,0.8403964296853146,0.5814,0.9094736842105263,0.35,1.0,2,0.6142653544990905,42,4265,50,False,33,0,0.35,1.0
