index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,59,5965,50,False,39,0,0.35,1.0
1,0,A,mfu_v7,0.7205,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.1983423034087319,0.35,0.61515,0.3597,0.04168421052631579,0.35,1.0,2,0.6986775336426169,59,5965,50,False,39,0,0.35,1.0
2,1,A,mfu_v7,0.7141,0.401991109077424,0.55,0.3202,iig_effectiveness,0.21000000000000002,0.0,0.23480257784321523,0.35,0.6584115536235529,0.3712,0.07610526315789473,0.35,1.0,1,0.6473550672852337,59,5965,50,False,39,0,0.35,1.0
3,2,A,mfu_v7,0.7141,0.4428616954402436,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.26756430785898117,0.35,0.6683823448557134,0.3778,0.10789473684210527,0.35,1.0,1,0.5910324845516792,59,5965,50,False,39,0,0.35,1.0
4,3,A,mfu_v7,0.7141,0.478813710613106,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2781322778497402,0.35,0.6913711129975484,0.3848,0.1416842105263158,0.35,1.0,3,0.5864588641314475,59,5965,50,False,39,0,0.35,1.0
5,4,A,mfu_v7,0.7141,0.4984638702201587,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2834160730599004,0.35,0.7009389182516461,0.3967,0.18073684210526317,0.35,1.0,2,0.60724036068171,59,5965,50,False,39,0,0.35,1.0
6,5,A,mfu_v7,0.7135,0.5115608353201603,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2876123073042693,0.35,0.7111279680616855,0.4172,0.22421052631578947,0.35,1.0,2,0.5916568672490902,59,5965,50,False,39,0,0.35,1.0
7,6,A,mfu_v7,0.7119,0.5265503016122872,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.2903724908658255,0.35,0.7258672356972056,0.4376,0.27021052631578946,0.35,1.0,3,0.5864307612837917,59,5965,50,False,39,0,0.35,1.0
8,7,A,mfu_v7,0.709,0.5308861232565288,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.29234148327036474,0.35,0.7296906904165417,0.4554,0.3196842105263158,0.35,1.0,2,0.5316939586994145,59,5965,50,False,39,0,0.35,1.0
9,8,A,mfu_v7,0.7015,0.5250283146672545,0.55,0.375,iig_effectiveness,0.07000000000000005,0.0,0.29395229234668263,0.35,0.7283047271661496,0.4774,0.3644210526315789,0.35,1.0,1,0.4769571561150373,59,5965,50,False,39,0,0.35,1.0
