index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,41,4165,50,False,31,0,0.35,1.0
1,0,A,mfu_v7,0.7116,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.18876455671791842,0.35,0.61515,0.3611,0.038421052631578946,0.35,1.0,0,0.755,41,4165,50,False,31,0,0.35,1.0
2,1,A,mfu_v7,0.7052,0.38870825957075106,0.55,0.3202,iig_effectiveness,0.21000000000000002,0.0,0.21659278443680696,0.35,0.6457928465922135,0.3733,0.07252631578947369,0.35,1.0,0,0.76,41,4165,50,False,31,0,0.35,1.0
3,2,A,mfu_v7,0.7052,0.43833314299884385,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.24437391660675417,0.35,0.6696590168291863,0.384,0.10536842105263158,0.35,1.0,0,0.765,41,4165,50,False,31,0,0.35,1.0
4,3,A,mfu_v7,0.7052,0.4678577818936522,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2451624694234871,0.35,0.6828649727394551,0.3922,0.144,0.35,1.0,0,0.77,41,4165,50,False,31,0,0.35,1.0
5,4,A,mfu_v7,0.7052,0.4788004719551454,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.25220748874822324,0.35,0.6868601799620542,0.4017,0.18063157894736842,0.35,1.0,0,0.775,41,4165,50,False,31,0,0.35,1.0
6,5,A,mfu_v7,0.7052,0.4851031261322381,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2520809384447544,0.35,0.6942517716044652,0.4208,0.22357894736842104,0.35,1.0,1,0.78,41,4165,50,False,31,0,0.35,1.0
7,6,A,mfu_v7,0.7047,0.4907548058842287,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.25596526387403956,0.35,0.7029737526144773,0.4386,0.27252631578947367,0.35,1.0,1,0.785,41,4165,50,False,31,0,0.35,1.0
8,7,A,mfu_v7,0.7034,0.4963290884543048,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2527561876721848,0.35,0.7118956155602134,0.4556,0.31694736842105264,0.35,1.0,1,0.79,41,4165,50,False,31,0,0.35,1.0
9,8,A,mfu_v7,0.7002,0.5007699576509217,0.55,0.3016,iig_effectiveness,0.07000000000000005,0.0,0.253800699172177,0.35,0.7197732426175676,0.4747,0.3602105263157895,0.35,1.0,0,0.795,41,4165,50,False,31,0,0.35,1.0
10,9,A,mfu_v7,0.6946,0.513720281610014,0.55,0.3018,iig_effectiveness,0.050000000000000044,0.0,0.25314445651582973,0.35,0.7362108853161262,0.4952,0.40031578947368424,0.35,1.0,0,0.8,41,4165,50,False,31,0,0.35,1.0
11,10,A,mfu_v7,0.6878,0.5333683699320351,0.55,0.3409090909090909,iig_effectiveness,0.030000000000000044,0.0,0.2523992421151456,0.35,0.7554374331592273,0.5159,0.43905263157894736,0.35,1.0,1,0.805,41,4165,50,False,31,0,0.35,1.0
12,11,A,mfu_v7,0.6797,0.546805968592589,0.55,0.40404040404040403,iig_effectiveness,0.010000000000000044,0.0,0.25208224684723884,0.35,0.7659509547915047,0.5368,0.47442105263157897,0.35,1.0,0,0.81,41,4165,50,False,31,0,0.35,1.0
13,12,A,mfu_v7,0.6706,0.5620505226091569,0.55,0.45454545454545453,iig_effectiveness,0.0,0.0,0.25366464257754023,0.35,0.7807894896698115,0.5598,0.5042105263157894,0.35,1.0,1,0.8607681651603252,41,4165,50,False,31,0,0.35,1.0
14,13,A,mfu_v7,0.6609,0.5813065595245558,0.55,0.48333333333333334,iig_effectiveness,0.0,0.0,0.2547154149731325,0.35,0.7956800120524821,0.5773,0.5338947368421053,0.35,1.0,1,0.9115363303206503,41,4165,50,False,31,0,0.35,1.0
15,14,A,mfu_v7,0.6507,0.5871306984873297,0.55,0.5111111111111111,iig_effectiveness,0.0,0.0,0.25791522149584906,0.35,0.7931254085626498,0.6019,0.5608421052631579,0.35,1.0,2,0.9355767202829002,41,4165,50,False,31,0,0.35,1.0
16,15,A,mfu_v7,0.6391,0.6062964921704342,0.55,0.5785714285714286,iig_effectiveness,0.0,0.0,0.2591478952781739,0.35,0.8088867741972341,0.6217,0.5869473684210527,0.35,1.0,2,0.9479771877163176,41,4165,50,False,31,0,0.35,1.0
17,16,A,mfu_v7,0.6264,0.6230577087023111,0.55,0.6375838926174496,iig_effectiveness,0.0,0.0,0.2620536017062663,0.35,0.8167602965556131,0.6463,0.6085263157894737,0.35,1.0,0,0.9146094899894098,41,4165,50,False,31,0,0.35,1.0
18,17,A,mfu_v7,0.6123,0.6317402384149781,0.55,0.7032258064516129,iig_effectiveness,0.0,0.0,0.26219866890678645,0.35,0.8179689888392585,0.6763,0.634,0.35,1.0,1,0.9196094899894098,41,4165,50,False,31,0,0.35,1.0
19,18,A,mfu_v7,0.5975,0.6395370608142559,0.55,0.7393939393939394,iig_effectiveness,0.0,0.0,0.2649578699047987,0.35,0.8217293076392522,0.6984,0.6585263157894737,0.35,1.0,2,0.9001355242328382,41,4165,50,False,31,0,0.35,1.0
20,19,A,mfu_v7,0.5824,0.649057344981802,0.55,0.7559523809523809,iig_effectiveness,0.0,0.0,0.266105415494724,0.35,0.8274989121907244,0.7251,0.6807368421052632,0.35,1.0,3,0.8651959666003213,41,4165,50,False,31,0,0.35,1.0
21,20,A,mfu_v7,0.5671,0.6561007185747747,0.55,0.7670454545454546,iig_effectiveness,0.0,0.0,0.26591159886268956,0.35,0.8301915977536791,0.7462,0.7043157894736842,0.35,1.0,0,0.8302564089678044,41,4165,50,False,31,0,0.35,1.0
