index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,72,7265,50,False,32,0,0.35,1.0
1,0,A,mfu_v7,0.7145,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.13841673109166697,0.35,0.61515,0.3505,0.03926315789473684,0.35,1.0,0,0.755,72,7265,50,False,32,0,0.35,1.0
2,1,A,mfu_v7,0.7145,0.3826533302167073,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.22052330927253055,0.35,0.640040663705872,0.3586,0.07526315789473684,0.35,1.0,1,0.7480798226482034,72,7265,50,False,32,0,0.35,1.0
3,2,A,mfu_v7,0.7145,0.42457479165415496,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.24737592757591265,0.35,0.6591316533804301,0.3672,0.11326315789473684,0.35,1.0,0,0.7411596452964068,72,7265,50,False,32,0,0.35,1.0
4,3,A,mfu_v7,0.7145,0.46279219292403795,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2511488371046862,0.35,0.6838311707830909,0.3738,0.1471578947368421,0.35,1.0,0,0.7461596452964068,72,7265,50,False,32,0,0.35,1.0
5,4,A,mfu_v7,0.7145,0.47837668219047086,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.25855058577781337,0.35,0.6885851270528514,0.3813,0.1843157894736842,0.35,1.0,0,0.7511596452964068,72,7265,50,False,32,0,0.35,1.0
6,5,A,mfu_v7,0.7145,0.4939946460527189,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.26414683832880587,0.35,0.7028767072300852,0.401,0.22894736842105262,0.35,1.0,0,0.7561596452964068,72,7265,50,False,32,0,0.35,1.0
7,6,A,mfu_v7,0.7136,0.50604629533528,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.26507539055572077,0.35,0.713766229226374,0.4252,0.27042105263157895,0.35,1.0,1,0.738898160265398,72,7265,50,False,32,0,0.35,1.0
8,7,A,mfu_v7,0.7091,0.507011268205809,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2655438012394108,0.35,0.715621260754701,0.4499,0.31673684210526315,0.35,1.0,2,0.794464770610699,72,7265,50,False,32,0,0.35,1.0
9,8,A,mfu_v7,0.7028,0.509024789466303,0.55,0.3157894736842105,iig_effectiveness,0.07000000000000005,0.0,0.265339822858341,0.35,0.723128817346548,0.4666,0.35989473684210527,0.35,1.0,2,0.8722928659870087,72,7265,50,False,32,0,0.35,1.0
10,9,A,mfu_v7,0.6936,0.531721065500866,0.55,0.45901639344262296,iig_effectiveness,0.050000000000000044,0.0,0.26629387200909393,0.35,0.7498446006499753,0.4856,0.3973684210526316,0.35,1.0,3,0.9307508075912628,72,7265,50,False,32,0,0.35,1.0
11,10,A,mfu_v7,0.6832,0.5425086736559581,0.55,0.5211267605633803,iig_effectiveness,0.030000000000000044,0.0,0.2669937649963586,0.35,0.7565603924627964,0.506,0.4334736842105263,0.35,1.0,3,0.9806298462279444,72,7265,50,False,32,0,0.35,1.0
12,11,A,mfu_v7,0.6737,0.553763558798225,0.55,0.475,iig_effectiveness,0.010000000000000044,0.0,0.26804713113499007,0.35,0.7687217379228113,0.5269,0.46642105263157896,0.35,1.0,3,0.9538763537998716,72,7265,50,False,32,0,0.35,1.0
13,12,A,mfu_v7,0.6624,0.5619452500766574,0.55,0.5632183908045977,iig_effectiveness,0.0,0.0,0.26878264917799616,0.35,0.7777672928775701,0.5565,0.5010526315789474,0.35,1.0,0,0.9578349037806623,72,7265,50,False,32,0,0.35,1.0
14,13,A,mfu_v7,0.6508,0.5742060776203393,0.55,0.5806451612903226,iig_effectiveness,0.0,0.0,0.2690728534677413,0.35,0.7889787687071261,0.5816,0.5282105263157895,0.35,1.0,2,1.0,72,7265,50,False,32,0,0.35,1.0
15,14,A,mfu_v7,0.638,0.5800338323647927,0.55,0.6428571428571429,iig_effectiveness,0.0,0.0,0.2687563804654423,0.35,0.7893655881460104,0.6034,0.5558947368421052,0.35,1.0,3,1.0,72,7265,50,False,32,0,0.35,1.0
16,15,A,mfu_v7,0.6234,0.603797951044152,0.55,0.7281553398058253,iig_effectiveness,0.0,0.0,0.2699922348752869,0.35,0.8094938438987314,0.6245,0.5847368421052631,0.35,1.0,4,1.0,72,7265,50,False,32,0,0.35,1.0
17,16,A,mfu_v7,0.6084,0.6211673350060924,0.55,0.7522935779816514,iig_effectiveness,0.0,0.0,0.2702132053031478,0.35,0.8160138288172438,0.6436,0.6122105263157894,0.35,1.0,3,1.0,72,7265,50,False,32,0,0.35,1.0
18,17,A,mfu_v7,0.5932,0.6378675076328941,0.55,0.7586206896551724,iig_effectiveness,0.0,0.0,0.27097331650380824,0.35,0.8245838515486905,0.6614,0.6365263157894737,0.35,1.0,1,1.0,72,7265,50,False,32,0,0.35,1.0
19,18,A,mfu_v7,0.5783,0.6382085373458947,0.55,0.7459016393442623,iig_effectiveness,0.0,0.0,0.2716697374129692,0.35,0.8178937572727845,0.6872,0.6626315789473685,0.35,1.0,1,1.0,72,7265,50,False,32,0,0.35,1.0
20,19,A,mfu_v7,0.5625,0.6318728715726616,0.55,0.7886178861788617,iig_effectiveness,0.0,0.0,0.27166832517717204,0.35,0.8117316423087526,0.7137,0.6883157894736842,0.35,1.0,1,1.0,72,7265,50,False,32,0,0.35,1.0
21,20,A,mfu_v7,0.5463,0.6292269478545782,0.55,0.8095238095238095,iig_effectiveness,0.0,0.0,0.27253006381809486,0.35,0.8118789944013314,0.7362,0.7122105263157895,0.35,1.0,1,1.0,72,7265,50,False,32,0,0.35,1.0
22,21,A,mfu_v7,0.5298,0.6274100704485173,0.55,0.8257575757575758,iig_effectiveness,0.0,0.0,0.2726923774348441,0.35,0.8112642488271684,0.7661,0.7338947368421053,0.35,1.0,2,0.9765846119386613,72,7265,50,False,32,0,0.35,1.0
23,22,A,mfu_v7,0.5123,0.6467130151780602,0.55,0.8740740740740741,iig_effectiveness,0.0,0.0,0.2739146555324097,0.35,0.8303651348307799,0.7891,0.7572631578947369,0.35,1.0,3,0.949545615352181,72,7265,50,False,32,0,0.35,1.0
24,23,A,mfu_v7,0.4947,0.6608054431327921,0.55,0.8823529411764706,iig_effectiveness,0.0,0.0,0.27464308512004376,0.35,0.8356457046013672,0.796,0.7762105263157895,0.35,1.0,2,0.9225066187657006,72,7265,50,False,32,0,0.35,1.0
25,24,A,mfu_v7,0.4773,0.656550250563149,0.55,0.8661971830985915,iig_effectiveness,0.0,0.0,0.2754374108893661,0.35,0.8256844519192188,0.7909,0.7974736842105263,0.35,1.0,2,0.918883010240559,72,7265,50,False,32,0,0.35,1.0
26,25,A,mfu_v7,0.4601,0.6668468549652432,0.55,0.863013698630137,iig_effectiveness,0.0,0.0,0.27601169547635096,0.35,0.8372534069804585,0.7932,0.8153684210526316,0.35,1.0,1,0.9373849618530405,72,7265,50,False,32,0,0.35,1.0
27,26,A,mfu_v7,0.4419,0.6578834247192327,0.55,0.910958904109589,iig_effectiveness,0.0,0.0,0.2768479356194674,0.35,0.8244135743978689,0.7978,0.8330526315789474,0.35,1.0,1,0.9423849618530405,72,7265,50,False,32,0,0.35,1.0
28,27,A,mfu_v7,0.4239,0.6519435432334939,0.55,0.8986486486486487,iig_effectiveness,0.0,0.0,0.2770414822797992,0.35,0.8225353276897414,0.8,0.8441052631578947,0.35,1.0,0,0.9473849618530406,72,7265,50,False,32,0,0.35,1.0
29,28,A,mfu_v7,0.4053,0.6528819921381329,0.55,0.9271523178807947,iig_effectiveness,0.0,0.0,0.2769312027059553,0.35,0.8259216043731588,0.7958,0.8578947368421053,0.35,1.0,0,0.9523849618530406,72,7265,50,False,32,0,0.35,1.0
30,29,A,mfu_v7,0.3864,0.6629039721079821,0.55,0.9470198675496688,iig_effectiveness,0.0,0.0,0.27701089262266676,0.35,0.8350483368045671,0.7924,0.8682105263157894,0.35,1.0,1,0.9573849618530406,72,7265,50,False,32,0,0.35,1.0
31,30,A,mfu_v7,0.3673,0.6694555512245632,0.55,0.9539473684210527,iig_effectiveness,0.0,0.0,0.27705096793922696,0.35,0.8370631053779827,0.7919,0.8758947368421053,0.35,1.0,4,0.959154037571695,72,7265,50,False,32,0,0.35,1.0
32,31,A,mfu_v7,0.348,0.6636022194807372,0.55,0.9671052631578947,iig_effectiveness,0.0,0.0,0.27705766682625826,0.35,0.8287507769923836,0.7694,0.8856842105263157,0.35,1.0,2,0.9609231132903495,72,7265,50,False,32,0,0.35,1.0
33,32,A,mfu_v7,0.3285,0.674520388976926,0.55,0.9736842105263158,iig_effectiveness,0.0,0.0,0.2770745631230121,0.35,0.8415814373461701,0.758,0.8912631578947369,0.35,1.0,3,1.0,72,7265,50,False,32,0,0.35,1.0
