index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,39,3965,50,False,25,0,0.35,1.0
1,0,A,mfu_v7,0.7294,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.1862719098501879,0.35,0.61515,0.3669,0.038421052631578946,0.35,1.0,1,0.755,39,3965,50,False,25,0,0.35,1.0
2,1,A,mfu_v7,0.7294,0.39160437891222327,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.22174760280930947,0.35,0.6485441599666122,0.3777,0.07157894736842105,0.35,1.0,1,0.76,39,3965,50,False,25,0,0.35,1.0
3,2,A,mfu_v7,0.7294,0.44164251273574856,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.25375708456736873,0.35,0.6715865479558274,0.3901,0.10610526315789473,0.35,1.0,0,0.765,39,3965,50,False,25,0,0.35,1.0
4,3,A,mfu_v7,0.7294,0.470758811868001,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2620094045406404,0.35,0.6842310159255865,0.397,0.14284210526315788,0.35,1.0,2,0.77,39,3965,50,False,25,0,0.35,1.0
5,4,A,mfu_v7,0.7294,0.48542211859441214,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2720538422581566,0.35,0.691932311680131,0.4053,0.18252631578947368,0.35,1.0,1,0.775,39,3965,50,False,25,0,0.35,1.0
6,5,A,mfu_v7,0.7284,0.5049480661115351,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2809410051378395,0.35,0.7103233729963052,0.4247,0.22336842105263158,0.35,1.0,1,0.78,39,3965,50,False,25,0,0.35,1.0
7,6,A,mfu_v7,0.7258,0.5180888910575355,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.2847720935974362,0.35,0.7206062587378139,0.4418,0.2734736842105263,0.35,1.0,0,0.785,39,3965,50,False,25,0,0.35,1.0
8,7,A,mfu_v7,0.7207,0.5195275830219873,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.28956996073017915,0.35,0.7224538696267229,0.4534,0.3214736842105263,0.35,1.0,0,0.79,39,3965,50,False,25,0,0.35,1.0
9,8,A,mfu_v7,0.713,0.520230558479055,0.55,0.38181818181818183,iig_effectiveness,0.07000000000000005,0.0,0.29358330837471847,0.35,0.7285174456858674,0.4763,0.37115789473684213,0.35,1.0,0,0.795,39,3965,50,False,25,0,0.35,1.0
10,9,A,mfu_v7,0.7056,0.5350665855590332,0.55,0.3709677419354839,iig_effectiveness,0.050000000000000044,0.0,0.29669095385228617,0.35,0.7483164217198783,0.4968,0.41189473684210526,0.35,1.0,1,0.8,39,3965,50,False,25,0,0.35,1.0
11,10,A,mfu_v7,0.6969,0.549590324116641,0.55,0.43661971830985913,iig_effectiveness,0.030000000000000044,0.0,0.30072040548834594,0.35,0.7618828419760149,0.5207,0.446,0.35,1.0,1,0.805,39,3965,50,False,25,0,0.35,1.0
12,11,A,mfu_v7,0.6864,0.5559915210129545,0.55,0.527027027027027,iig_effectiveness,0.010000000000000044,0.0,0.3002441238543092,0.35,0.7678640088333175,0.5458,0.4808421052631579,0.35,1.0,1,0.81,39,3965,50,False,25,0,0.35,1.0
13,12,A,mfu_v7,0.6742,0.5742321305758227,0.55,0.6052631578947368,iig_effectiveness,0.0,0.0,0.3024451698011182,0.35,0.7885040852215905,0.568,0.5117894736842106,0.35,1.0,3,0.8127688706072453,39,3965,50,False,25,0,0.35,1.0
14,13,A,mfu_v7,0.6606,0.5786749470694799,0.55,0.6835443037974683,iig_effectiveness,0.0,0.0,0.30260859218762154,0.35,0.7880637048741603,0.5897,0.5401052631578948,0.35,1.0,3,0.8155377412144906,39,3965,50,False,25,0,0.35,1.0
15,14,A,mfu_v7,0.6466,0.5907741378577304,0.55,0.6987951807228916,iig_effectiveness,0.0,0.0,0.30502720036113284,0.35,0.7976919531956623,0.6107,0.5662105263157895,0.35,1.0,3,0.753061400499117,39,3965,50,False,25,0,0.35,1.0
16,15,A,mfu_v7,0.6314,0.5986678668740271,0.55,0.7619047619047619,iig_effectiveness,0.0,0.0,0.3061101118541232,0.35,0.8001093356300788,0.6329,0.5918947368421053,0.35,1.0,3,0.7102441534087748,39,3965,50,False,25,0,0.35,1.0
17,16,A,mfu_v7,0.6158,0.612602617960347,0.55,0.7777777777777778,iig_effectiveness,0.0,0.0,0.3071222012371805,0.35,0.8100319829752383,0.6544,0.6166315789473684,0.35,1.0,3,0.7490277531887379,39,3965,50,False,25,0,0.35,1.0
18,17,A,mfu_v7,0.5997,0.6331707486976298,0.55,0.8043478260869565,iig_effectiveness,0.0,0.0,0.30897488134943807,0.35,0.8237191117194025,0.6729,0.64,0.35,1.0,2,0.8200433510741314,39,3965,50,False,25,0,0.35,1.0
19,18,A,mfu_v7,0.5842,0.6439250130673143,0.55,0.7755102040816326,iig_effectiveness,0.0,0.0,0.30975288265974477,0.35,0.825297047960944,0.6919,0.6632631578947369,0.35,1.0,3,0.8915606236523002,39,3965,50,False,25,0,0.35,1.0
20,19,A,mfu_v7,0.5683,0.6529922531803978,0.55,0.7961165048543689,iig_effectiveness,0.0,0.0,0.31127631275239365,0.35,0.8293941350331058,0.7212,0.6842105263157895,0.35,1.0,2,0.9630778962304689,39,3965,50,False,25,0,0.35,1.0
21,20,A,mfu_v7,0.5522,0.6533882950543435,0.55,0.8055555555555556,iig_effectiveness,0.0,0.0,0.3125758849839263,0.35,0.8259621339658592,0.7492,0.7063157894736842,0.35,1.0,2,0.986007535155521,39,3965,50,False,25,0,0.35,1.0
22,21,A,mfu_v7,0.5358,0.6507248053718548,0.55,0.8165137614678899,iig_effectiveness,0.0,0.0,0.31487079647214894,0.35,0.8232654811804379,0.7741,0.7291578947368421,0.35,1.0,1,1.0,39,3965,50,False,25,0,0.35,1.0
23,22,A,mfu_v7,0.5188,0.6493331280590877,0.55,0.8532110091743119,iig_effectiveness,0.0,0.0,0.31724587273187366,0.35,0.8230620533999542,0.7972,0.7527368421052631,0.35,1.0,1,1.0,39,3965,50,False,25,0,0.35,1.0
24,23,A,mfu_v7,0.5015,0.6548464796255133,0.55,0.8648648648648649,iig_effectiveness,0.0,0.0,0.3192652895216078,0.35,0.8288842418594209,0.7941,0.7766315789473685,0.35,1.0,0,1.0,39,3965,50,False,25,0,0.35,1.0
25,24,A,mfu_v7,0.4831,0.649311150363548,0.55,0.918918918918919,iig_effectiveness,0.0,0.0,0.3214603993698277,0.35,0.8213100714026549,0.7986,0.7951578947368421,0.35,1.0,1,0.9667972363833406,39,3965,50,False,25,0,0.35,1.0
26,25,A,mfu_v7,0.4642,0.6450513800256018,0.55,0.9459459459459459,iig_effectiveness,0.0,0.0,0.3236764940028919,0.35,0.8195881278716315,0.8027,0.8132631578947368,0.35,1.0,1,0.9385944727666812,39,3965,50,False,25,0,0.35,1.0
27,26,A,mfu_v7,0.4449,0.6493686073450763,0.55,0.9646017699115044,iig_effectiveness,0.0,0.0,0.32595998034980583,0.35,0.8254785973670697,0.8028,0.8297894736842105,0.35,1.0,2,0.8937661132445943,39,3965,50,False,25,0,0.35,1.0
28,27,A,mfu_v7,0.4256,0.6654804351814685,0.55,0.9646017699115044,iig_effectiveness,0.0,0.0,0.32853877842160156,0.35,0.838971598337463,0.798,0.8438947368421053,0.35,1.0,2,0.8489377537225075,39,3965,50,False,25,0,0.35,1.0
29,28,A,mfu_v7,0.4063,0.6676623907721735,0.55,0.9646017699115044,iig_effectiveness,0.0,0.0,0.32819339349774834,0.35,0.8342774884573481,0.7736,0.8568421052631578,0.35,1.0,0,0.83731215781708,39,3965,50,False,25,0,0.35,1.0
30,29,A,mfu_v7,0.3868,0.6747387930459415,0.55,0.9734513274336283,iig_effectiveness,0.0,0.0,0.32795192610549756,0.35,0.8400836492693315,0.766,0.8678947368421053,0.35,1.0,0,0.84231215781708,39,3965,50,False,25,0,0.35,1.0
31,30,A,mfu_v7,0.3668,0.6758343988036345,0.55,1.0,iig_effectiveness,0.0,0.0,0.3276955093274812,0.35,0.8381523857841573,0.75,0.8762105263157894,0.35,1.0,0,0.84731215781708,39,3965,50,False,25,0,0.35,1.0
32,31,A,mfu_v7,0.3468,0.6750923641669223,0.55,1.0,iig_effectiveness,0.0,0.0,0.3276997836947902,0.35,0.8369872984610496,0.7444,0.884421052631579,0.35,1.0,1,0.85231215781708,39,3965,50,False,25,0,0.35,1.0
33,32,A,mfu_v7,0.3268,0.6659548895041875,0.55,1.0,iig_effectiveness,0.0,0.0,0.32755553599528764,0.35,0.8286183520788706,0.7294,0.8892631578947369,0.35,1.0,1,0.85731215781708,39,3965,50,False,25,0,0.35,1.0
34,33,A,mfu_v7,0.3068,0.6584068176773604,0.55,1.0,iig_effectiveness,0.0,0.0,0.3275464502287594,0.35,0.8252854232017337,0.717,0.8923157894736842,0.35,1.0,0,0.86231215781708,39,3965,50,False,25,0,0.35,1.0
35,34,A,mfu_v7,0.2868,0.6597061641445584,0.55,1.0,iig_effectiveness,0.0,0.0,0.3275435353297212,0.35,0.8296899925128391,0.693,0.8956842105263157,0.35,1.0,0,0.86731215781708,39,3965,50,False,25,0,0.35,1.0
36,35,A,mfu_v7,0.2668,0.668493759652369,0.55,1.0,iig_effectiveness,0.0,0.0,0.327538663741118,0.35,0.837492482729036,0.6615,0.8992631578947369,0.35,1.0,0,0.87231215781708,39,3965,50,False,25,0,0.35,1.0
37,36,A,mfu_v7,0.2468,0.6681906974789072,0.55,1.0,iig_effectiveness,0.0,0.0,0.327558594248259,0.35,0.833513783550967,0.6444,0.9004210526315789,0.35,1.0,0,0.87731215781708,39,3965,50,False,25,0,0.35,1.0
38,37,A,mfu_v7,0.2268,0.6622228196512989,0.55,1.0,iig_effectiveness,0.0,0.0,0.32758246523964,0.35,0.8279715857275929,0.6182,0.9018947368421053,0.35,1.0,0,0.8823121578170801,39,3965,50,False,25,0,0.35,1.0
39,38,A,mfu_v7,0.2068,0.6758138346642483,0.55,1.0,iig_effectiveness,0.0,0.0,0.3276088642869591,0.35,0.8433895586774902,0.6013,0.9030526315789473,0.35,1.0,0,0.8873121578170801,39,3965,50,False,25,0,0.35,1.0
40,39,A,mfu_v7,0.1868,0.688909818185345,0.55,1.0,iig_effectiveness,0.0,0.0,0.32763458669827755,0.35,0.8501225167170934,0.5862,0.9037894736842105,0.35,1.0,1,0.87506156523714,39,3965,50,False,25,0,0.35,1.0
41,40,A,mfu_v7,0.1668,0.6989998824261136,0.55,1.0,iig_effectiveness,0.0,0.0,0.32766129151093115,0.35,0.8542077646669628,0.5775,0.9041052631578947,0.35,1.0,2,0.8293589409590765,39,3965,50,False,25,0,0.35,1.0
42,41,A,mfu_v7,0.1468,0.6913093751671823,0.55,1.0,iig_effectiveness,0.0,0.0,0.32768800166414913,0.35,0.8426639557898554,0.5683,0.9044210526315789,0.35,1.0,2,0.7753638996847307,39,3965,50,False,25,0,0.35,1.0
43,42,A,mfu_v7,0.1268,0.6900999026898477,0.55,1.0,iig_effectiveness,0.0,0.0,0.32771491016156146,0.35,0.8447449699851386,0.5588,0.9046315789473685,0.35,1.0,1,0.721368858410385,39,3965,50,False,25,0,0.35,1.0
44,43,A,mfu_v7,0.1068,0.6908114617989566,0.55,1.0,iig_effectiveness,0.0,0.0,0.3277418076395931,0.35,0.8459289295792727,0.5556,0.9046315789473685,0.35,1.0,0,0.7008258488341627,39,3965,50,False,25,0,0.35,1.0
45,44,A,mfu_v7,0.0868,0.6877808196974637,0.55,1.0,iig_effectiveness,0.0,0.0,0.3277686419512034,0.35,0.8413570931773273,0.5455,0.9048421052631579,0.35,1.0,0,0.7058258488341627,39,3965,50,False,25,0,0.35,1.0
46,45,A,mfu_v7,0.0669,0.7083563031460706,0.55,1.0,iig_effectiveness,0.0,0.0,0.3277953892668073,0.35,0.8424554470261107,0.5344,0.9049473684210526,0.35,1.0,1,0.7108258488341627,39,3965,50,False,25,0,0.35,1.0
