index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,16,1665,50,False,29,0,0.35,1.0
1,0,A,mfu_v7,0.7079,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.16175314091180168,0.35,0.61515,0.3558,0.04105263157894737,0.35,1.0,0,0.755,16,1665,50,False,29,0,0.35,1.0
2,1,A,mfu_v7,0.7079,0.4010720387781605,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.22947685438875157,0.35,0.6575384368392525,0.3692,0.07631578947368421,0.35,1.0,0,0.76,16,1665,50,False,29,0,0.35,1.0
3,2,A,mfu_v7,0.7079,0.447774283188704,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.25956174455449516,0.35,0.6734353127424415,0.3792,0.10536842105263158,0.35,1.0,0,0.765,16,1665,50,False,29,0,0.35,1.0
4,3,A,mfu_v7,0.7079,0.47830170592259397,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.26325194992943995,0.35,0.6888214216872086,0.3862,0.14263157894736841,0.35,1.0,0,0.77,16,1665,50,False,29,0,0.35,1.0
5,4,A,mfu_v7,0.7079,0.4970276872552839,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2707224121489959,0.35,0.6997895864050301,0.3933,0.17926315789473685,0.35,1.0,0,0.775,16,1665,50,False,29,0,0.35,1.0
6,5,A,mfu_v7,0.7075,0.4988529111255219,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.27519658383137935,0.35,0.6996586369220266,0.4091,0.22231578947368422,0.35,1.0,2,0.7682260892762036,16,1665,50,False,29,0,0.35,1.0
7,6,A,mfu_v7,0.7064,0.5124661262589991,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.2759692322849242,0.35,0.7178245972733299,0.4289,0.2712631578947368,0.35,1.0,2,0.7614521785524072,16,1665,50,False,29,0,0.35,1.0
8,7,A,mfu_v7,0.7019,0.5262497911767444,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2749802722483005,0.35,0.7312015285891276,0.4482,0.31873684210526315,0.35,1.0,2,0.7958195097034364,16,1665,50,False,29,0,0.35,1.0
9,8,A,mfu_v7,0.6957,0.5289398959755828,0.55,0.3055555555555556,iig_effectiveness,0.07000000000000005,0.0,0.2759447214143043,0.35,0.733967988882571,0.4678,0.366,0.35,1.0,3,0.7959482242560171,16,1665,50,False,29,0,0.35,1.0
10,9,A,mfu_v7,0.6883,0.5350355422303025,0.55,0.37037037037037035,iig_effectiveness,0.050000000000000044,0.0,0.2770005935271951,0.35,0.7446290088090426,0.4885,0.4071578947368421,0.35,1.0,2,0.7371345527556604,16,1665,50,False,29,0,0.35,1.0
11,10,A,mfu_v7,0.6789,0.5518798278210477,0.55,0.47126436781609193,iig_effectiveness,0.030000000000000044,0.0,0.2763001188103608,0.35,0.7640709086932682,0.5102,0.4454736842105263,0.35,1.0,1,0.7125594978537524,16,1665,50,False,29,0,0.35,1.0
12,11,A,mfu_v7,0.6687,0.5776474343745157,0.55,0.5104166666666666,iig_effectiveness,0.010000000000000044,0.0,0.27730310993073715,0.35,0.7874755349709497,0.5312,0.4767368421052632,0.35,1.0,2,0.6287214863257106,16,1665,50,False,29,0,0.35,1.0
13,12,A,mfu_v7,0.6572,0.5779677556659117,0.55,0.5754716981132075,iig_effectiveness,0.0,0.0,0.27877756034493456,0.35,0.7829574454453196,0.5492,0.5105263157894737,0.35,1.0,0,0.5448834747976687,16,1665,50,False,29,0,0.35,1.0
14,13,A,mfu_v7,0.6442,0.5899585087942509,0.55,0.6517857142857143,iig_effectiveness,0.0,0.0,0.28003093279716584,0.35,0.7972141259748553,0.5722,0.5377894736842105,0.35,1.0,1,0.49235587731357966,16,1665,50,False,29,0,0.35,1.0
15,14,A,mfu_v7,0.6312,0.6033203588125717,0.55,0.65,iig_effectiveness,0.0,0.0,0.28047482949116387,0.35,0.8048717671783576,0.5938,0.5645263157894737,0.35,1.0,2,0.4036192677385657,16,1665,50,False,29,0,0.35,1.0
16,15,A,mfu_v7,0.6169,0.6052084675340386,0.55,0.7109375,iig_effectiveness,0.0,0.0,0.28325098605082566,0.35,0.8010534934560565,0.6184,0.5916842105263158,0.35,1.0,2,0.31488265816355177,16,1665,50,False,29,0,0.35,1.0
17,16,A,mfu_v7,0.6024,0.6124432257066692,0.55,0.7251908396946565,iig_effectiveness,0.0,0.0,0.2833028170579702,0.35,0.8071335080570394,0.6424,0.6192631578947368,0.35,1.0,1,0.2429263176700135,16,1665,50,False,29,0,0.35,1.0
18,17,A,mfu_v7,0.5871,0.6129850385104663,0.55,0.7647058823529411,iig_effectiveness,0.0,0.0,0.2859127861905126,0.35,0.8046096317881419,0.6697,0.6465263157894737,0.35,1.0,1,0.26470658675148917,16,1665,50,False,29,0,0.35,1.0
