index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,14,1465,50,False,22,0,0.35,1.0
1,0,A,mfu_v7,0.7118,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.1900782285010401,0.35,0.61515,0.3577,0.038421052631578946,0.35,1.0,1,0.803798210145515,14,1465,50,False,22,0,0.35,1.0
2,1,A,mfu_v7,0.7118,0.3992438186602241,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.2111456963714409,0.35,0.655801627727213,0.371,0.07221052631578948,0.35,1.0,3,0.8226942142625633,14,1465,50,False,22,0,0.35,1.0
3,2,A,mfu_v7,0.7118,0.457489224220409,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.23409233503690055,0.35,0.6834323591720943,0.3814,0.10631578947368421,0.35,1.0,3,0.8415902183796116,14,1465,50,False,22,0,0.35,1.0
4,3,A,mfu_v7,0.7118,0.4792502225990824,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.25319365550522344,0.35,0.6856422372965565,0.3896,0.14326315789473684,0.35,1.0,2,0.8145436113821879,14,1465,50,False,22,0,0.35,1.0
5,4,A,mfu_v7,0.7118,0.5016866139331635,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2519689916503959,0.35,0.7038171897448906,0.3963,0.18052631578947367,0.35,1.0,1,0.7736010002677159,14,1465,50,False,22,0,0.35,1.0
6,5,A,mfu_v7,0.7104,0.5171292035787448,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2570208466300148,0.35,0.715064365547879,0.418,0.22221052631578947,0.35,1.0,1,0.732658389153244,14,1465,50,False,22,0,0.35,1.0
7,6,A,mfu_v7,0.7076,0.5260618412919503,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.2560382326830899,0.35,0.7230644837242799,0.4332,0.27,0.35,1.0,0,0.691715778038772,14,1465,50,False,22,0,0.35,1.0
8,7,A,mfu_v7,0.7027,0.5313705641368761,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.25566637304874057,0.35,0.730356062587413,0.4485,0.31705263157894736,0.35,1.0,0,0.696715778038772,14,1465,50,False,22,0,0.35,1.0
9,8,A,mfu_v7,0.6943,0.5347175150247085,0.55,0.4177215189873418,iig_effectiveness,0.07000000000000005,0.0,0.25523557734626523,0.35,0.7373060023359852,0.4672,0.3628421052631579,0.35,1.0,1,0.6747625439557696,14,1465,50,False,22,0,0.35,1.0
10,9,A,mfu_v7,0.684,0.5461464860609442,0.55,0.5176470588235295,iig_effectiveness,0.050000000000000044,0.0,0.25451226133855054,0.35,0.7527578054475192,0.4866,0.4033684210526316,0.35,1.0,1,0.6528093098727672,14,1465,50,False,22,0,0.35,1.0
11,10,A,mfu_v7,0.6718,0.5530864303268177,0.55,0.6086956521739131,iig_effectiveness,0.030000000000000044,0.0,0.25433395227745587,0.35,0.7605505846648801,0.5086,0.4417894736842105,0.35,1.0,0,0.6308560757897648,14,1465,50,False,22,0,0.35,1.0
12,11,A,mfu_v7,0.6594,0.5719403700983854,0.55,0.62,iig_effectiveness,0.010000000000000044,0.0,0.2546677719983943,0.35,0.7815470508562026,0.5289,0.4763157894736842,0.35,1.0,1,0.601188916867658,14,1465,50,False,22,0,0.35,1.0
13,12,A,mfu_v7,0.6473,0.5901319815977314,0.55,0.6036036036036037,iig_effectiveness,0.0,0.0,0.2525034353636248,0.35,0.7969104270765228,0.5538,0.5121052631578947,0.35,1.0,0,0.5715217579455512,14,1465,50,False,22,0,0.35,1.0
14,13,A,mfu_v7,0.6347,0.5959111124985461,0.55,0.6324786324786325,iig_effectiveness,0.0,0.0,0.2525569303965957,0.35,0.7977601246025716,0.5782,0.5392631578947369,0.35,1.0,1,0.5604369418828199,14,1465,50,False,22,0,0.35,1.0
