index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,44,4465,50,False,21,0,0.35,1.0
1,0,A,mfu_v7,0.7169,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.1976555967649291,0.35,0.61515,0.3637,0.038421052631578946,0.35,1.0,0,0.755,44,4465,50,False,21,0,0.35,1.0
2,1,A,mfu_v7,0.7169,0.3970793164089926,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.22903806824890033,0.35,0.6537453505885429,0.3741,0.07336842105263158,0.35,1.0,0,0.76,44,4465,50,False,21,0,0.35,1.0
3,2,A,mfu_v7,0.7169,0.4519975647063406,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.2517861309042893,0.35,0.6791243735792467,0.3818,0.10768421052631579,0.35,1.0,0,0.765,44,4465,50,False,21,0,0.35,1.0
4,3,A,mfu_v7,0.7169,0.4583936516240921,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.25957505094012484,0.35,0.6681349918662245,0.3897,0.1431578947368421,0.35,1.0,0,0.77,44,4465,50,False,21,0,0.35,1.0
5,4,A,mfu_v7,0.7169,0.4774934243646004,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2635478763019043,0.35,0.6895934194642517,0.3938,0.18147368421052631,0.35,1.0,0,0.775,44,4465,50,False,21,0,0.35,1.0
6,5,A,mfu_v7,0.7165,0.4886044909654284,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2691363348805686,0.35,0.6981270281840248,0.4119,0.22715789473684211,0.35,1.0,2,0.7406082410420078,44,4465,50,False,21,0,0.35,1.0
7,6,A,mfu_v7,0.7141,0.4890229664870822,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.27124123369637015,0.35,0.6998579319572482,0.4307,0.2711578947368421,0.35,1.0,2,0.6753467898120341,44,4465,50,False,21,0,0.35,1.0
8,7,A,mfu_v7,0.7091,0.512374633833374,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2739768931329439,0.35,0.7278662562171307,0.451,0.318,0.35,1.0,1,0.6100853385820604,44,4465,50,False,21,0,0.35,1.0
9,8,A,mfu_v7,0.7006,0.5261940495637879,0.55,0.4225352112676056,iig_effectiveness,0.07000000000000005,0.0,0.2767134007587025,0.35,0.7371870008755814,0.4718,0.36273684210526314,0.35,1.0,1,0.6150853385820604,44,4465,50,False,21,0,0.35,1.0
