index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,2,265,50,False,28,0,0.35,1.0
1,0,A,mfu_v7,0.7303,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.21415684358888296,0.35,0.61515,0.3523,0.039473684210526314,0.35,1.0,0,0.755,2,265,50,False,28,0,0.35,1.0
2,1,A,mfu_v7,0.7303,0.40021997466444975,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.21818020667879953,0.35,0.6567289759312273,0.3628,0.07357894736842105,0.35,1.0,0,0.76,2,265,50,False,28,0,0.35,1.0
3,2,A,mfu_v7,0.7303,0.4440834592402732,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.26358200886433875,0.35,0.6702868969191906,0.3692,0.10768421052631579,0.35,1.0,1,0.7538900718754781,2,265,50,False,28,0,0.35,1.0
4,3,A,mfu_v7,0.7303,0.4581481540720528,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2603899537519072,0.35,0.6712256934875354,0.3754,0.14389473684210527,0.35,1.0,1,0.7272121033080552,2,265,50,False,28,0,0.35,1.0
5,4,A,mfu_v7,0.7296,0.47916868404598967,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.2677284092906562,0.35,0.6912880251334279,0.3854,0.18,0.35,1.0,1,0.7116440628651542,2,265,50,False,28,0,0.35,1.0
6,5,A,mfu_v7,0.7277,0.505233171117139,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2693176050803112,0.35,0.7132206652619664,0.4032,0.22157894736842104,0.35,1.0,2,0.6960760224222533,2,265,50,False,28,0,0.35,1.0
7,6,A,mfu_v7,0.7252,0.5170515142742683,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.2715560877028136,0.35,0.7195010066913565,0.4189,0.27042105263157895,0.35,1.0,2,0.7010760224222533,2,265,50,False,28,0,0.35,1.0
8,7,A,mfu_v7,0.7211,0.5176925668157294,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2703563940328043,0.35,0.7211463024797502,0.4369,0.31694736842105264,0.35,1.0,2,0.7330676158445476,2,265,50,False,28,0,0.35,1.0
9,8,A,mfu_v7,0.7145,0.5347854376935798,0.55,0.32727272727272727,iig_effectiveness,0.07000000000000005,0.0,0.27099022803137646,0.35,0.7431152877462943,0.4548,0.3636842105263158,0.35,1.0,3,0.7471334311139928,2,265,50,False,28,0,0.35,1.0
10,9,A,mfu_v7,0.7067,0.5428751590442107,0.55,0.39344262295081966,iig_effectiveness,0.050000000000000044,0.0,0.2716520018660234,0.35,0.7496215172606966,0.4724,0.40557894736842104,0.35,1.0,2,0.7611992463834379,2,265,50,False,28,0,0.35,1.0
11,10,A,mfu_v7,0.697,0.5543370341544254,0.55,0.4857142857142857,iig_effectiveness,0.030000000000000044,0.0,0.27102871495709474,0.35,0.7631126156481356,0.5005,0.44157894736842107,0.35,1.0,1,0.7752650616528831,2,265,50,False,28,0,0.35,1.0
12,11,A,mfu_v7,0.6871,0.5714026056396558,0.55,0.49382716049382713,iig_effectiveness,0.010000000000000044,0.0,0.27055820866396824,0.35,0.7805109210128143,0.5244,0.47736842105263155,0.35,1.0,1,0.8072566550751774,2,265,50,False,28,0,0.35,1.0
13,12,A,mfu_v7,0.6766,0.5773289968390914,0.55,0.5227272727272727,iig_effectiveness,0.0,0.0,0.2698202218668463,0.35,0.7849734526284813,0.5491,0.5066315789473684,0.35,1.0,2,0.8103789556831625,2,265,50,False,28,0,0.35,1.0
14,13,A,mfu_v7,0.6644,0.5810873058408758,0.55,0.6129032258064516,iig_effectiveness,0.0,0.0,0.269664200479472,0.35,0.7890547618764134,0.5699,0.5336842105263158,0.35,1.0,2,0.7865096628688534,2,265,50,False,28,0,0.35,1.0
15,14,A,mfu_v7,0.6518,0.6004504581070499,0.55,0.6274509803921569,iig_effectiveness,0.0,0.0,0.26933030961645166,0.35,0.8058712667485295,0.5891,0.5601052631578948,0.35,1.0,0,0.7626403700545442,2,265,50,False,28,0,0.35,1.0
16,15,A,mfu_v7,0.6386,0.5987647393996933,0.55,0.6605504587155964,iig_effectiveness,0.0,0.0,0.26932998256595625,0.35,0.7961373100247475,0.6175,0.5843157894736842,0.35,1.0,1,0.7382889163659844,2,265,50,False,28,0,0.35,1.0
17,16,A,mfu_v7,0.6248,0.6175701454881325,0.55,0.6896551724137931,iig_effectiveness,0.0,0.0,0.2692175045558463,0.35,0.8147104476658547,0.6376,0.6092631578947368,0.35,1.0,1,0.7139374626774245,2,265,50,False,28,0,0.35,1.0
18,17,A,mfu_v7,0.6107,0.611167931116489,0.55,0.7049180327868853,iig_effectiveness,0.0,0.0,0.2685046950473992,0.35,0.8007300734556488,0.6695,0.6386315789473684,0.35,1.0,0,0.6895860089888647,2,265,50,False,28,0,0.35,1.0
19,18,A,mfu_v7,0.5964,0.6248323174288832,0.55,0.7153846153846154,iig_effectiveness,0.0,0.0,0.26846759262831066,0.35,0.8164001704885138,0.6924,0.6634736842105263,0.35,1.0,0,0.6945860089888647,2,265,50,False,28,0,0.35,1.0
20,19,A,mfu_v7,0.5817,0.6382342941142642,0.55,0.7333333333333333,iig_effectiveness,0.0,0.0,0.2693732510331403,0.35,0.82339300608842,0.7198,0.6873684210526316,0.35,1.0,1,0.7423155597245226,2,265,50,False,28,0,0.35,1.0
21,20,A,mfu_v7,0.5662,0.6360886375350465,0.55,0.7769784172661871,iig_effectiveness,0.0,0.0,0.26967203194834416,0.35,0.8157258021303031,0.7464,0.7109473684210527,0.35,1.0,1,0.7900451104601804,2,265,50,False,28,0,0.35,1.0
22,21,A,mfu_v7,0.5504,0.640296773712709,0.55,0.7876712328767124,iig_effectiveness,0.0,0.0,0.26961023568862863,0.35,0.820624707262354,0.7728,0.7334736842105263,0.35,1.0,1,0.8377746611958383,2,265,50,False,28,0,0.35,1.0
