index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,62,6265,50,False,29,0,0.35,1.0
1,0,A,mfu_v7,0.7166,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.13946096206213932,0.35,0.61515,0.3586,0.03673684210526316,0.35,1.0,0,0.755,62,6265,50,False,29,0,0.35,1.0
2,1,A,mfu_v7,0.7166,0.3990956394244604,0.55,0.30019999999999997,iig_effectiveness,0.21000000000000002,0.0,0.2330322591655066,0.35,0.6556608574532374,0.371,0.07,0.35,1.0,1,0.76,62,6265,50,False,29,0,0.35,1.0
3,2,A,mfu_v7,0.7166,0.43031656121845513,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.24457939582990781,0.35,0.6576805645992589,0.3803,0.10505263157894737,0.35,1.0,0,0.765,62,6265,50,False,29,0,0.35,1.0
4,3,A,mfu_v7,0.7166,0.45636119376637924,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2510539016130771,0.35,0.6753101783663091,0.3912,0.1403157894736842,0.35,1.0,1,0.7423356619305888,62,6265,50,False,29,0,0.35,1.0
5,4,A,mfu_v7,0.7166,0.47073154798990474,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.252187394611692,0.35,0.6840232692085302,0.3998,0.1803157894736842,0.35,1.0,3,0.7032922603077826,62,6265,50,False,29,0,0.35,1.0
6,5,A,mfu_v7,0.7166,0.4825174536876174,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.25403954956326175,0.35,0.6951843308474766,0.4173,0.2236842105263158,0.35,1.0,2,0.6642488586849764,62,6265,50,False,29,0,0.35,1.0
7,6,A,mfu_v7,0.7159,0.48179194194938263,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.25709836706172096,0.35,0.6955450143031141,0.435,0.2694736842105263,0.35,1.0,2,0.6202881645670641,62,6265,50,False,29,0,0.35,1.0
8,7,A,mfu_v7,0.7115,0.49268861060576363,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.2584812385441358,0.35,0.7122015644567348,0.4492,0.31663157894736843,0.35,1.0,1,0.5927065340025468,62,6265,50,False,29,0,0.35,1.0
9,8,A,mfu_v7,0.7064,0.5124420010996359,0.55,0.3016,iig_effectiveness,0.07000000000000005,0.0,0.2600664755282732,0.35,0.7323906845902333,0.4693,0.35957894736842105,0.35,1.0,0,0.5651249034380295,62,6265,50,False,29,0,0.35,1.0
10,9,A,mfu_v7,0.6985,0.538547077807082,0.55,0.3918918918918919,iig_effectiveness,0.050000000000000044,0.0,0.26036763688700776,0.35,0.7548940834548807,0.4898,0.4013684210526316,0.35,1.0,0,0.5701249034380295,62,6265,50,False,29,0,0.35,1.0
11,10,A,mfu_v7,0.6894,0.553899550672728,0.55,0.4588235294117647,iig_effectiveness,0.030000000000000044,0.0,0.26118897564695753,0.35,0.764514800460117,0.5078,0.4388421052631579,0.35,1.0,0,0.5751249034380295,62,6265,50,False,29,0,0.35,1.0
12,11,A,mfu_v7,0.6789,0.5551461753316557,0.55,0.5212765957446809,iig_effectiveness,0.010000000000000044,0.0,0.2610898891006263,0.35,0.7652510552825271,0.5266,0.4743157894736842,0.35,1.0,0,0.5801249034380295,62,6265,50,False,29,0,0.35,1.0
