index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,institution_label,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,iig_effectiveness,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,61,6165,50,False,21,0,0.35,1.0
1,0,A,mfu_v7,0.7334,0.319,0.55,0.31,iig_effectiveness,0.23,0.0,0.17976649150494992,0.35,0.61515,0.3604,0.037894736842105266,0.35,1.0,1,0.7164168615147829,61,6165,50,False,21,0,0.35,1.0
2,1,A,mfu_v7,0.727,0.40314246223036104,0.55,0.3202,iig_effectiveness,0.21000000000000002,0.0,0.22992476636464262,0.35,0.659505339118843,0.3713,0.07252631578947369,0.35,1.0,1,0.6828337230295658,61,6165,50,False,21,0,0.35,1.0
3,2,A,mfu_v7,0.727,0.4559654244801679,0.55,0.3004,iig_effectiveness,0.19000000000000003,0.0,0.2506652235945074,0.35,0.6803473191194079,0.3788,0.10431578947368421,0.35,1.0,1,0.6346824303157141,61,6165,50,False,21,0,0.35,1.0
4,3,A,mfu_v7,0.727,0.47690697302617585,0.55,0.3006,iig_effectiveness,0.17000000000000004,0.0,0.2581998632590444,0.35,0.6840561460931965,0.3864,0.1386315789473684,0.35,1.0,1,0.6251142760870796,61,6165,50,False,21,0,0.35,1.0
5,4,A,mfu_v7,0.727,0.49040809080239,0.55,0.3008,iig_effectiveness,0.15000000000000005,0.0,0.26675138022639927,0.35,0.6940867575912766,0.3961,0.1808421052631579,0.35,1.0,0,0.6301142760870796,61,6165,50,False,21,0,0.35,1.0
6,5,A,mfu_v7,0.727,0.4953792799448963,0.55,0.301,iig_effectiveness,0.13000000000000006,0.0,0.2720782829460106,0.35,0.6991389178106477,0.41,0.22431578947368422,0.35,1.0,0,0.6351142760870796,61,6165,50,False,21,0,0.35,1.0
7,6,A,mfu_v7,0.726,0.49832383151375437,0.55,0.30119999999999997,iig_effectiveness,0.11000000000000006,0.0,0.27828261731938303,0.35,0.7058483423612101,0.4281,0.27210526315789474,0.35,1.0,0,0.6401142760870796,61,6165,50,False,21,0,0.35,1.0
8,7,A,mfu_v7,0.721,0.4949656349912821,0.55,0.3014,iig_effectiveness,0.09000000000000005,0.0,0.28169722786136675,0.35,0.7074213440059411,0.4466,0.3171578947368421,0.35,1.0,2,0.6451142760870796,61,6165,50,False,21,0,0.35,1.0
9,8,A,mfu_v7,0.7135,0.5064088409251206,0.55,0.3728813559322034,iig_effectiveness,0.07000000000000005,0.0,0.28410077868197453,0.35,0.7257028321825261,0.467,0.35747368421052633,0.35,1.0,2,0.6501142760870796,61,6165,50,False,21,0,0.35,1.0
10,9,A,mfu_v7,0.705,0.5226223285135285,0.55,0.4264705882352941,iig_effectiveness,0.050000000000000044,0.0,0.28798459442370916,0.35,0.7422994988993015,0.4847,0.3952631578947368,0.35,1.0,1,0.6551142760870796,61,6165,50,False,21,0,0.35,1.0
11,10,A,mfu_v7,0.6954,0.53272455692717,0.55,0.48,iig_effectiveness,0.030000000000000044,0.0,0.28881311822261985,0.35,0.7510869511051295,0.5066,0.4362105263157895,0.35,1.0,1,0.7066852483387582,61,6165,50,False,21,0,0.35,1.0
