year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,B,0.17096494653372563,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,61,6166
0,B,0.21392300576365883,0.3820616900920868,0.44164164393202365,0.43,0.1,0.6595527529716492,0.01046,0.6748212669044733,0.547283765207304,0.5179002408262376,0.05106605160398823,0,0,0.09416999999999999,False,0,61,6166
1,B,0.2746517024899695,0.34665945172309875,0.44163012843661065,0.41,0.1,0.8093996047973633,0.0097,0.5635479241609573,0.5263380162189952,0.5482736050625718,0.051375893387769996,0,0,0.07575899999999999,False,0,61,6166
2,B,0.3282152936566703,0.2839936316013336,0.44161830022015014,0.38999999999999996,0.1,0.7904406189918518,0.00914,0.39371876046061516,0.4906806109969538,0.5229629713678069,0.0500691476409348,0,0,0.0778425,False,0,61,6166
3,B,0.379195895560145,0.20241175591945648,0.44160592333641624,0.36999999999999994,0.1,0.7671915888786316,0.01002,0.17622396908700466,0.4490135278727171,0.49077785069970215,0.04897735818809838,0,0,0.081414,False,0,61,6166
4,B,0.4279455485864202,0.11612972617149353,0.4415928502207993,0.3499999999999999,0.1,0.751514732837677,0.01286,0.0,0.41134329271648873,0.4623260261099638,0.04796306389983149,0,0,0.086043,False,0,61,6166
5,B,0.4862073577471529,0.04491477087140083,0.4415790897842786,0.3299999999999999,0.1,0.7283902764320374,0.0181,0.0,0.3940519757151477,0.455263612853395,0.0470157050401994,0,0,0.090582,False,0,61,6166
6,B,0.5324388199760758,0.006460655480623245,0.4415648855126826,0.3099999999999999,0.1,0.7049505710601807,0.026,0.0,0.37955837949870164,0.4458231605632118,0.04578298836974263,0,0,0.0934575,False,0,61,6166
7,B,0.5882973205180103,0.000272894132649526,0.44155045139260474,0.28999999999999987,0.1,0.6812270879745483,0.03516,0.0,0.372581514894615,0.4393902950059811,0.044911186545590905,0,0,0.09503699999999998,False,0,61,6166
8,B,0.6242310246709586,2.953199100375059e-06,0.44153596708065024,0.26999999999999985,0.1,0.663934051990509,0.04492,0.0,0.36435031407109825,0.43055066987049745,0.043750575870533645,0,0,0.09527999999999999,False,0,61,6166
9,B,0.6501276282767656,6.382084052347636e-07,0.44152148342395336,0.24999999999999986,0.15271428571428572,0.6513015031814575,0.05618,0.0,0.3605925246464723,0.4266922438322604,0.043187709589064746,0,2,0.09527999999999999,False,0,61,6166
10,B,0.6711030319369781,0.0,0.4415070004224433,0.22999999999999987,0.17423214285714284,0.6395061612129211,0.0671,0.0,0.35906824154049566,0.42534309293080863,0.042925956317457506,2,2,0.09527999999999999,False,0,61,6166
11,B,0.6870074238580578,0.0,0.4414925180761806,0.25999999999999984,0.2789299984749123,0.6304894089698792,0.07892,0.0,0.35863902108323603,0.42522424201575554,0.04281183903766623,6,7,0.09527999999999999,True,0,61,6166
12,B,0.7045650079357406,0.0,0.441478054159274,0.2899999999999998,0.3013491864831038,0.6240783333778381,0.09056,0.0,0.35933809889008334,0.4263731440354856,0.04284985210349646,9,11,0.09518999999999998,True,0,61,6166
13,B,0.7182883337955557,0.0,0.4414635908964526,0.3199999999999998,0.4278490566037736,0.6214541792869568,0.10372,0.0,0.35966934123845795,0.4271087480160649,0.04283826922033504,13,19,0.09518999999999998,True,0,61,6166
14,B,0.7314197503029559,0.0,0.4414491282867923,0.34999999999999976,0.44771450785258904,0.6130585670471191,0.11828,0.0,0.36085370597008626,0.42880291655111114,0.042941714077168805,20,21,0.09518999999999998,True,0,61,6166
15,B,0.7451733082782003,0.0,0.44143466633045336,0.3799999999999997,0.4766612466124661,0.6122684478759766,0.1384,0.0,0.3621697704623961,0.4306450624242611,0.04306291620804341,22,25,0.09518999999999998,True,0,61,6166
16,B,0.7519480768584242,0.0,0.44142020502790946,0.4099999999999997,0.5263877551020408,0.6059170365333557,0.16468,0.0,0.36334740840783114,0.43233167293045,0.043165454088349466,26,33,0.09518999999999998,True,0,61,6166
17,B,0.7444999215954887,0.0,0.44140574438063074,0.43999999999999967,0.5790919620919621,0.5983798503875732,0.19768,0.0,0.3660778269232283,0.43576298078539405,0.04347735564396818,44,44,0.09518999999999998,True,0,61,6166
18,B,0.7355543167993464,0.0,0.4413912843865859,0.46999999999999964,0.6154767025089606,0.6124303340911865,0.2402,0.0,0.37197284592349045,0.4427500196011279,0.04421594490832904,52,52,0.09518999999999998,True,0,61,6166
19,B,0.7244801827591267,0.0,0.4413768250454997,0.49999999999999967,0.6779820426487093,0.6207065582275391,0.2933,0.0,0.37820104737469606,0.45011142080016353,0.04499945765215376,54,65,0.09518999999999998,True,0,61,6166
20,B,0.7099055803814251,1.4124029803497251e-06,0.44136236635790294,0.5299999999999997,0.795358343553856,0.6217358112335205,0.35428,0.0,0.38490305837290983,0.4580049543102184,0.04584682626677121,65,74,0.09518999999999998,True,0,61,6166
21,B,0.6940420095928763,0.0,0.44134790832381277,0.5599999999999997,0.833317365269461,0.6373589038848877,0.42164,0.0,0.3923834997850674,0.4667736049046438,0.04679920892497822,74,82,0.09518999999999998,True,0,61,6166
22,B,0.6771098089892402,0.0,0.4413334509426967,0.5899999999999997,0.8736568047337278,0.645331859588623,0.49408,0.0,0.4001509484588868,0.475864497601781,0.04779026062897559,88,93,0.09518999999999998,True,0,61,6166
23,B,0.6596865743466591,4.125833452661709e-09,0.44131899421506304,0.6199999999999998,0.9168090815273477,0.6566861867904663,0.56724,0.0,0.4081561678151926,0.4852225477526901,0.04881337122089584,98,98,0.09518999999999998,True,0,61,6166
24,B,0.6415440234233363,9.803176048706064e-09,0.4413045381402798,0.6499999999999998,0.949391540867673,0.6614581346511841,0.63728,0.0,0.4162706424077039,0.49470335641333535,0.04985121282744961,100,100,0.09518999999999998,True,0,61,6166
