year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,B,0.1574712563221159,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,94,9466
0,B,0.20842623927073528,0.3903465270996094,0.42843824880810755,0.43,0.1,0.6672118902206421,0.00926,0.6894201580435038,0.5543090654568102,0.52214357126493,0.05147086231033652,0,0,0.09416999999999999,False,0,94,9466
1,B,0.26088340836029156,0.3558943271636963,0.42842621606154285,0.41,0.1,0.8119799494743347,0.00866,0.5822117291390896,0.5322320752785097,0.5526472436739085,0.05167283033379686,0,0,0.07409099999999999,False,0,94,9466
2,B,0.3052477684946722,0.29826104640960693,0.4284138467926182,0.38999999999999996,0.1,0.7975535988807678,0.0078,0.42383044213056564,0.5003148115146094,0.5301656679380415,0.05061423558857583,0,0,0.07611,False,0,94,9466
3,B,0.365144530009117,0.22436802089214325,0.42840095937882183,0.36999999999999994,0.1,0.7768754363059998,0.00818,0.22566538862884045,0.46378091371781416,0.5023206564403607,0.049798428477233654,0,0,0.07940699999999999,False,0,94,9466
4,B,0.4182523527314984,0.1372789591550827,0.42838738149027367,0.3499999999999999,0.1,0.7561079263687134,0.00972,0.0,0.4190616906018654,0.4658388674977208,0.04851665450593827,0,0,0.083592,False,0,94,9466
5,B,0.47899594165717857,0.059764180332422256,0.42837301429783303,0.3299999999999999,0.1,0.7320546507835388,0.01418,0.0,0.3998557717761446,0.45768691181712545,0.04743855560315231,0,0,0.0884715,False,0,94,9466
6,B,0.5314905306505169,0.010872764512896538,0.42835814426808816,0.3099999999999999,0.1,0.7103893160820007,0.02066,0.0,0.3832444556241697,0.4476260145857054,0.04613139160730632,0,0,0.09158999999999999,False,0,94,9466
7,B,0.5783636826777503,0.0005230825045146048,0.42834295166926495,0.28999999999999987,0.1,0.6821302771568298,0.02956,0.0,0.3742498380570001,0.43962736733737084,0.04507170263780362,0,0,0.09357449999999999,False,0,94,9466
8,B,0.6256756441084432,1.6538368072360754e-05,0.42832769414492455,0.26999999999999985,0.1,0.6705357432365417,0.03952,0.0,0.36798246980739946,0.4330340793305625,0.044180660002974846,0,0,0.09397949999999998,False,0,94,9466
9,B,0.6475790114517067,1.737168759063934e-06,0.4283124208682614,0.24999999999999986,0.1,0.6470993161201477,0.05106,0.0,0.3616912299682722,0.42633108897288924,0.04327645373529746,0,0,0.09401999999999998,False,0,94,9466
10,B,0.6664869143395801,0.0,0.42829714833531085,0.22999999999999987,0.13745454545454544,0.637179970741272,0.06276,0.0,0.36105536196195226,0.4259802471370734,0.04313450544776619,0,0,0.09401999999999998,False,0,94,9466
11,B,0.6818810881530099,2.9231011922092875e-07,0.42828187654561867,0.25999999999999984,0.1933888888888889,0.6338499784469604,0.07528,0.0,0.36108628913888463,0.42637827141510504,0.04308242108645949,0,3,0.09401999999999998,True,0,94,9466
12,B,0.6934304836596453,0.0,0.42826660549885576,0.2899999999999998,0.3582921348314606,0.6284729838371277,0.08682,0.0,0.3618989332619776,0.4276547279617476,0.04313574858995352,3,8,0.09401999999999998,True,0,94,9466
13,B,0.7067049508022581,0.0,0.42825133519537983,0.3199999999999998,0.42360200250312885,0.619574248790741,0.09874,0.0,0.36356708432494955,0.42989237908508876,0.043304419435222084,10,12,0.09401999999999998,True,0,94,9466
14,B,0.7215838650640826,0.0,0.4282360656352431,0.34999999999999976,0.49989473684210517,0.6141827702522278,0.11344,0.0,0.3648514068690079,0.43169876229943555,0.04342133812397846,15,20,0.09401999999999998,True,0,94,9466
15,B,0.726756999060981,0.0,0.4282207968179388,0.3799999999999997,0.5308044782087166,0.6182522177696228,0.13064,0.0,0.36577873984918347,0.43310403373397943,0.043490123391725095,20,23,0.09401999999999998,True,0,94,9466
16,B,0.7336260259848363,0.0,0.4282055287435822,0.4099999999999997,0.5853858267716534,0.612387478351593,0.15458,0.0,0.36886560885843894,0.43693575023475484,0.04385008205999119,23,27,0.09401999999999998,True,0,94,9466
17,B,0.7244681300065358,0.0,0.4281902614127604,0.43999999999999967,0.6322658241638522,0.6197642087936401,0.18688,0.0,0.371575141611521,0.44034349350379104,0.044159163933019094,36,39,0.09401999999999998,True,0,94,9466
18,B,0.7155578643136478,0.0,0.42817499482467825,0.46999999999999964,0.6767183098591549,0.6266671419143677,0.22586,0.0,0.37785066463048234,0.44775796749836616,0.04494905348567633,45,48,0.09401999999999998,True,0,94,9466
19,B,0.7043398099332714,5.236345259618247e-07,0.4281597289794241,0.49999999999999967,0.7305778635778635,0.6298560500144958,0.27372,0.0,0.3840711683762648,0.4551105339215882,0.04573151412234379,52,52,0.09401999999999998,True,0,94,9466
20,B,0.6897928435611437,4.019701407287357e-07,0.42814446387729843,0.5299999999999997,0.7644125750618155,0.6323716044425964,0.33092,0.0,0.3908050582302927,0.46304004751668226,0.04658320841220762,56,59,0.09401999999999998,True,0,94,9466
21,B,0.6738616551216046,0.0,0.4281291995174856,0.5599999999999997,0.7989401444788442,0.6402369737625122,0.39556,0.0,0.39827958887681736,0.4718017891097142,0.04753477005439271,61,63,0.09401999999999998,True,0,94,9466
22,B,0.6564143157392804,0.0,0.4281139359009414,0.5899999999999997,0.8517063067651303,0.651089608669281,0.46506,0.0,0.40606216914896776,0.48090958621959895,0.04852785835117701,68,71,0.09401999999999998,True,0,94,9466
23,B,0.6385821987900161,0.0,0.42809867302685367,0.6199999999999998,0.8952258064516128,0.659012496471405,0.53852,0.0,0.4141820929260678,0.49039642106518,0.04956643116881218,74,74,0.09401999999999998,True,0,94,9466
