year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6550765054549877,0.21990274563179407,0.6194479292579222,0.0,0.05,0.45,0.25635434726244627,0.4058984371342649,0.5869565217391305,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,81,8167,50,False
0,C,0.7296184800477216,0.19893441720707747,0.9999988257595966,0.0,0.05,0.445,0.26401992168405514,0.4027955838802265,0.588949008034104,0,0.0,0.1995,0.9999,0,0,0.48250000000000004,0.2664221779840792,0,0.0,0.11728698876417702,0,81,8167,50,False
1,C,0.800705679356145,0.27179575656233074,0.9999995958799613,0.0,0.05,0.44,0.2700371990150034,0.39511981548665936,0.5978103364997585,0,0.0,0.1522,0.9965,0,0,0.46675,0.25551122975480567,0,0.0,0.09663080909805394,0,81,8167,50,False
2,C,0.8740170602763223,0.32130518000800967,0.9999994422134156,0.0,0.05,0.435,0.27583725123414776,0.3887299078478211,0.6058347867448867,0,0.0,0.1024,0.994,0,0,0.47821951299257204,0.2456273266387584,0,0.0,0.05689250484325106,0,81,8167,50,False
3,C,0.9211515438329734,0.35445235776040845,0.9999996359150256,0.0,0.05,0.43,0.28047333037858735,0.38267351603558764,0.6131912893623688,0,0.0,0.0656,0.9929,0,0,0.48647317208737234,0.23372355637253034,0,0.0,0.023936336288169498,0,81,8167,50,False
4,C,0.9370700635417325,0.37620739766954475,0.999999979570287,0.0,0.05,0.425,0.28434469980891974,0.37826387189058036,0.6205183920533913,0,0.0,0.0459,0.9921,2,0,0.4924757334537327,0.22688716857140417,2,0.0,0.0,0,81,8167,50,False
5,C,0.944778995973357,0.39087054646743125,0.9999996102347205,0.0,0.05,0.42,0.2873754429412559,0.3726523858407405,0.6244225438866646,0,0.0,0.0351,0.989,4,0,0.4969025264101848,0.2261680954705829,9,0.0,0.0,0,81,8167,50,False
6,C,0.947936509355985,0.39951814068172875,0.9999995379110123,0.0,0.05,0.415,0.2900002025352718,0.3713169371631158,0.6288895668090299,0,0.0,0.0226,0.9888,19,0,0.5004373713378771,0.2279423483966542,26,0.0,0.0,0,81,8167,50,False
7,C,0.9497008383362151,0.4040218839990728,0.9999996713729266,0.0,0.05,0.41,0.29298890758718327,0.3673430842637161,0.6311723720084823,0,0.0,0.0169,0.9836,42,0,0.5031367627872617,0.23112169977254415,62,0.0,0.0,0,81,8167,50,False
8,C,0.9500000000000014,0.40574170644171736,0.9999994314950437,0.0,0.05,0.40499999999999997,0.29545052996872295,0.36335425163385826,0.6342377454654474,0,0.0,0.012,0.9782,67,0,0.505251336801831,0.23185630037533725,96,0.0,0.0,0,81,8167,50,False
9,C,0.9499807380792317,0.41075191886515944,0.9999992791280126,0.0,0.05,0.39999999999999997,0.2982809057522306,0.359427491310441,0.6370403453922883,0,0.0,0.009,0.9771,118,0,0.5069565386120295,0.23366651891231938,132,0.0,0.0,0,81,8167,50,False
