year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6612354390246388,0.2213601336836174,0.6193829097845416,0.0,0.05,0.45,0.2565218748060998,0.41014053270108386,0.5901084010840109,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,57,5767,50,False
0,C,0.7421763798590838,0.19990916115150148,0.9999995348813256,0.0,0.05,0.445,0.2634328071862014,0.4089060607374454,0.5956356422549182,0,0.0,0.1971,0.9967,0,0,0.48250000000000004,0.2655128204606425,0,0.0,0.10421890722858786,0,57,5767,50,False
1,C,0.8159184194941039,0.2867464844771868,0.9999999850290877,0.0,0.05,0.44,0.27044303457176544,0.4021030592176469,0.603739837398374,0,0.0,0.1569,0.9918,0,0,0.46675,0.2574391069439491,0,0.0,0.08704147872429938,0,57,5767,50,False
2,C,0.8782706471841241,0.34604666255869876,0.9999997214764462,0.0,0.05,0.435,0.27588398117539514,0.3959059189974869,0.6104959075589793,0,0.0,0.0982,0.9914,0,0,0.48177871301012504,0.2487426376682644,0,0.0,0.06291150031065423,0,57,5767,50,False
3,C,0.9119496128345669,0.38598415327897345,0.9999998403278401,0.0,0.05,0.43,0.2806355660305619,0.3903915751792445,0.6184064628544274,0,0.0,0.0655,0.9901,0,0,0.49252381211721247,0.24037778347671127,0,0.0,0.03466423668749621,0,57,5767,50,False
4,C,0.9303038094163485,0.4125546137647565,0.9999997450569322,0.0,0.05,0.425,0.2848037815514131,0.38883096343204926,0.6228508909034073,0,0.0,0.0469,0.9891,2,0,0.5002703814921737,0.2375629149010096,5,0.0,0.004329498159925713,0,57,5767,50,False
5,C,0.9416987539779706,0.42292426635189284,0.9999993297323783,0.0,0.05,0.42,0.288500435847686,0.38418144926787334,0.6275360074337928,0,0.0,0.0286,0.9889,9,0,0.5059179800546465,0.23557319827375847,13,0.0,0.0,0,57,5767,50,False
6,C,0.9463698369889527,0.42871714128319194,0.9999997421952665,0.0,0.05,0.415,0.2914408183186282,0.37940660534777015,0.6318782662158008,0,0.0,0.0257,0.9813,13,0,0.5084412147464042,0.23482913786726992,36,0.0,0.0,0,57,5767,50,False
7,C,0.9473251342895603,0.4312074512261505,0.9999999253404718,0.0,0.05,0.41,0.2939153237075726,0.3744949384910597,0.6336482779640353,0,0.0,0.0145,0.9791,36,0,0.5104324790306346,0.23601408572479451,73,0.0,0.0,0,57,5767,50,False
8,C,0.9480425885427326,0.43153909137375074,0.9999995022306396,0.0,0.05,0.40499999999999997,0.2964838017522662,0.370317383694727,0.6360879454131918,0,0.0,0.0143,0.97,95,0,0.5120513640295958,0.23591304991737158,103,0.0,0.0,0,57,5767,50,False
9,C,0.9482995975741483,0.4298876702809987,0.9999996993050193,0.0,0.05,0.39999999999999997,0.29841941355187984,0.3658757978918161,0.6396870768767865,0,0.0,0.0098,0.9671,112,0,0.5134095835288687,0.2362054683715618,138,0.0,0.0,0,57,5767,50,False
10,C,0.948326735269204,0.42717938179481135,0.9999996575405685,0.0,0.05,0.39499999999999996,0.3009225564444894,0.3613152254590838,0.6428464643444461,0,0.0,0.0065,0.9491,177,0,0.5144921557692554,0.2380960758263147,177,0.0,0.0,0,57,5767,50,False
11,C,0.9480108150940589,0.42386547004234043,0.9999998969533531,0.0,0.05,0.38999999999999996,0.30308916395904223,0.35921459968367514,0.646229216152019,0,0.0,0.0062,0.9485,177,0,0.515474956337526,0.2391489429694845,204,0.0,0.0,0,57,5767,50,False
12,C,0.9468949627840089,0.41994501555102254,0.9999994516359666,0.0,0.05,0.38499999999999995,0.30552068519246117,0.35614528403276263,0.6491822602033299,0,0.0,0.0048,0.9297,222,0,0.5163879167353156,0.24042518225821702,228,0.0,0.0,0,57,5767,50,False
13,C,0.9469343024799812,0.43223250024637516,0.9999997007443545,0.0,0.05,0.37999999999999995,0.30759554379102566,0.35461641097802,0.6517150395778364,0,0.0,0.0043,0.9252,230,0,0.5172519890137682,0.24488981727760567,230,0.0,0.0,0,57,5767,50,False
14,C,0.9458842255334439,0.43933126173869363,0.9999997668399873,0.0,0.05,0.37499999999999994,0.3093277610456726,0.3550128275933386,0.6557949912638322,0,0.0,0.003,0.9148000000000001,236,0,0.5221880000985888,0.24802576799431045,237,0.0,0.0,0,57,5767,50,False
15,C,0.9458222294173338,0.44290747276269465,0.9999998711307856,0.0,0.05,0.36999999999999994,0.31141295616035936,0.3540588157411508,0.6578947368421053,0,0.0,0.0026,0.9129,240,0,0.5258682078579632,0.2520164019321498,244,0.0,0.0,0,57,5767,50,False
16,C,0.9455554236053039,0.4438250787718866,0.9999996452664892,0.0,0.05,0.36499999999999994,0.3133659181012726,0.35242226652106756,0.6608346479277212,0,0.0,0.0028,0.8983,245,0,0.5286693532895252,0.25324068793108273,245,0.0,0.0,0,57,5767,50,False
17,C,0.945929956792599,0.44672094532653994,1.0,0.0,0.05,0.35999999999999993,0.31564970322688035,0.3532806976358716,0.6625285388127854,0,0.0,0.0023,0.8891,245,0,0.5308551550916186,0.25557701181853587,245,0.0,0.0,0,57,5767,50,False
18,C,0.9453526472965245,0.44738278222347927,0.9999999542998693,0.0,0.05,0.3549999999999999,0.31747511671897555,0.35144918798609825,0.6646193400942723,0,0.0,0.0021,0.8778,245,0,0.5335677764168957,0.25701423422095615,245,0.0,0.0,0,57,5767,50,False
19,C,0.9447765994714858,0.4462395441512605,0.9999998932947658,0.0,0.05,0.3499999999999999,0.31748484483968104,0.3518205233257142,0.6663329519450801,0,0.0,0.0024,0.8757,245,0,0.5356916113445894,0.2584956777021177,245,0.0,0.0,0,57,5767,50,False
20,C,0.9441884531314807,0.444040214774938,0.9999996814805946,0.0,0.05,0.3449999999999999,0.31748484483967954,0.3522425801235075,0.6686721100128922,0,0.0,0.0017,0.8638,245,0,0.5374032957939752,0.26015615585853824,245,0.0,0.0,0,57,5767,50,False
