year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,C,0.6466991195513813,0.21978818592956992,0.6199307410457878,0.0,0.05,0.45,0.2560729574959966,0.41126878477267637,0.5713564456411983,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,56,5667,50,False
0,C,0.7293465574701145,0.19890064958646364,0.999999694400488,0.0,0.05,0.445,0.2636193779110494,0.4071632831407907,0.5787654320987654,0,0.0,0.2017,0.9997,0,0,0.48250000000000004,0.2653965092403944,0,0.0,0.11445350097265351,0,56,5667,50,False
1,C,0.8034695213107907,0.27056100844819747,0.9999997859425789,0.0,0.05,0.44,0.26975148665037946,0.40117599630932677,0.5869845360824743,0,0.0,0.1539,0.9977,0,0,0.46675,0.2527207119599264,0,0.0,0.0822356177263835,0,56,5667,50,False
2,C,0.8651368072121769,0.31924763115550814,0.9999994304643904,0.0,0.05,0.435,0.27610266767768105,0.39284580689445975,0.5925690695458876,0,0.0,0.0999,0.9966,0,0,0.47792040071376607,0.24178744706200858,0,0.0,0.0739830729516656,0,56,5667,50,False
3,C,0.9072369501351529,0.35183095991665575,0.9999997347236456,0.0,0.05,0.43,0.28082539837739595,0.38736895472183763,0.5986224170319349,0,0.0,0.0698,0.9948,0,0,0.48596468121340225,0.23204869951452103,0,0.0,0.04278026596205481,0,56,5667,50,False
4,C,0.9281489823676375,0.3732014866529359,0.9999998495207734,0.0,0.05,0.425,0.2850879534073082,0.3866049600744434,0.6046151463527955,0,0.0,0.0519,0.9945,1,0,0.4918206775631477,0.22584335908627076,1,0.0,0.015876684020845938,0,56,5667,50,False
5,C,0.9430161918737014,0.4081109384767443,0.9999999072034513,0.0,0.05,0.42,0.2883374911954675,0.38410821031402653,0.6082949308755761,0,0.0,0.0337,0.9928,8,0,0.49614487500796933,0.22832709030023865,13,0.0,0.0,0,56,5667,50,False
6,C,0.9451523816975504,0.4311053789329258,0.9999999028127275,0.0,0.05,0.415,0.29081211404166557,0.3782517452718898,0.6126084970306076,0,0.0,0.0259,0.9874,13,0,0.5047835816876517,0.23121519087706763,28,0.0,0.0,0,56,5667,50,False
7,C,0.9486409301958636,0.4457870339672722,0.9999996638944963,0.0,0.05,0.41,0.29373426192167773,0.375980876852219,0.6166515563614385,0,0.0,0.0204,0.9863,34,0,0.5110556763634292,0.23608383489600018,60,0.0,0.0,0,56,5667,50,False
8,C,0.9490652197205304,0.45448519735319015,0.9999999161677591,0.0,0.05,0.40499999999999997,0.29631283356238153,0.3700641039710245,0.6196760647870426,0,0.0,0.0139,0.9737,98,0,0.5156711426364736,0.23896356489534,104,0.0,0.0,0,56,5667,50,False
