year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,B,0.6415558863938182,0.22063297425896428,0.619679573161686,0.0,0.05,0.45,0.2564435808417838,0.4122633216440577,0.579476861167002,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,38,3866,50,False
0,B,0.6958243890519906,0.21444308198127618,0.9999969802452625,0.0,0.1,0.43,0.2633147952196994,0.4067110693658667,0.5894615889691398,0,0.0,0.1996,0.9968,0,0,0.48250000000000004,0.2703064006349458,0,0.0,0.1216380772896856,0,38,3866,50,False
1,B,0.7548356493271648,0.3115288951219371,1.0,0.0,0.1,0.41,0.2695108035604799,0.39982105036723914,0.5973607981976183,0,0.0,0.1569,0.9962,0,0,0.48275000000000007,0.2709600300620635,0,0.0,0.10283091120119701,0,38,3866,50,False
2,B,0.8121993454816772,0.3785889643204033,1.0,0.0,0.1,0.38999999999999996,0.2751846737993535,0.3939176940347173,0.605300745913347,0,0.0,0.1008,0.9924,0,0,0.5054296844337617,0.26749295595488964,0,0.0,0.0832400851925371,0,38,3866,50,False
3,B,0.8667414870267635,0.42463101275932785,1.0,0.0,0.1,0.36999999999999994,0.27973956386722665,0.3882424525009056,0.6128120584079133,0,0.0,0.0696,0.9899,0,0,0.5234804635373949,0.26174748002523085,0,0.0,0.041594346708175065,0,38,3866,50,False
4,B,0.9063809605282567,0.4559604466665765,1.0,0.0,0.1,0.3499999999999999,0.2832193516664158,0.38274272523160874,0.6172032975579406,0,0.0,0.0413,0.9888,0,0,0.5382910089099381,0.2544461295122781,2,0.0,0.010356116017993314,0,38,3866,50,False
5,B,0.933951652422475,0.4852841041743037,1.0,0.0,0.1524535232383808,0.3299999999999999,0.28594396831896773,0.3771495357052204,0.6197226502311248,0,0.0,0.0338,0.9874,3,0,0.5508333906707183,0.25149817153294785,10,0.0,0.0,0,38,3866,50,False
6,B,0.952175240110623,0.5049106644297154,1.0,0.0,0.26261359867330014,0.3099999999999999,0.2888967918173371,0.3723888862091774,0.6234520715486929,0,0.0,0.0267,0.9812,10,0,0.5717293498321854,0.24943534386123986,27,0.0,0.0,0,38,3866,50,False
7,B,0.9617662469504387,0.5177492566085051,1.0,0.0,0.3548236077582619,0.28999999999999987,0.2915242565949003,0.3676621576058521,0.6262135922330098,0,0.0,0.0178,0.9693,41,0,0.5995479126204204,0.24801076617942033,45,0.0,0.0,0,38,3866,50,False
8,B,0.9755711782582218,0.5258362711336526,1.0,0.0,0.40096261097637254,0.26999999999999985,0.2940655239662886,0.3605099053224675,0.6273506845193321,0,0.0,0.0135,0.96,81,0,0.6234606000142626,0.24794322848524528,82,0.0,0.0,0,38,3866,50,False
9,B,0.965386935157995,0.5225613903929023,1.0,0.0,0.5256436938992849,0.24999999999999986,0.29657138704702785,0.35508681443786994,0.6298953662182362,0,0.0,0.0093,0.9562,94,0,0.6396132807187478,0.2439849834357973,117,0.0,0.0,0,38,3866,50,False
10,B,0.9551953281200576,0.5193689738743813,1.0,0.0,0.691492310725552,0.22999999999999987,0.2989602556006808,0.34900508936229696,0.6322436849925706,0,0.0,0.0093,0.9403,117,0,0.6649437765853337,0.2472412991718745,152,0.0,0.0,0,38,3866,50,False
11,B,0.9413071003445028,0.5162342823114132,1.0,0.0,0.8124334365325077,0.20999999999999988,0.3007713126284858,0.3451786898302591,0.6352368304559539,0,0.0,0.0047,0.9281,166,0,0.6966359025089782,0.2506117947186117,179,0.0,0.0,0,38,3866,50,False
12,B,0.9268782171973847,0.5131399982173347,1.0,0.0,0.8435875208382947,0.1899999999999999,0.3028065535121758,0.34109159938458594,0.6395076201641267,0,0.0,0.0042,0.9177,203,0,0.7217224547598147,0.25520198015184814,203,0.0,0.0,0,38,3866,50,False
13,B,0.9087583791407062,0.5060901963592997,1.0,0.0,0.9027692307692307,0.1699999999999999,0.30518963364324714,0.3364174216316811,0.6412980209545984,0,0.0,0.0035,0.8988,205,0,0.7334323357715378,0.26054750240994806,215,0.0,0.0,0,38,3866,50,False
14,B,0.8920498960327483,0.5002553350586703,1.0,0.0,0.9366663520528551,0.1499999999999999,0.3072295762465209,0.3306595740528517,0.6430947216196674,0,0.0,0.0035,0.888,217,0,0.748414379369231,0.26493790205157475,218,0.0,0.0,0,38,3866,50,False
15,B,0.8744832597592069,0.49527093214823614,1.0,0.0,0.9450928125175888,0.12999999999999992,0.30909632234919165,0.3262269894180535,0.6456806094580998,0,0.0,0.0028,0.873,221,0,0.7599472985374117,0.268958992321334,225,0.0,0.0,0,38,3866,50,False
16,B,0.8584158385508679,0.4908818501109269,1.0,0.0,0.9667201423382015,0.10999999999999992,0.3112410944671563,0.32239744983188073,0.6477825464949929,0,0.0,0.0035,0.8613,227,0,0.7679001132900677,0.27420046667994985,227,0.0,0.0,0,38,3866,50,False
17,B,0.8401354414907033,0.5054785407861326,1.0,0.0,0.9686666666666666,0.08999999999999991,0.31306812256764277,0.3198491918978166,0.6492176386913229,0,0.0,0.0019,0.8492,229,0,0.7780014047412217,0.28269771821226564,230,0.0,0.0,0,38,3866,50,False
18,B,0.821797380520389,0.514796224258783,1.0,0.0,0.9707878787878788,0.06999999999999991,0.31497458667249684,0.31822745936811075,0.6530844849693689,0,0.0,0.0018,0.834,230,0,0.7899106798004655,0.29041858031990175,230,0.0,0.0,0,38,3866,50,False
19,B,0.8024230761794758,0.5204186026896327,1.0,0.0,0.9738731117824773,0.049999999999999906,0.3149944456735899,0.31595864776771515,0.6561608670849971,0,0.0,0.0021,0.8231999999999999,232,0,0.8005359691056291,0.2996518484632166,232,0.0,0.0,0,38,3866,50,False
20,B,0.7831910838118497,0.5234542675912255,1.0,0.0,0.9778006042296072,0.029999999999999905,0.31500337951646584,0.31448677230291633,0.6579623287671232,0,0.0,0.0019,0.8162,232,0,0.8103887292957062,0.3072685067079738,234,0.0,0.0,0,38,3866,50,False
21,B,0.7649589600069703,0.517602548910162,1.0,0.0,0.985963163833582,0.009999999999999905,0.31500337951646457,0.3132671848347148,0.6612349914236707,0,0.0,0.0006,0.7948999999999999,236,0,0.8197258358313968,0.31293806520461165,236,0.0,0.0,0,38,3866,50,False
22,B,0.7461320735136276,0.5126063458334146,1.0,0.0,0.9859759036144577,0.0,0.3150033795164655,0.31161533271359254,0.6645189003436426,0,0.0,0.0014,0.7855,236,0,0.8274796366119817,0.3200069385299048,236,0.0,0.0,0,38,3866,50,False
23,B,0.7273051870202861,0.5082090036796917,1.0,0.0,0.9859759036144577,0.0,0.3150033795164668,0.31384702153781135,0.6639908256880734,0,0.0,0.0012,0.7801,236,0,0.8302271393671052,0.3275713181396842,236,0.0,0.0,0,38,3866,50,False
24,B,0.7074256689479969,0.5042308641720852,1.0,0.0,0.9859759036144577,0.0,0.31500337951646534,0.3138987949418494,0.6633649153028998,0,0.0,0.0014,0.7664,236,0,0.8291240536186998,0.33360810968704624,236,0.0,0.0,0,38,3866,50,False
25,B,0.688335624559918,0.49989594077876276,1.0,0.0,0.9859759036144577,0.0,0.3150033795164657,0.3139181539509024,0.6628324946081955,0,0.0,0.0007,0.754,236,0,0.828126893594816,0.3379280029126118,236,0.0,0.0,0,38,3866,50,False
26,B,0.6691853392079845,0.4959614944034371,1.0,0.0,0.9868795180722891,0.0,0.3150033795164651,0.3133952076070968,0.6630184331797235,0,0.0,0.0013,0.738,236,0,0.827041325143597,0.34262402138837456,236,0.0,0.0,0,38,3866,50,False
27,B,0.6497718959613138,0.492307381940702,1.0,0.0,0.9889879518072289,0.0,0.3150033795164657,0.31383999494026094,0.6628695025234319,0,0.0,0.0012,0.7269,236,0,0.8261919693964184,0.3477998832340219,236,0.0,0.0,0,38,3866,50,False
28,B,0.6305613696455244,0.4888495032167942,1.0,0.0,0.992,0.0,0.31500337951646495,0.3143957931811934,0.6626697486275643,0,0.0,0.0008,0.7218,236,0,0.825593805915562,0.3531301645815925,237,0.0,0.0,0,38,3866,50,False
29,B,0.6108245275402607,0.4935004918554346,1.0,0.0,0.992,0.0,0.3150033795164655,0.3148249981412247,0.6627587205094804,0,0.0,0.001,0.7115,237,0,0.8251805131657095,0.3598776203405154,237,0.0,0.0,0,38,3866,50,False
30,B,0.5918771591192084,0.49585618390248254,1.0,0.0,0.992,0.0,0.315003379516466,0.3154980243003066,0.6630434782608695,0,0.0,0.001,0.7021999999999999,237,0,0.8263428191169162,0.36629119642394337,237,0.0,0.0,0,38,3866,50,False
31,B,0.5731929485928926,0.4966051683354178,1.0,0.0,0.992,0.0,0.315003379516466,0.31695297270403644,0.6628463658784274,0,0.0,0.0005,0.6911,237,0,0.8269314332827611,0.3723981244574407,237,0.0,0.0,0,38,3866,50,False
32,B,0.5534561064876291,0.49622945743846825,1.0,0.0,0.992,0.0,0.31500337951646623,0.31941856030809446,0.6621170320894438,0,2.16449219957444,0.0006,0.681,237,1,0.8271184631988524,0.37881670323473604,237,418898.43991488806,0.0,0,38,3866,50,False
33,B,0.5337192643823659,0.49049550322128366,1.0,0.0,0.992,0.0,0.3150033795164654,0.32013912778081116,0.6615295143937191,0,70.25181840051165,0.0005,0.6732,237,5,0.8270243841401164,0.38332286992477427,237,12851818.323344657,0.0,0,38,3866,50,False
34,B,0.5142455801718394,0.4855817352692567,1.0,0.02631578947368421,0.992,0.0,0.3150033795164655,0.3204022343355986,0.6612809315866084,0,138.33914460144885,0.0003,0.6671,237,5,0.8255907896516703,0.3876680427455762,237,0.0,0.0,0,38,3866,50,False
35,B,0.49477189596131343,0.4812420977028344,1.0,0.039473684210526314,0.992,0.0,0.3150033795164648,0.32136758217876094,0.660399358694068,0,269.03477207832725,0.0006,0.6546000000000001,237,10,0.8243622735097582,0.3925980039970126,237,13347452.583246842,0.0,0,38,3866,50,False
36,B,0.4747718959613132,0.4773043514063391,1.0,0.05263157894736842,0.992,0.0,0.3150033795164656,0.3215775775944926,0.6600906035364607,0,410.31349476220254,0.0002,0.6473,237,13,0.8232773122104198,0.3969832850280176,237,3126597.877797734,0.0,0,38,3866,50,False
37,B,0.45503505385605025,0.4742032545204013,1.0,0.05263157894736842,0.992,0.0,0.31500337951646656,0.3228092028568222,0.6596367896895138,0,578.6952951709625,0.0006,0.6419,237,17,0.8222928393008828,0.4033105508129162,237,6005855.631043255,0.0,0,38,3866,50,False
38,B,0.43556136964552405,0.47113248670024327,1.0,0.10526315789473684,0.992,0.0,0.31500337951646545,0.32400292527610425,0.6601556763107652,0,791.4922672519139,0.0001,0.6353,237,20,0.8215175396446088,0.4089164850595456,237,8485233.69456972,0.0,0,38,3866,50,False
39,B,0.4155613696455241,0.4680829492261344,1.0,0.11842105263157894,0.992,0.0,0.3150033795164656,0.32655462173182237,0.6603856911526571,0,1013.9099846746927,0.0008,0.6282,237,22,0.8207498298852169,0.41513920602158283,237,1924310.521620284,0.0,0,38,3866,50,False
40,B,0.3955613696455238,0.4650482729942571,1.0,0.47368421052631576,0.992,0.0,0.31500337951646457,0.32765470377823724,0.6607643500073779,0,1245.014857891699,0.0005,0.6222,237,23,0.8199874330536425,0.42145057194169255,237,918853.5916454255,0.0,0,38,3866,50,False
41,B,0.3766140012244709,0.4840055090575127,1.0,0.7894736842105263,0.992,0.0,0.31500337951646634,0.329296726460191,0.6597694354123559,0,1518.5934151594004,0.0003,0.6118,237,27,0.8192287552715405,0.43178508773954594,237,10221917.544862257,0.0,0,38,3866,50,False
42,B,0.35714031701394466,0.4963755743017919,1.0,0.9210526315789473,0.992,0.0,0.3150033795164655,0.3309495671455442,0.6587101556708673,0,1824.999234001676,0.0001,0.6094999999999999,237,28,0.8239680581804618,0.4389121964601781,237,6480406.538552309,0.0,0,38,3866,50,False
43,B,0.3376666328034183,0.5041346199727903,1.0,0.9736842105263158,0.992,0.0,0.31500337951646473,0.33134088502035536,0.6576014266607223,0,2161.5574221537963,0.0003,0.6024,237,30,0.8270605702167069,0.4457832852321232,237,6022422.033705201,0.0,0,38,3866,50,False
44,B,0.31845610648762884,0.5086659519424872,1.0,0.9736842105263158,0.992,0.0,0.31500337951646434,0.3325789095972034,0.6562918838421444,0,2597.9421218156426,0.0003,0.5963,237,36,0.8290003286420784,0.4514361289730008,237,16970501.8371961,0.0,0,38,3866,50,False
45,B,0.29871926438236596,0.5189036123186231,1.0,0.9868421052631579,0.992,0.0,0.3150033795164657,0.3355908833063703,0.6547814411457556,0,3117.067924047958,0.0003,0.5898,237,39,0.8301331595398382,0.4581344405143297,237,14403118.269039823,0.0,0,38,3866,50,False
46,B,0.27898242227710274,0.5251699745819197,1.0,0.9868421052631579,0.992,0.0,0.3150033795164638,0.3366555125971523,0.6538116591928251,0,3784.81318484407,0.0004,0.5891,237,46,0.832692573167608,0.46322046535944417,237,27944337.752285283,0.0,0,38,3866,50,False
47,B,0.2600350538560501,0.5286564281662297,1.0,0.9868421052631579,0.992,0.0,0.31500337951646584,0.3400129793381652,0.6533393231506439,0,4527.1585723526405,0.0002,0.5842,237,48,0.8342591627070468,0.46833725182051433,237,14715252.397070147,0.0,0,38,3866,50,False
48,B,0.2402982117507869,0.5301969456752448,1.0,1.0,0.992,0.0,0.3150033795164657,0.34287722855226754,0.6515287769784173,0,5324.301055085844,0.0002,0.5787,237,49,0.835130775384654,0.47439799559957263,237,11425393.396430494,0.0,0,38,3866,50,False
49,B,0.22056136964552375,0.5255715478262182,1.0,1.0,0.992,0.0,0.3150033795164655,0.3455897642300388,0.6498422712933754,0,6189.608882751433,0.0,0.5761000000000001,237,50,0.835515904258979,0.47467803099282846,237,15360970.07367047,0.0,0,38,3866,50,False
