year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,A,0.6455574661656192,0.22105452273499557,0.6199485804196846,0.0,0.05,0.45,0.2566596835109172,0.4086327055717674,0.5809794417516296,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,10,1065,50,False
0,A,0.7134742550970505,0.2147381659144972,0.9999931063430164,0.0,0.0,0.43,0.26285569185169644,0.4084963455849774,0.5831147540983607,0,0.0,0.1989,0.996,0,0,0.48250000000000004,0.27060652180892114,0,0.0,0.10904812313262205,0,10,1065,50,False
1,A,0.7705268543039393,0.3087559959281701,1.0,0.0,0.0002,0.41,0.2690517001924776,0.399552773257251,0.5935025052529498,0,0.0,0.1664,0.996,0,0,0.46900000000000003,0.26622528845894705,0,0.0,0.08483400674932447,0,10,1065,50,False
2,A,0.8226816216422691,0.3745684769377378,1.0,0.0,0.0004,0.38999999999999996,0.273913674013765,0.39330834108415497,0.6003830194701564,0,0.0,0.1037,0.996,0,0,0.4918398199470056,0.26428117458928935,0,0.0,0.055986297866729,0,10,1065,50,False
3,A,0.8686869370536205,0.420637213644443,1.0,0.0,0.009532075119125478,0.36999999999999994,0.2783253516651317,0.3886017726723039,0.606294256490952,0,0.0,0.0682,0.996,0,0,0.5102366939099094,0.2588367663413982,1,0.0,0.023045714477297176,0,10,1065,50,False
4,A,0.9020633436301821,0.4528853293391293,1.0,0.0,0.06903682368236824,0.3499999999999999,0.28250283874732396,0.38364722002984636,0.6120703064240162,0,0.0,0.0487,0.9958,2,0,0.5268633169518111,0.252965177666719,2,0.0,0.0,0,10,1065,50,False
5,A,0.9332055933680311,0.4767228575196909,1.0,0.0,0.1304626168224299,0.3299999999999999,0.2856793417574381,0.3761265237980007,0.6155740227762388,0,0.0,0.0333,0.9913,12,0,0.5488687974781205,0.24939385821031876,12,0.0,0.0,0,10,1065,50,False
6,A,0.9538624843098001,0.49340912724608005,1.0,0.0,0.29105612269097997,0.3099999999999999,0.28873105068596555,0.36863316463361145,0.6187786259541985,0,0.0,0.0243,0.9894,16,0,0.5699544660169746,0.2459276213192215,31,0.0,0.0,0,10,1065,50,False
7,A,0.9674218278111746,0.5050895160545559,1.0,0.0,0.3664227686703096,0.28999999999999987,0.29132186548149874,0.3604335957490862,0.6214577966358539,0,0.0,0.0161,0.9823,57,0,0.6047537515947485,0.24385812063575604,57,0.0,0.0,0,10,1065,50,False
8,A,0.9766321404357371,0.5132657882204811,1.0,0.0,0.4544533395068873,0.26999999999999985,0.2937857419020967,0.3539959380318101,0.6258278145695364,0,0.0,0.0112,0.9715,74,0,0.625955930279892,0.24342153019178311,82,0.0,0.0,0,10,1065,50,False
9,A,0.968763141948962,0.5094431600460182,1.0,0.0,0.5561038922155689,0.24999999999999986,0.2961626919729649,0.3477848443011942,0.6280113721382613,0,0.0,0.0114,0.9569,84,0,0.6484885431571494,0.2425487761458729,120,0.0,0.0,0,10,1065,50,False
10,A,0.9552578147482181,0.5067673203238837,1.0,0.0,0.6701415929203539,0.22999999999999987,0.2981872409364851,0.34123810494207585,0.6327532351628737,0,0.0,0.0087,0.9475,130,0,0.6702792404670357,0.24524377755741303,152,0.0,0.0,0,10,1065,50,False
11,A,0.9422698952017642,0.5048942325183945,1.0,0.0,0.7477012586614071,0.20999999999999988,0.30023238169924754,0.3350461274456534,0.6335008870490834,0,0.0,0.0054,0.9382,168,0,0.6943650756552624,0.25174897599237733,177,0.0,0.0,0,10,1065,50,False
12,A,0.9255686396990124,0.5035830710545527,1.0,0.0,0.827472886297376,0.1899999999999999,0.30221578356916684,0.3300034651386719,0.6360824742268041,0,0.0,0.0042,0.9284,196,0,0.7132851515741766,0.2554531481793598,196,0.0,0.0,0,10,1065,50,False
13,A,0.9072012927602374,0.5057824636579189,1.0,0.0,0.876069387755102,0.1699999999999999,0.3038850699771124,0.3243857242055585,0.6377491207502931,0,0.0,0.004,0.9102,199,0,0.7327511839600013,0.2624494350020933,220,0.0,0.0,0,10,1065,50,False
14,A,0.8880759283287496,0.5073220384802705,1.0,0.0,0.9509049562682216,0.1499999999999999,0.30549920884022014,0.31978614289650287,0.6400058275058275,0,0.0,0.0027,0.9016,223,0,0.7484701623539741,0.2681751527786722,234,0.0,0.0,0,10,1065,50,False
15,A,0.8686007096698558,0.5083997408559193,1.0,0.0,0.9645160349854226,0.12999999999999992,0.30736595494289115,0.31504412029070317,0.6414002603789961,0,0.0,0.0022,0.8855999999999999,234,0,0.7679961498536617,0.2752080164165277,240,0.0,0.0,0,10,1065,50,False
16,A,0.8487756367835603,0.5091541325188687,1.0,0.0,0.9903720116618074,0.10999999999999992,0.3094114320553929,0.3123230466889356,0.645249389104499,0,0.0,0.0018,0.8784,243,0,0.7782482682171457,0.28100199801161185,243,0.0,0.0,0,10,1065,50,False
17,A,0.8288339458214613,0.5224310820126125,1.0,0.0,0.9984437317784256,0.08999999999999991,0.3114391544696203,0.30807677978711834,0.6471093302804808,0,0.0,0.0024,0.8691,246,0,0.790273984307736,0.29209592140139595,247,0.0,0.0,0,10,1065,50,False
18,A,0.8088339458214605,0.5317249466582297,1.0,0.0,1.0,0.06999999999999991,0.3127299895406159,0.3048508041721589,0.6492911356150651,0,0.0,0.0023,0.8503000000000001,248,0,0.8027750848700399,0.3001772283476726,248,0.0,0.0,0,10,1065,50,False
19,A,0.7888339458214618,0.5382306519101625,1.0,0.0,1.0,0.049999999999999906,0.31274984854170684,0.30088452080751255,0.6511394582198653,0,0.0,0.002,0.8436,248,0,0.8133117648846437,0.3088535346898241,248,0.0,0.0,0,10,1065,50,False
20,A,0.7688339458214607,0.5427846455865165,1.0,0.0,1.0,0.029999999999999905,0.3127526430199138,0.3001844842725256,0.6545532892846883,0,0.0,0.0024,0.825,248,0,0.8229240327316012,0.31675880056390626,248,0.0,0.0,0,10,1065,50,False
21,A,0.7488339458214599,0.532276742703089,1.0,0.013157894736842105,1.0,0.009999999999999905,0.3127526430199148,0.2984053368584131,0.6558768522514746,0,0.0,0.0018,0.8189,248,0,0.8320526202244714,0.32326914488398706,248,0.0,0.0,0,10,1065,50,False
22,A,0.7288339458214611,0.5249212106846876,1.0,0.013157894736842105,1.0,0.0,0.31275264301991507,0.2979266961399866,0.6578757746072921,0,0.0,0.0014,0.8075,248,0,0.8374187068552615,0.3290043992515419,248,0.0,0.0,0,10,1065,50,False
23,A,0.7088339458214603,0.5197723382718084,1.0,0.013157894736842105,1.0,0.0,0.31275264301991396,0.2991024658624695,0.6576745527986151,0,0.0,0.0012,0.8033,248,0,0.8395749674968147,0.3356403577227204,248,0.0,0.0,0,10,1065,50,False
24,A,0.6888339458214607,0.5161681275827915,1.0,0.013157894736842105,1.0,0.0,0.3127526430199156,0.29948425988956967,0.6578529114289843,0,0.0,0.0014,0.7837000000000001,248,0,0.838284349945902,0.3404803008289914,248,0.0,0.0,0,10,1065,50,False
25,A,0.6688339458214602,0.5122357141800455,1.0,0.013157894736842105,1.0,0.0,0.31275264301991446,0.2996184311405678,0.6574074074074074,0,0.0,0.0011,0.7789,248,0,0.8373809176602629,0.34568529756964905,248,0.0,0.0,0,10,1065,50,False
26,A,0.648833945821461,0.5094830247981257,1.0,0.02631578947368421,1.0,0.0,0.3127526430199155,0.30107604854384057,0.6564266048398782,0,0.0,0.0008,0.771,248,0,0.8363961485802069,0.35092999543183423,248,0.0,0.0,0,10,1065,50,False
27,A,0.6288339458214603,0.5075561422307786,1.0,0.02631578947368421,1.0,0.0,0.3127526430199159,0.3026228004989977,0.6564042985768226,0,0.0,0.001,0.7581,248,0,0.8357068102241678,0.3555652923313548,248,0.0,0.0,0,10,1065,50,False
