year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,A,0.6478790686857572,0.22057582034173207,0.6209817043820741,0.0,0.05,0.45,0.2573835430346805,0.4091500323735393,0.5738722119738386,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,72,7265,50,False
0,A,0.6915048448335259,0.21440307423921268,1.0,0.0,0.0,0.43,0.26469165543662654,0.40420264084843477,0.5831561733442355,0,0.0,0.1953,0.999,0,0,0.48250000000000004,0.2686046752233284,0,0.0,0.11817147310665424,0,72,7265,50,False
1,A,0.7488957915187363,0.32033401988902654,1.0,0.0,0.0002,0.41,0.2715628698145447,0.39605974656653486,0.5929373996789727,0,0.0,0.1687,0.999,0,0,0.46900000000000003,0.2740407851649098,0,0.0,0.09465954830831999,0,72,7265,50,False
2,A,0.8037710755667886,0.3944856818438965,1.0,0.0,0.0004,0.38999999999999996,0.27705840730839526,0.3897784120079446,0.5993047874861748,0,0.0,0.0991,0.999,0,0,0.4947929669803945,0.27259848180543605,0,0.0,0.06539904755936017,0,72,7265,50,False
3,A,0.838371256433453,0.44639184521230507,1.0,0.0,0.008274632352941177,0.36999999999999994,0.28140691824999436,0.38191414566566223,0.602239154097341,0,0.0,0.0695,0.999,0,0,0.5152570438666706,0.26800139157750974,0,0.0,0.042995742168442805,0,72,7265,50,False
4,A,0.8744275206316577,0.4827261595701934,1.0,0.0,0.03257586432973469,0.3499999999999999,0.2854611857778867,0.3756664520691699,0.6064337386486071,0,0.0,0.0493,0.9981,0,0,0.5331420925400051,0.2668049566388796,2,0.0,0.01603094459953662,0,72,7265,50,False
5,A,0.9107310163091806,0.49939757400225165,1.0,0.0,0.14808923638391158,0.3299999999999999,0.28839388511502967,0.37182358006202615,0.609403530127815,0,0.0,0.0332,0.998,6,0,0.5508799750107993,0.26014571506066786,7,0.0,0.0,0,72,7265,50,False
6,A,0.9335381843094662,0.5110675641046917,1.0,0.0,0.256988426636884,0.3099999999999999,0.29166586457185073,0.36691210379163813,0.6140589569160998,0,0.0,0.0233,0.992,10,0,0.578281217786304,0.2534531362338527,19,0.0,0.0,0,72,7265,50,False
7,A,0.9539247329011193,0.5192365571764095,1.0,0.0,0.36429525691699605,0.28999999999999987,0.2938493235599621,0.3615648241979041,0.6186758744933193,0,0.0,0.0167,0.9849,36,0,0.6040680622014144,0.25119945373138297,42,0.0,0.0,0,72,7265,50,False
8,A,0.9654697228855675,0.5249548523266007,1.0,0.0,0.42482812846068657,0.26999999999999985,0.2962237139756801,0.35758997061939607,0.6225767968983,0,0.0,0.0114,0.9723,54,0,0.6291804628574466,0.24990578860338714,62,0.0,0.0,0,72,7265,50,False
9,A,0.9679569085244476,0.5392657754539127,1.0,0.0,0.4752311449926535,0.24999999999999986,0.2983301858590076,0.35024522454562196,0.6259440248778321,0,0.0,0.01,0.9667,69,0,0.6469718568688108,0.25163801597911767,87,0.0,0.0,0,72,7265,50,False
10,A,0.9571811920324231,0.5492834216430265,1.0,0.0,0.5589823000871472,0.22999999999999987,0.30039552197260216,0.3451266605658162,0.6285672256546043,0,0.0,0.0065,0.9495,100,0,0.6656073627750154,0.25537845560857153,116,0.0,0.0,0,72,7265,50,False
11,A,0.9448724525127807,0.5562957739754028,1.0,0.0,0.6896247214694369,0.20999999999999988,0.302342902713505,0.34044046102536657,0.6311247623226561,0,0.0,0.006,0.9352,137,0,0.6883225734376764,0.2604060951484145,146,0.0,0.0,0,72,7265,50,False
12,A,0.9300381482572434,0.5612044206080737,1.0,0.0,0.7565468974720142,0.1899999999999999,0.30439603948799376,0.3347838748282139,0.6347244437981678,0,0.0,0.0043,0.9294,152,0,0.7174257128239606,0.2664504924992612,164,0.0,0.0,0,72,7265,50,False
13,A,0.9138817590806333,0.5445249623488132,1.0,0.0,0.8452885880077369,0.1699999999999999,0.30638193959721655,0.32852253366647816,0.6380731954289021,0,0.0,0.0036,0.9099,173,0,0.7365187825496057,0.2696387667118029,183,0.0,0.0,0,72,7265,50,False
14,A,0.8956393348382093,0.5328493415673317,1.0,0.0,0.8852242424242424,0.1499999999999999,0.30812953169333424,0.32417458118552944,0.6405172413793103,0,0.0,0.0015,0.9009,183,0,0.7535394787321136,0.2738814782112109,207,0.0,0.0,0,72,7265,50,False
15,A,0.8766090318079055,0.5246764070202917,1.0,0.0,0.9545151515151514,0.12999999999999992,0.310274303811298,0.3199183253464222,0.6421533628444952,0,0.0,0.0036,0.8835,209,0,0.764526436716094,0.27859583422961454,220,0.0,0.0,0,72,7265,50,False
16,A,0.8572150924139669,0.5189553528373703,1.0,0.0,0.9622909090909091,0.10999999999999992,0.3122006269172456,0.31625124552407846,0.6441857163140707,0,0.0,0.0034,0.8777,221,0,0.7808176999547836,0.28303431906560683,226,0.0,0.0,0,72,7265,50,False
17,A,0.837518122716996,0.5108756652765324,1.0,0.0,0.9776424242424241,0.08999999999999991,0.3140276550177317,0.31251383611699535,0.6468091127776991,0,0.0,0.0018,0.8661,226,0,0.7885124024036845,0.28797296828565055,231,0.0,0.0,0,72,7265,50,False
18,A,0.8176999408988147,0.5052198839839497,1.0,0.0,0.9902666666666666,0.06999999999999991,0.31545149604316647,0.31053244799478774,0.6492421022807763,0,0.0,0.0027,0.8549,233,0,0.7967662294369917,0.293879894857746,233,0.0,0.0,0,72,7265,50,False
19,A,0.7977605469594201,0.5012608370791402,1.0,0.0,1.0,0.049999999999999906,0.3154607450556994,0.30737579123934605,0.6512551411147355,0,0.0,0.0019,0.845,234,0,0.8052256356330342,0.3008885387611143,234,0.0,0.0,0,72,7265,50,False
20,A,0.7777605469594214,0.4984895042457783,1.0,0.0,1.0,0.029999999999999905,0.3154607450556995,0.30492951664043894,0.6535567229873633,0,0.0,0.0018,0.8331999999999999,235,0,0.8136816745157184,0.30781335501739315,235,0.0,0.0,0,72,7265,50,False
21,A,0.7577605469594203,0.5114887377282797,1.0,0.0,1.0,0.009999999999999905,0.31546074505569827,0.30337489036646453,0.6558543178261488,0,0.0,0.0011,0.8116,236,0,0.8209789017335973,0.3175609899746139,236,0.0,0.0,0,72,7265,50,False
22,A,0.7377605469594215,0.5205882011660278,1.0,0.013157894736842105,1.0,0.0,0.3154607450556985,0.30439868152416216,0.6584461867426942,0,0.0,0.0013,0.7985,236,0,0.8322217524025766,0.3275688522998308,236,0.0,0.0,0,72,7265,50,False
23,A,0.7177605469594208,0.5269578255724572,1.0,0.013157894736842105,1.0,0.0,0.3154607450556994,0.3029962845027981,0.6575831074333001,0,0.0,0.0011,0.7886,236,0,0.838491747870862,0.3375018294362674,236,0.0,0.0,0,72,7265,50,False
24,A,0.6977605469594202,0.5314165626569519,1.0,0.013157894736842105,1.0,0.0,0.3154607450556992,0.30280347641489447,0.6568529369729884,0,0.0,0.0014,0.7812,236,0,0.8400807446986619,0.34376348818115343,236,0.0,0.0,0,72,7265,50,False
25,A,0.6777605469594212,0.5177539507880837,1.0,0.02631578947368421,1.0,0.0,0.31546074505570054,0.3015946733073545,0.6564469914040114,0,0.0,0.0008,0.7628,236,0,0.8411930424781218,0.34653526854679395,236,0.0,0.0,0,72,7265,50,False
26,A,0.6577605469594204,0.5081901224798729,1.0,0.02631578947368421,1.0,0.0,0.3154607450556987,0.30210304685373535,0.6570485213896067,0,0.0,0.0009,0.755,236,0,0.8377757189667391,0.3509813563474635,236,0.0,0.0,0,72,7265,50,False
27,A,0.6377605469594216,0.5014954426641279,1.0,0.02631578947368421,1.0,0.0,0.3154607450556994,0.3029852764348906,0.6567035493605403,0,0.0,0.0009,0.7491,236,0,0.8353835925087711,0.35661148380009733,236,0.0,0.0,0,72,7265,50,False
28,A,0.6177605469594203,0.4968091667931029,1.0,0.02631578947368421,1.0,0.0,0.3154607450556992,0.30278259565725174,0.6568796776050662,0,0.0,0.0008,0.7383,236,0,0.8337091039881936,0.36135071381076267,236,0.0,0.0,0,72,7265,50,False
29,A,0.597760546959421,0.49418335177814765,1.0,0.02631578947368421,1.0,0.0,0.31546074505569965,0.3032684096152501,0.6552817408848537,0,0.0,0.001,0.7302,236,0,0.8325369620237894,0.3669200265521254,236,0.0,0.0,0,72,7265,50,False
30,A,0.5777605469594205,0.49234528126767235,1.0,0.039473684210526314,1.0,0.0,0.3154607450556995,0.3060157497537488,0.6555459272097054,0,0.0,0.0009,0.7194,236,0,0.8318801071723955,0.3712631600897096,236,0.0,0.0,0,72,7265,50,False
31,A,0.5577605469594209,0.4910586319103422,1.0,0.05263157894736842,1.0,0.0,0.31546074505569904,0.3063068652092149,0.6552920763447079,0,0.0,0.0005,0.7087,236,0,0.8314203087764198,0.37737947050167653,236,0.0,0.0,0,72,7265,50,False
32,A,0.5377605469594209,0.4901579773602087,1.0,0.05263157894736842,1.0,0.0,0.3154607450556985,0.30828542794812425,0.6546981323295208,0,8.4787853925992,0.001,0.7002999999999999,236,1,0.8310984498992368,0.38334034942142636,236,1681757.0785198396,0.0,0,72,7265,50,False
33,A,0.5177605469594204,0.49933023962172235,1.0,0.07894736842105263,1.0,0.0,0.31546074505569943,0.30836399828840716,0.6548223350253807,0,63.56007104630668,0.0007,0.6946,236,5,0.8308731486852087,0.3908964801220072,236,6974970.022015503,0.0,0,72,7265,50,False
34,A,0.4977605469594209,0.5057508232047837,1.0,0.10526315789473684,1.0,0.0,0.3154607450556995,0.3096773203223657,0.6545613015688553,0,217.378889243566,0.0007,0.6875,236,11,0.8331661179470403,0.3989403611581277,236,16370695.277551249,0.0,0,72,7265,50,False
35,A,0.4777605469594202,0.5102452317129247,1.0,0.10526315789473684,1.0,0.0,0.3154607450556989,0.310918585079698,0.6540532673555524,0,411.3232159218624,0.0004,0.6821999999999999,236,16,0.8347711964303226,0.40659862867343055,236,7728275.239343162,0.0,0,72,7265,50,False
36,A,0.45776054695942037,0.5133913176686231,1.0,0.11842105263157894,1.0,0.0,0.315460745055699,0.31201181865613886,0.6539807524059492,0,605.267542600159,0.0004,0.6769000000000001,236,16,0.8358947513686201,0.41461914083477336,236,0.0,0.0,0,72,7265,50,False
37,A,0.43776054695942024,0.5033744221691255,1.0,0.11842105263157894,1.0,0.0,0.31546074505569904,0.3132545886558035,0.6541551044252958,0,812.6071165453621,0.0005,0.6673,236,17,0.8366812398254284,0.41956679616802095,236,1657778.9921982307,0.0,0,72,7265,50,False
38,A,0.41776054695942033,0.4963625953194777,1.0,0.14473684210526316,1.0,0.0,0.31546074505569893,0.3149524172496273,0.6538967685334113,0,1042.1728654621181,0.0004,0.6623,236,21,0.8341769928280722,0.4257919140950489,236,5566076.827390918,0.0,0,72,7265,50,False
39,A,0.3977605469594206,0.4914543165247225,1.0,0.19736842105263158,1.0,0.0,0.3154607450556991,0.31405001979206987,0.6533899546053595,0,1316.2315087983313,0.0003,0.6573,236,24,0.8324240199299229,0.4315868286978223,236,8555996.805398613,0.0,0,72,7265,50,False
40,A,0.37776054695942085,0.48801852136839563,1.0,0.23684210526315788,1.0,0.0,0.31546074505569915,0.31476092565163377,0.6532648569332355,0,1623.684508752586,0.0004,0.6542,236,27,0.8311969389012183,0.4367817709892614,236,6636871.323608001,0.0,0,72,7265,50,False
