year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,A,0.6558893545663882,0.21980656825848316,0.6208322094308256,0.0,0.05,0.45,0.25719286024482524,0.40998410219837544,0.5738305310471117,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,52,5265,50,False
0,A,0.7074845791478138,0.21386459778093742,0.9999941787652625,0.0,0.0,0.43,0.26561307670793716,0.4062950971992244,0.5805660068706037,0,0.0,0.202,0.9996,0,0,0.48250000000000004,0.26659376756782527,0,0.0,0.11520984348759611,0,52,5265,50,False
1,A,0.7748261126237062,0.2950677332020358,1.0,0.0,0.0002,0.41,0.27123194299174497,0.399222002359997,0.5907702202926516,0,0.0,0.1603,0.9977,0,0,0.46900000000000003,0.2635491640537943,0,0.0,0.08764646154911082,0,52,5265,50,False
2,A,0.8398499851280403,0.3519099279967999,1.0,0.0,0.0004,0.38999999999999996,0.2759920382415849,0.39322213744241447,0.5993966338520165,0,0.0,0.1017,0.9977,0,0,0.48857062868884427,0.2552745002701101,0,0.0,0.07963649932392107,0,52,5265,50,False
3,A,0.8889006859423004,0.3916994643531371,1.0,0.0,0.0024292682926829266,0.36999999999999994,0.28012422953959837,0.38663904880400024,0.6066958698372966,0,0.0,0.066,0.9977,0,0,0.5046790687710353,0.24651403993980675,0,0.0,0.04773022292389244,0,52,5265,50,False
4,A,0.9222052158870939,0.4195521398025747,1.0,0.0,0.05450064189846334,0.3499999999999999,0.28450613072788417,0.38111731800452664,0.6100433973961562,0,0.0,0.0452,0.9976,3,0,0.5186383670724715,0.2398591053062418,3,0.0,0.014685984949436931,0,52,5265,50,False
5,A,0.9436246165963782,0.44851990905803457,1.0,0.0,0.18196065573770492,0.3299999999999999,0.28730477879611993,0.3757379503296131,0.6131756756756757,0,0.0,0.0326,0.9931,5,0,0.5384075087536121,0.23735490425002517,13,0.0,0.0,0,52,5265,50,False
6,A,0.9617816587069487,0.46879734753686153,1.0,0.0,0.2329248062015504,0.3099999999999999,0.28989058559229436,0.36690875975280074,0.6155721468840469,0,0.0,0.0235,0.9908,26,0,0.5706651398879041,0.23623516217414056,26,0.0,0.0,0,52,5265,50,False
7,A,0.9726236254732253,0.482991554472033,1.0,0.0,0.31732105263157895,0.28999999999999987,0.2924890280142376,0.3607480406337564,0.6177851840630207,0,0.0,0.0159,0.974,43,0,0.5899068027983649,0.23481920568303197,55,0.0,0.0,0,52,5265,50,False
8,A,0.9821885027092268,0.49292749932665714,1.0,0.0,0.4994153078703007,0.26999999999999985,0.29477317230571537,0.3555861537380245,0.6210114388922336,0,0.0,0.0145,0.9711,65,0,0.6130841680014881,0.23414692635045545,84,0.0,0.0,0,52,5265,50,False
