year,scenario,corruption_index,trust_index,grievance_index,merit_integrity,iig_effectiveness,coup_probability,ethnic_harmony,gini_coefficient,employment_rate,phd_output,knowledge_capital,brain_drain_rate,tax_compliance,shame_register_size,foreign_investors,stability_index,north_star_progress,total_ruin_events,fdi_net,inflation_rate,psych_probation_count,run_id,seed,final_year,simulation_failed
0,A,0.6465650074218405,0.2199358446552993,0.6197760699959062,0.0,0.05,0.45,0.255489685390958,0.4118886771530598,0.5851498637602179,0,0.0,0.0,0.9,0,0,0.18,0.263,0,0.0,0.12,0,0,65,50,False
0,A,0.6991248360493149,0.2139550912587103,0.9999942721516236,0.0,0.0,0.43,0.26240061777105855,0.40900141460467665,0.5928807947019867,0,0.0,0.1958,0.9991,0,0,0.48250000000000004,0.2711887208965834,0,0.0,0.1167429827892085,0,0,65,50,False
1,A,0.7535715656918963,0.317440411980157,1.0,0.0,0.0002,0.41,0.269966897187204,0.4022978321063364,0.6027999348852352,0,0.0,0.1593,0.9991,0,0,0.46900000000000003,0.2730805075462592,0,0.0,0.10708631912875931,0,0,65,50,False
2,A,0.8166367660762118,0.3898801364851739,1.0,0.0,0.0004,0.38999999999999996,0.2756031134203172,0.39530969365541097,0.6104520679705033,0,0.0,0.0999,0.9991,0,0,0.4941479620247655,0.273848158692365,0,0.0,0.08705096362890356,0,0,65,50,False
3,A,0.8729161129300362,0.44058794363868226,1.0,0.0,0.0006,0.36999999999999994,0.27996125597122923,0.3893915603959005,0.6155183312262958,0,0.0,0.0633,0.9991,0,0,0.5141605354421013,0.267131324149505,0,0.0,0.0706951784324604,0,0,65,50,False
4,A,0.907182670270187,0.476083408646142,1.0,0.0,0.03633780643298771,0.3499999999999999,0.2841570760558988,0.38683908413388557,0.619099548216233,0,0.0,0.0444,0.9991,1,0,0.5305783368342365,0.2603314357127997,2,0.0,0.04071283388493184,0,0,65,50,False
5,A,0.9378854081246201,0.4840782338055522,1.0,0.0,0.16255378486055774,0.3299999999999999,0.2882239928856192,0.37864465435465544,0.6225920789027585,0,0.0,0.0366,0.9975,13,0,0.5498104687736791,0.2534085503659004,13,0.0,0.02141255883495271,0,0,65,50,False
6,A,0.9532846374990697,0.48967461141713825,1.0,0.0,0.2283780303030303,0.3099999999999999,0.29151993810006954,0.3738651820306838,0.6257247482453464,0,0.0,0.0233,0.9889,30,0,0.5766398881335086,0.24709471105764874,32,0.0,0.0014618568707522178,0,0,65,50,False
7,A,0.9635608556720294,0.493592075745251,1.0,0.0,0.3650363636363636,0.28999999999999987,0.2949451027941377,0.36873765683550885,0.6277979431336963,0,0.0,0.0177,0.9837,46,0,0.5944414407668654,0.24621565314087687,57,0.0,0.004976322073331353,0,0,65,50,False
8,A,0.9681571139706932,0.4963343007749292,1.0,0.0,0.4221835843373493,0.26999999999999985,0.29775876964254483,0.36143983082230124,0.6313184340782961,0,0.0,0.0121,0.975,57,0,0.6228897318387554,0.24522384772739833,94,0.0,0.0,0,0,65,50,False
9,A,0.9681571139706932,0.5109810113516952,1.0,0.0,0.5381253012048193,0.24999999999999986,0.3004723378146005,0.3568647819052411,0.6343283582089553,0,0.0,0.0099,0.971,100,0,0.6394264936942264,0.24905621788412186,127,0.0,0.0,0,0,65,50,False
10,A,0.9581093631358057,0.5212337087554332,1.0,0.0,0.6405118396288353,0.22999999999999987,0.30215687465971725,0.35177821060905873,0.6366735843462793,0,0.0,0.0069,0.949,127,0,0.667974814613571,0.25292290842775644,166,0.0,0.0,0,0,65,50,False
11,A,0.9429023128036733,0.5284105969380496,1.0,0.0,0.7598529299789062,0.20999999999999988,0.30441039438121215,0.3457481310183634,0.6408896744734128,0,0.0,0.0071,0.9467,167,0,0.6935427397496303,0.25850296869832623,189,0.0,0.0,0,0,65,50,False
12,A,0.9278897502877408,0.5334344186658777,1.0,0.0,0.8180013221459445,0.1899999999999999,0.30654340115292006,0.339437505617292,0.6456900336601785,0,0.0,0.0053,0.9303,189,0,0.7209908643628609,0.26597426772499705,206,0.0,0.0,0,0,65,50,False
13,A,0.9105016161021193,0.5397756704589062,1.0,0.0,0.9216751445086706,0.1699999999999999,0.30896606756887945,0.33393483805829755,0.6482989241058448,0,0.0,0.0038,0.9126,228,0,0.7387959959304204,0.27483168323128226,228,0.0,0.0,0,0,65,50,False
