year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,C,0.1534969441201916,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,4,467
0,C,0.22666923637198302,0.3924718499183655,0.4606890258586642,0.445,0.05,0.6737078428268433,0.01056,0.6960761426016688,0.5407064190953126,0.5092353082113805,0.049995091676394245,0,0,0.09416999999999999,False,0,4,467
1,C,0.29824556298797794,0.35179027915000916,0.4606890258586642,0.44,0.05,0.8023739457130432,0.00962,0.5742437150329351,0.5068099380032223,0.5289262734477547,0.04869303265025386,0,0,0.076938,False,0,4,467
2,C,0.3745552972891069,0.2785238027572632,0.4606890258586642,0.435,0.05,0.7677556872367859,0.00916,0.38043925538659096,0.4605137879076171,0.4933722269342704,0.046545742851774013,0,0,0.07928999999999999,False,0,4,467
3,C,0.4521480238328542,0.1782810091972351,0.4606890258586642,0.43,0.05,0.737062931060791,0.01006,0.11841452307999134,0.4022959797609517,0.44581901331896245,0.04425645082274014,0,0,0.08341050000000001,False,0,4,467
4,C,0.5361326469325455,0.07686688005924225,0.4606890258586642,0.425,0.05,0.7024317979812622,0.01332,0.0,0.35797802642626986,0.3912128637013295,0.04192866902642774,0,0,0.089073,False,0,4,467
5,C,0.6209615071372786,0.011199677363038063,0.4606890258586642,0.42,0.05,0.6674830913543701,0.02032,0.0,0.3294413673821579,0.338475190004497,0.03940913033343699,0,0,0.0938715,False,0,4,467
6,C,0.7013062630390478,0.00013660083641298115,0.4606890258586642,0.415,0.05,0.6277401447296143,0.02938,0.0,0.308907484507611,0.31475962321568035,0.03686426452729499,0,0,0.0965445,False,0,4,467
7,C,0.7573752279499756,0.0,0.4606890258586642,0.45999999999999996,0.05,0.5882353186607361,0.04068,0.0,0.2910102861940055,0.29467343424023806,0.03445392185024192,0,0,0.09698999999999999,True,0,4,467
8,C,0.8002771979421196,0.0,0.4606890258586642,0.505,0.05,0.5621817708015442,0.05264,0.0,0.278534941501324,0.2806561930125061,0.032771852902914095,0,0,0.09698999999999999,True,0,4,467
9,C,0.8285109627644383,0.0,0.4606890258586642,0.55,0.05,0.5407831072807312,0.06472,0.0,0.26898925317807193,0.2699307005144701,0.031484793803149766,3,5,0.09698999999999999,True,0,4,467
10,C,0.8539635101263218,0.0,0.4606890258586642,0.5950000000000001,0.05,0.527534544467926,0.07718,0.0,0.2627072405051061,0.26287225930889047,0.03063778085848021,9,11,0.09698999999999999,True,0,4,467
11,C,0.8755547008032565,0.0,0.4606890258586642,0.6,0.05,0.5140008330345154,0.09106,0.0,0.25704404871708697,0.25650912246841956,0.029874204437623706,12,19,0.09698999999999999,True,0,4,467
