year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,C,0.16341484610322748,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,40,4067
0,C,0.2436715901006236,0.38498714566230774,0.4730102744648619,0.445,0.05,0.6677165627479553,0.00994,0.6827801391482353,0.5348152550597154,0.5059699387687355,0.04969755461690317,0,0,0.09416999999999999,False,0,40,4067
1,C,0.33051423533126345,0.3369746208190918,0.4730102744648619,0.44,0.05,0.7902830839157104,0.00918,0.5444256905466318,0.49649822887516554,0.5212862883481142,0.04805974955233267,0,0,0.07837949999999999,False,0,40,4067
2,C,0.41178894485636164,0.25012046098709106,0.4730102744648619,0.435,0.05,0.7567278742790222,0.00918,0.32015034183859825,0.44172008146574465,0.47869287167150615,0.045454470195413474,0,0,0.08115750000000001,False,0,40,4067
3,C,0.47503335544820513,0.14026595652103424,0.4730102744648619,0.43,0.05,0.7219731211662292,0.01098,0.028741495683789253,0.37801739831102094,0.4255602021624555,0.04301622890966053,0,0,0.086025,False,0,40,4067
4,C,0.5415142838987641,0.04883930832147598,0.4730102744648619,0.425,0.05,0.6856740117073059,0.01546,0.0,0.3473573701560231,0.37323494785935707,0.04111889659190523,0,0,0.092226,False,0,40,4067
5,C,0.6122181388231468,0.004360494669526815,0.4730102744648619,0.42,0.05,0.6578145623207092,0.02324,0.0,0.32589354152798133,0.334621429025309,0.03912446873838846,0,0,0.09608549999999999,False,0,40,4067
6,C,0.6832683478551381,3.846646723104641e-05,0.4730102744648619,0.415,0.05,0.6293218731880188,0.03342,0.0,0.3095136295769618,0.3169454652942133,0.03700335309065698,0,0,0.097908,False,0,40,4067
7,C,0.7467708493659526,1.6656357502142782e-06,0.4730102744648619,0.45999999999999996,0.05,0.5987820625305176,0.045,0.0,0.29369943794262166,0.29918291303621547,0.03487184681969724,0,0,0.09807,True,0,40,4067
8,C,0.7965864166424672,0.0,0.4730102744648619,0.505,0.05,0.5681279897689819,0.0571,0.0,0.2795698815111029,0.2833072876585119,0.0329667717743728,0,0,0.09807,True,0,40,4067
9,C,0.8241470915410737,0.0,0.4730102744648619,0.55,0.05,0.5427056550979614,0.07052,0.0,0.26848591779207837,0.2708533958393832,0.03147230475607737,3,3,0.09807,True,0,40,4067
10,C,0.8498791487270655,0.0,0.4730102744648619,0.5950000000000001,0.05,0.5268646478652954,0.0833,0.0,0.2623536676271384,0.2639632271147316,0.03064548450911917,4,6,0.09807,True,0,40,4067
11,C,0.869324887466481,0.0,0.4730102744648619,0.6,0.05,0.5170692205429077,0.09716,0.0,0.2566282849032553,0.25753021281823363,0.029873522793539414,6,21,0.09807,True,0,40,4067
12,C,0.883052958612244,0.0,0.4730102744648619,0.6,0.05,0.5088866949081421,0.11276,0.0,0.2523016080337353,0.2526687781333798,0.029290150631356954,23,32,0.09807,True,0,40,4067
13,C,0.8908042071987513,0.0,0.4730102744648619,0.6,0.05,0.5031299591064453,0.13128,0.0,0.24924711220380302,0.24923676034693903,0.028878308496984063,53,53,0.09807,True,0,40,4067
14,C,0.8940108188231537,0.0,0.4730102744648619,0.6,0.05,0.49296268820762634,0.158,0.0,0.2475224593933052,0.24729894820031217,0.02864577103938884,58,66,0.09807,True,0,40,4067
15,C,0.8975173980499663,0.0,0.4730102744648619,0.6,0.05,0.48935848474502563,0.19518,0.0,0.2468089883068756,0.2464972952942116,0.02854957269065677,68,80,0.09807,True,0,40,4067
16,C,0.8990028746613101,0.0,0.4730102744648619,0.6,0.05,0.4886292517185211,0.24386,0.0,0.24602877442890986,0.24562065048750842,0.02844437531385239,85,92,0.09807,True,0,40,4067
17,C,0.9001551241048816,0.0,0.4730102744648619,0.6,0.05,0.49358993768692017,0.30362,0.0,0.2456982558828858,0.2452492813346725,0.028399811015512075,102,105,0.09807,True,0,40,4067
18,C,0.9008564327264874,0.0,0.4730102744648619,0.6,0.05,0.4890001118183136,0.3763,0.0,0.24544188038169118,0.2449612189737796,0.02836524353220493,107,108,0.09807,True,0,40,4067
19,C,0.9025747025952319,0.0,0.4730102744648619,0.6,0.05,0.48909440636634827,0.45714,0.0,0.24528583921338393,0.24478589181837818,0.02834420427355676,111,115,0.09807,True,0,40,4067
20,C,0.90396456200474,0.0,0.4730102744648619,0.6,0.05,0.4913191795349121,0.5429,0.0,0.24490352416758826,0.24435632435119203,0.02829265617749442,119,121,0.09807,True,0,40,4067
21,C,0.9055428441259297,0.0,0.4730102744648619,0.6,0.05,0.48839229345321655,0.62918,0.0,0.2445942804489727,0.244008859498815,0.028250960395209183,122,122,0.09807,True,0,40,4067
22,C,0.9059227395973268,0.0,0.4730102744648619,0.6,0.05,0.4853929877281189,0.70956,0.0,0.244243112677008,0.2436142889685176,0.02820361193157349,124,125,0.09807,True,0,40,4067
23,C,0.90711579956296,0.0,0.4730102744648619,0.6,0.05,0.4867805242538452,0.78448,0.0,0.24415858593462209,0.24351931510066832,0.028192215067431574,126,127,0.09807,True,0,40,4067
24,C,0.9085250221752087,0.0,0.4730102744648619,0.6,0.05,0.48540225625038147,0.84428,0.0,0.2438931300922687,0.24322105010926004,0.02815642326846258,128,128,0.09807,True,0,40,4067
25,C,0.9105120196386786,0.0,0.4730102744648619,0.6,0.05,0.484375,0.89304,0.0,0.2435795780610434,0.24286874445619783,0.028114146590095118,128,128,0.09807,True,0,40,4067
26,C,0.910469530272394,0.0,0.4730102744648619,0.6,0.05,0.48284637928009033,0.93052,0.0,0.2431374711254214,0.24237199509033036,0.028054536666191024,128,128,0.09807,True,0,40,4067
27,C,0.9125092393790474,0.0,0.4730102744648619,0.6,0.05,0.4858625829219818,0.9578,0.0,0.2431469250094197,0.24238261743190154,0.028055811347179563,128,128,0.09807,True,0,40,4067
28,C,0.9138204810382416,0.0,0.4730102744648619,0.6,0.05,0.48761236667633057,0.9754,0.0,0.24269308973318926,0.24187269015523816,0.02799462007397996,128,128,0.09807,True,0,40,4067
29,C,0.9151645595607404,0.0,0.4730102744648619,0.6,0.05,0.4818764626979828,0.98616,0.0,0.24240133846401857,0.2415448797404396,0.027955282824204133,128,128,0.09807,True,0,40,4067
30,C,0.9164101649332279,0.0,0.4730102744648619,0.6,0.05,0.48199963569641113,0.9921,0.0,0.2421022809927626,0.2412088601098149,0.02791496046852917,128,128,0.09807,True,0,40,4067
31,C,0.9179220145378011,0.0,0.4730102744648619,0.6,0.05,0.48005732893943787,0.99594,0.0,0.24182513379738413,0.24089745876669305,0.027877592307354544,128,128,0.09807,True,0,40,4067
32,C,0.9190414226489162,0.0,0.4730102744648619,0.6,0.05,0.47633352875709534,0.99798,0.0,0.24148874726036657,0.24051949636554976,0.02783223681921735,128,128,0.09807,True,0,40,4067
33,C,0.9196199243709784,0.0,0.4730102744648619,0.6,0.05,0.48286065459251404,0.99904,0.0,0.24123967895564347,0.24023964433777095,0.027798654575883895,128,128,0.09807,True,0,40,4067
34,C,0.9212466847601268,0.0,0.4730102744648619,0.6,0.05,0.47428080439567566,0.99962,0.0,0.24111096232248463,0.24009501890725543,0.02778129952422203,128,128,0.09807,True,0,40,4067
35,C,0.921385783675334,0.0,0.4730102744648619,0.6,0.05,0.47958311438560486,0.9998,0.0,0.2407490081358991,0.23968832880996832,0.027732496712547572,128,128,0.09807,True,0,40,4067
36,C,0.9237482469660465,0.0,0.4730102744648619,0.6,0.05,0.47946369647979736,0.99984,0.0,0.24071805862726553,0.2396535540811665,0.027728323745091363,128,128,0.09807,True,0,40,4067
37,C,0.9249629034477069,0.0,0.4730102744648619,0.6,0.05,0.48005038499832153,0.99996,0.0,0.24019241054508195,0.2390629382584884,0.02765744984636998,128,128,0.09807,True,0,40,4067
38,C,0.9258202018035673,0.0,0.4730102744648619,0.6,0.05,0.48725247383117676,1.0,0.0,0.23992214947791252,0.2387592741380733,0.027621010151920172,128,128,0.09807,True,0,40,4067
39,C,0.9256475312258466,0.0,0.4730102744648619,0.6,0.05,0.4724932312965393,1.0,0.0,0.23973140059373366,0.2385449495491082,0.027595291201244362,128,128,0.09807,True,0,40,4067
40,C,0.9262809483186698,0.0,0.4730102744648619,0.6,0.05,0.4676957428455353,1.0,0.0,0.23976981979727646,0.23858811719353834,0.02760047131857598,128,128,0.09807,True,0,40,4067
41,C,0.9266963965656614,0.0,0.4730102744648619,0.6,0.05,0.4707663059234619,1.0,0.0,0.23962888449412328,0.23842976292033258,0.027581468805791286,128,128,0.09807,True,0,40,4067
42,C,0.9279361182879732,0.0,0.4730102744648619,0.6,0.05,0.47939005494117737,1.0,0.0,0.23953644725916767,0.23832590085858468,0.02756900535838154,128,128,0.09807,True,0,40,4067
43,C,0.9283205919390477,0.0,0.4730102744648619,0.6,0.05,0.47869592905044556,1.0,0.0,0.23926060917595332,0.2380159704280067,0.027531813706712184,128,128,0.09807,True,0,40,4067
44,C,0.9290092900894401,0.0,0.4730102744648619,0.6,0.05,0.47298625111579895,1.0,0.0,0.23917506378858922,0.23791985201523808,0.02752027949717995,128,128,0.09807,True,0,40,4067
45,C,0.9300173583165994,0.0,0.4730102744648619,0.6,0.05,0.4868154227733612,1.0,0.0,0.23902182845012693,0.23774767747763997,0.02749961855266818,128,128,0.09807,True,0,40,4067
46,C,0.9301262096901166,0.0,0.4730102744648619,0.6,0.05,0.58,1.0,0.0,0.23879753326958397,0.23749566042085019,0.027469376505853398,128,128,0.09807,True,0,40,4067
47,C,0.9303186908736044,0.0,0.4730102744648619,0.6,0.05,0.58,1.0,0.0,0.23877331383897638,0.23746844757747088,0.027466110964647884,128,128,0.09807,True,0,40,4067
48,C,0.9312743750870268,0.0,0.4730102744648619,0.6,0.05,0.58,1.0,0.0,0.23873048677565034,0.2374203272815989,0.027460336529143245,128,128,0.09807,True,0,40,4067
49,C,0.9314962758875224,0.0,0.4730102744648619,0.6,0.05,0.58,1.0,0.0,0.23851784703816387,0.2371814062282433,0.02743166600274058,128,128,0.09807,True,0,40,4067
