year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,C,0.15440713788886365,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,48,4867
0,C,0.23432769713851975,0.39148154854774475,0.4553571287390994,0.445,0.05,0.6675317287445068,0.00912,0.6940936297178268,0.5406902941997622,0.5089037781252973,0.049967785863334085,0,0,0.09416999999999999,False,0,48,4867
1,C,0.31813385720702675,0.346789687871933,0.4553571287390994,0.44,0.05,0.7945740222930908,0.0084,0.5635986011475325,0.5038645093427693,0.5262439723361205,0.04851659779845341,0,0,0.07645049999999999,False,0,48,4867
2,C,0.3859157891564938,0.2638396620750427,0.4553571287390994,0.435,0.05,0.7634725570678711,0.00798,0.3490920700132847,0.45132448174456824,0.4856331737447464,0.046002412996398206,0,0,0.0790125,False,0,48,4867
3,C,0.4590353020204998,0.1609582155942917,0.4553571287390994,0.43,0.05,0.7365846037864685,0.00906,0.07869269885122776,0.39377084779749344,0.43756238255666263,0.04396895503791419,0,0,0.083664,False,0,48,4867
4,C,0.5284551343674129,0.06381610035896301,0.4553571287390994,0.425,0.05,0.6975512504577637,0.01248,0.0,0.3550611690148301,0.3838766278531677,0.04177536965199401,0,0,0.08945550000000001,False,0,48,4867
5,C,0.6101857334014021,0.008067500777542591,0.4553571287390994,0.42,0.05,0.664013147354126,0.01988,0.0,0.33125296638042884,0.33788621640814676,0.03969277468158662,0,0,0.09385799999999998,False,0,48,4867
6,C,0.6769733750374008,7.136637577787042e-05,0.4553571287390994,0.415,0.05,0.6337777376174927,0.02784,0.0,0.3118684879351015,0.31745356664964947,0.03724085671056694,0,0,0.09612599999999999,False,0,48,4867
7,C,0.7439970480121054,0.0,0.4553571287390994,0.45999999999999996,0.05,0.5967226624488831,0.03876,0.0,0.2969975327147251,0.3007566562406498,0.035237227461486983,0,0,0.09645,True,0,48,4867
8,C,0.7961502368207602,0.0,0.4553571287390994,0.505,0.05,0.5670820474624634,0.0499,0.0,0.2820847654778533,0.2840007379969737,0.03322651727224585,0,0,0.09645,True,0,48,4867
9,C,0.8288700603370822,0.0,0.4553571287390994,0.55,0.05,0.5477156043052673,0.06274,0.0,0.27048068096792766,0.27096244079480997,0.0316619216079862,1,1,0.09645,True,0,48,4867
10,C,0.85874535144613,0.0,0.4553571287390994,0.5950000000000001,0.05,0.5249569416046143,0.07538,0.0,0.263200520235546,0.2627824849157295,0.03068032690249654,3,8,0.09645,True,0,48,4867
11,C,0.8816561515392517,0.0,0.4553571287390994,0.6,0.05,0.514962375164032,0.08876,0.0,0.2565532679637829,0.2553136621384675,0.029784068169225106,12,18,0.09645,True,0,48,4867
12,C,0.8990974157494438,0.0,0.4553571287390994,0.6,0.05,0.5000690817832947,0.10344,0.0,0.2514556149430633,0.24958596211518708,0.029096744166431456,24,28,0.09645,True,0,48,4867
13,C,0.9096701140372488,0.0,0.4553571287390994,0.6,0.05,0.48944342136383057,0.12198,0.0,0.24757493365629554,0.24522564606263908,0.028573506240125692,42,45,0.09645,True,0,48,4867
14,C,0.9156834340410408,0.0,0.4553571287390994,0.6,0.05,0.4895695745944977,0.14722,0.0,0.24522250828725894,0.2425824714906878,0.02825632529149154,47,50,0.09645,True,0,48,4867
15,C,0.9181836237097877,0.0,0.4553571287390994,0.6,0.05,0.48406079411506653,0.18134,0.0,0.2438845445864152,0.2410791414897398,0.02807592569137778,54,61,0.09645,True,0,48,4867
16,C,0.9223506349715498,0.0,0.4553571287390994,0.6,0.05,0.483516126871109,0.2266,0.0,0.24332825238511904,0.24045409407255308,0.028000920001315373,67,76,0.09645,True,0,48,4867
17,C,0.9233861653436847,0.0,0.4553571287390994,0.6,0.05,0.47736719250679016,0.28562,0.0,0.24240109237937696,0.23941234125711258,0.027875909663462508,76,87,0.09645,True,0,48,4867
18,C,0.9244426850689476,0.0,0.4553571287390994,0.6,0.05,0.4795908033847809,0.35744,0.0,0.24217068687157695,0.23915345866407883,0.027844843752298464,88,91,0.09645,True,0,48,4867
19,C,0.9254137935632137,0.0,0.4553571287390994,0.6,0.05,0.47787240147590637,0.44064,0.0,0.241935611232706,0.23888932873276314,0.02781314816054058,96,101,0.09645,True,0,48,4867
20,C,0.9254703793958378,0.0,0.4553571287390994,0.6,0.05,0.4750633239746094,0.52904,0.0,0.24171953959273174,0.23864655160919657,0.027784014905712594,107,111,0.09645,True,0,48,4867
21,C,0.9259739764886458,0.0,0.4553571287390994,0.6,0.05,0.48008739948272705,0.61768,0.0,0.2417069492449729,0.23863240515104056,0.027782317330733875,111,111,0.09645,True,0,48,4867
22,C,0.9266735562947807,0.0,0.4553571287390994,0.6,0.05,0.4823201596736908,0.7012,0.0,0.24159489889182312,0.23850650587783856,0.02776720941794963,114,114,0.09645,True,0,48,4867
23,C,0.9274218708006,0.0,0.4553571287390994,0.6,0.05,0.47277867794036865,0.77642,0.0,0.2414392423849581,0.23833161092630484,0.027746222023765584,115,116,0.09645,True,0,48,4867
24,C,0.9278526358621599,0.0,0.4553571287390994,0.6,0.05,0.47906678915023804,0.83868,0.0,0.2412727424074133,0.23814453229985,0.027723772588591006,116,118,0.09645,True,0,48,4867
25,C,0.9284592845009673,0.0,0.4553571287390994,0.6,0.05,0.48112785816192627,0.88908,0.0,0.24117689718121618,0.23803684103446004,0.027710849636744205,120,120,0.09645,True,0,48,4867
26,C,0.9296130867973604,0.0,0.4553571287390994,0.6,0.05,0.47319915890693665,0.92674,0.0,0.24104191785908155,0.23788517887475819,0.027692650177579988,120,122,0.09645,True,0,48,4867
27,C,0.9311977563254333,0.0,0.4553571287390994,0.6,0.05,0.47236379981040955,0.95436,0.0,0.2407851968481341,0.23759672830065992,0.02765803610868819,122,122,0.09645,True,0,48,4867
28,C,0.9319678643997714,0.0,0.4553571287390994,0.6,0.05,0.48248091340065,0.97242,0.0,0.24043260787813786,0.23720056091864167,0.027610496022846005,122,122,0.09645,True,0,48,4867
29,C,0.9328603038183767,0.0,0.4553571287390994,0.6,0.05,0.4744719862937927,0.98426,0.0,0.24026125883159766,0.23700803390005715,0.027587392780615862,122,122,0.09645,True,0,48,4867
30,C,0.9334089889085174,0.0,0.4553571287390994,0.6,0.05,0.48079976439476013,0.99156,0.0,0.24006269106095798,0.23678492404540585,0.027560619598057706,122,122,0.09645,True,0,48,4867
31,C,0.9336356145526109,0.0,0.4553571287390994,0.6,0.05,0.47410106658935547,0.99554,0.0,0.2399406086284017,0.23664775277287065,0.02754415904535348,122,122,0.09645,True,0,48,4867
32,C,0.9346780179271277,0.0,0.4553571287390994,0.6,0.05,0.4722334146499634,0.99756,0.0,0.23989018442259086,0.23659109636184728,0.027537360276030678,122,122,0.09645,True,0,48,4867
33,C,0.9347066054851175,0.0,0.4553571287390994,0.6,0.05,0.4672599732875824,0.99884,0.0,0.23965824967176086,0.2363304955182181,0.027506088174795173,122,122,0.09645,True,0,48,4867
34,C,0.9342903751475852,0.0,0.4553571287390994,0.6,0.05,0.46982961893081665,0.99952,0.0,0.23965188894010814,0.23632334862872062,0.027505230548055478,122,122,0.09645,True,0,48,4867
35,C,0.9341889681937197,0.0,0.4553571287390994,0.6,0.05,0.4838489592075348,0.99974,0.0,0.2397445001902091,0.2364274062131037,0.02751771745818145,122,122,0.09645,True,0,48,4867
36,C,0.9345856566944379,0.0,0.4553571287390994,0.6,0.05,0.470714807510376,0.9999,0.0,0.23976706323744418,0.23645275795157011,0.027520759666797418,122,122,0.09645,True,0,48,4867
37,C,0.9349841717520319,0.0,0.4553571287390994,0.6,0.05,0.4747537672519684,0.99996,0.0,0.23967880004603434,0.23635358582639054,0.027508859011775865,122,122,0.09645,True,0,48,4867
38,C,0.9353967249611537,0.0,0.4553571287390994,0.6,0.05,0.47560548782348633,1.0,0.0,0.2395901304457197,0.23625395706199204,0.02749690356004805,122,122,0.09645,True,0,48,4867
39,C,0.9347727404873037,0.0,0.4553571287390994,0.6,0.05,0.46824225783348083,1.0,0.0,0.2394983373566901,0.2361508187597116,0.027484526963774392,122,122,0.09645,True,0,48,4867
40,C,0.93582952428335,0.0,0.4553571287390994,0.6,0.05,0.46941012144088745,1.0,0.0,0.2396371739021217,0.23630681487817407,0.02750324649798989,122,122,0.09645,True,0,48,4867
41,C,0.9362461977580085,0.0,0.4553571287390994,0.6,0.05,0.46906447410583496,1.0,0.0,0.2394020395075014,0.2360426189291625,0.027471542984108508,122,122,0.09645,True,0,48,4867
42,C,0.9373032744621909,0.0,0.4553571287390994,0.6,0.05,0.45557090640068054,1.0,0.0,0.23930932965938986,0.2359384505604979,0.027459042779868745,122,122,0.09645,True,0,48,4867
43,C,0.9372701451499875,0.0,0.4553571287390994,0.6,0.05,0.4677271246910095,1.0,0.0,0.2390741300927093,0.23567418138445229,0.027427330478743277,122,122,0.09645,True,0,48,4867
44,C,0.9378899560292967,0.0,0.4553571287390994,0.6,0.05,0.4812614321708679,1.0,0.0,0.23908150136467457,0.23568246371250312,0.027428324358109376,122,122,0.09645,True,0,48,4867
45,C,0.9379455729162993,0.0,0.4553571287390994,0.6,0.05,0.4777878522872925,1.0,0.0,0.23894359344402827,0.23552751099267583,0.0274097300317301,122,122,0.09645,True,0,48,4867
46,C,0.9384956853076453,0.0,0.4553571287390994,0.6,0.05,0.58,1.0,0.0,0.2389312186866702,0.2355136067709252,0.027408061525120025,122,122,0.09645,True,0,48,4867
47,C,0.9386161015202573,0.0,0.4553571287390994,0.6,0.05,0.58,1.0,0.0,0.23880881867959572,0.23537607867308868,0.02739155815337965,122,122,0.09645,True,0,48,4867
48,C,0.9384616281079666,0.0,0.4553571287390994,0.6,0.05,0.58,1.0,0.0,0.23878202607228952,0.23534597461993567,0.027387945667001288,122,122,0.09645,True,0,48,4867
49,C,0.9375692147164748,0.0,0.4553571287390994,0.6,0.05,0.58,1.0,0.0,0.23881639640652422,0.23538459297300834,0.027392579869370003,122,122,0.09645,True,0,48,4867
