year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,A,0.16288863574769435,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,29,2965
0,A,0.21463335181614895,0.38724687695503235,0.43096133609441223,0.0,0.0,0.6684185862541199,0.00986,0.6849936516955495,0.5581834681089708,0.5382177491374068,0.052025340927569164,0,0,0.09416999999999999,False,0,29,2965
1,A,0.2621417620156025,0.35010093450546265,0.4309494811831498,0.0,0.0002,0.8099527359008789,0.00922,0.5711992029100657,0.5380008824147137,0.5608351211055242,0.0525353860845714,0,0,0.07450649999999999,False,0,29,2965
2,A,0.3130264601289085,0.2918318212032318,0.4309372861610168,0.0,0.0004,0.8025044798851013,0.0083,0.4111383408308029,0.5101333175656078,0.5427317572706389,0.05198225232770042,0,0,0.07668900000000001,False,0,29,2965
3,A,0.37475751782547856,0.21530531346797943,0.43092456491918973,0.0,0.0006,0.78316730260849,0.00902,0.20652917213737965,0.47437209007667624,0.5276499466672107,0.05132783333452257,0,0,0.079998,False,0,29,2965
4,A,0.4222653102960099,0.1264774054288864,0.43091115872755137,0.0,0.0008,0.760707676410675,0.01084,0.0,0.4341900129885149,0.5213106205436304,0.05034802881604374,0,0,0.0843405,False,0,29,2965
5,A,0.47208988794011875,0.05219556763768196,0.4308969731306125,0.0,0.001,0.7398310899734497,0.01474,0.0,0.420007523241722,0.5185271107265598,0.049794929103844185,0,0,0.089187,False,0,29,2965
6,A,0.5150713293480874,0.009218252263963223,0.4308823118077547,0.0,0.0012,0.7243168354034424,0.02186,0.0,0.4099756772181735,0.5151274004206083,0.04917233363049031,0,0,0.09218399999999997,False,0,29,2965
7,A,0.5756105591833914,0.000488988240249455,0.4308673729703314,0.0,0.0014000000000000002,0.7038366198539734,0.03104,0.0,0.4065527219544927,0.5133747915804732,0.04875503700147983,0,0,0.0939255,False,0,29,2965
8,A,0.6269735346762609,8.23680056782905e-06,0.43085238717713414,0.0,0.0629970588235294,0.6861429214477539,0.04084,0.0,0.4004002156273254,0.5071574521298218,0.04781100949479494,0,0,0.09428999999999998,False,0,29,2965
9,A,0.6424012338907314,9.671035741121159e-07,0.43083740209741084,0.0,0.06172647058823529,0.6703472137451172,0.05192,0.0,0.39630158879841004,0.5031606017208242,0.04714227008794083,0,0,0.09428999999999998,False,0,29,2965
10,A,0.659653302779612,0.0,0.4308224177307223,0.0,0.15329425199847735,0.6605920195579529,0.06292,0.0,0.4001485123845338,0.5080838280448476,0.04755158896230395,0,1,0.09428999999999998,False,0,29,2965
11,A,0.6751463549639792,0.0,0.43080743407773214,0.0,0.26670980392156857,0.6556186676025391,0.07418,0.0,0.40354893188718727,0.5125000534256028,0.047906176739304425,4,4,0.09428999999999998,False,0,29,2965
12,A,0.6854027136770559,6.141543167359487e-07,0.430792451137729,0.0,0.32171818181818185,0.6556265950202942,0.08548,0.0,0.4073100643831192,0.5173175826450214,0.048313535010303305,8,10,0.09428999999999998,False,0,29,2965
13,A,0.6965960608503599,3.295773183253914e-07,0.4307774689113999,0.0,0.4168261904761904,0.6470955610275269,0.09842,0.0,0.41221386739447247,0.5234163366128517,0.04887799407831104,15,15,0.09428999999999998,False,0,29,2965
14,A,0.6995953440375171,0.0,0.43076248739789547,0.0,0.5075646862483311,0.6481427550315857,0.11392,0.0,0.4168933518643215,0.5292610537375997,0.04941434348537521,16,20,0.09428999999999998,False,0,29,2965
15,A,0.7044036627656234,0.0,0.4307475065979929,0.0,0.5730111482720178,0.6525452136993408,0.13128,0.0,0.42338505289643186,0.5371405218156995,0.050196514804895544,23,26,0.09428999999999998,False,0,29,2965
16,A,0.6973708286854993,0.0,0.43073252651063965,0.0,0.6268740597878496,0.654303252696991,0.1518,0.0,0.42946667579948733,0.5445582714528284,0.05092441505105137,28,33,0.09428999999999998,False,0,29,2965
17,A,0.6871773640682104,0.0,0.4307175471367919,0.0,0.6921139107611548,0.6592187881469727,0.1793,0.0,0.43460597055127026,0.5506238285740037,0.051571549874328625,36,42,0.09428999999999998,False,0,29,2965
18,A,0.6748886508708134,0.0,0.4307025684756145,0.0,0.7876843023255814,0.6709415912628174,0.2169,0.0,0.4368756266400387,0.553172194728326,0.05187750360658577,47,48,0.09428999999999998,False,0,29,2965
19,A,0.661042624135568,4.659649732730031e-07,0.43068759052755734,0.0,0.8245692307692307,0.6723880171775818,0.25782,0.0,0.4396115453559701,0.5562443730276753,0.05224631478911946,48,49,0.09428999999999998,False,0,29,2965
20,A,0.6453414643218953,2.5488375854365586e-07,0.4306726132928702,0.0,0.8646060606060606,0.6817968487739563,0.30708,0.0,0.44269386470045907,0.5597058797114867,0.05266184537065739,53,55,0.09428999999999998,False,0,29,2965
21,A,0.6296992323112592,6.278261821535125e-07,0.43065763677103486,0.0,0.8998425153793573,0.6865890026092529,0.36498,0.0,0.4461890386818084,0.5636311696649048,0.053133029937414436,55,60,0.09428999999999998,False,0,29,2965
22,A,0.6128976200331628,0.0,0.43064266096225845,0.0,0.936882325216025,0.6895716190338135,0.42904,0.0,0.44967095103503907,0.5675417276675638,0.05360244666295187,62,64,0.09428999999999998,False,0,29,2965
23,A,0.5944393231125858,3.5604179515758005e-07,0.4306276858660083,0.0,0.9620626865671641,0.6912773847579956,0.49534,0.0,0.4534109730013757,0.5717421307370879,0.054106644789382534,67,67,0.09428999999999998,False,0,29,2965
24,A,0.5769090397393396,1.3442179351841332e-06,0.4306127114827287,0.0,0.9675694859038142,0.7106679081916809,0.56066,0.0,0.4575197020441748,0.5763567049672321,0.05466054344796234,68,68,0.09428999999999998,False,0,29,2965
25,A,0.5572976907264852,1.2508809277278488e-06,0.43059773781234845,0.0,0.985,0.7160184383392334,0.62672,0.0,0.4614217857690836,0.5807392758105436,0.055186601692992526,68,69,0.09428999999999998,False,0,29,2965
26,A,0.5378532462820406,7.820030077709816e-06,0.4305827648544538,0.0,0.9903851851851851,0.7222640514373779,0.6887,0.0,0.4657879058951336,0.5856421130637572,0.05577509190008196,69,69,0.09428999999999998,False,0,29,2965
27,A,0.5192907619177136,5.6750973271846306e-06,0.4305677926093425,0.0,0.9906178649237473,0.7263340950012207,0.74612,0.0,0.47011558256580527,0.5905032241748684,0.05635857496299424,69,70,0.09428999999999998,False,0,29,2965
28,A,0.5025944683884596,1.0665759873518255e-05,0.43055282107595083,0.0,0.996073379132675,0.7355900406837463,0.79666,0.0,0.4742480933814274,0.5951438452659502,0.056915599216375165,70,70,0.09428999999999998,False,0,29,2965
29,A,0.4835441251390319,1.369691381114535e-05,0.43053785025581504,0.0,0.9840608695652173,0.7503455281257629,0.83978,0.0,0.47796508273329114,0.5993179186482638,0.0574166377375867,70,70,0.09428999999999998,False,0,29,2965
30,A,0.4646262453191874,2.2300755517790094e-05,0.4305228801481764,0.0,0.9842608695652173,0.756720244884491,0.87684,0.0,0.48220668397445976,0.6040805044606206,0.0579882977432709,70,70,0.09428999999999998,False,0,29,2965
31,A,0.44600194881628924,4.19882926507853e-05,0.43050791075386186,0.0,0.9844608695652173,0.7663329243659973,0.90682,0.0,0.4864204745801837,0.6088099744155817,0.05855598383894262,70,70,0.09428999999999998,False,0,29,2965
32,A,0.42738222676300086,7.226417801575735e-05,0.43049294207192434,0.0,0.9940811594202899,0.7810389995574951,0.92996,0.0,0.49057053107353443,0.6134660485413063,0.05911486242797271,70,70,0.09428999999999998,False,0,29,2965
