year,scenario,corruption_index,trust_index,gini_coefficient,coup_probability,iig_effectiveness,employment_rate,brain_drain_rate,ethnic_harmony,north_star_progress,stability_index,gdp_growth,shame_register_size,total_ruin_events,elite_budget_impact,elite_coup_signal,active_foreign_investors,run_id,seed
0,A,0.1670742346930204,0.22,0.55,0.45,0.05,0.58,0.35,0.32,0.1,0.18,0.02,0,0,0.07,False,0,9,965
0,A,0.21133483325313757,0.38479313254356384,0.4560148898725014,0.0,0.0,0.6643518209457397,0.00952,0.6804290479049087,0.5539222949250425,0.5371713494010752,0.05189977295920938,0,0,0.09416999999999999,False,0,9,965
1,A,0.2658025256987944,0.35206976532936096,0.4560037734182898,0.0,0.0002,0.8130921125411987,0.0092,0.5747081618756056,0.5366876924382727,0.5612653106019766,0.05238380610368086,0,0,0.07686749999999999,False,0,9,965
2,A,0.30949343496446186,0.2944728434085846,0.4559923802065904,0.0,0.0004,0.8002516627311707,0.00838,0.4147132933139801,0.5073790296288974,0.5425762372332581,0.05162188649485327,0,0,0.078834,False,0,9,965
3,A,0.3467412866295181,0.22139354050159454,0.455980504101841,0.0,0.0006,0.7794162631034851,0.0087,0.21622483804821968,0.474347481698285,0.5285332029583223,0.05118327314900024,0,0,0.082143,False,0,9,965
4,A,0.4077764519766806,0.143840029835701,0.4559680353109883,0.0,0.0008,0.766950786113739,0.01072,0.0,0.44033441088842473,0.5283146783426205,0.05093795636009605,0,0,0.08629350000000001,False,0,9,965
5,A,0.462208045342907,0.06780789792537689,0.45595491697009116,0.0,0.001,0.7484999895095825,0.01438,0.0,0.4228794228026033,0.522149325306392,0.049979026087589695,0,0,0.090708,False,0,9,965
6,A,0.5206225811606726,0.015939662232995033,0.4559413705833608,0.0,0.0012,0.7274519801139832,0.02072,0.0,0.41048875823505115,0.5175978610699112,0.049218209470011876,0,0,0.09378599999999998,False,0,9,965
7,A,0.5651746108536898,0.001027513761073351,0.455927508793204,0.0,0.0014000000000000002,0.704681932926178,0.02964,0.0,0.4027043907312119,0.511986978627327,0.04833790885934621,0,0,0.09589199999999999,False,0,9,965
8,A,0.5951859983467668,2.591261363704689e-05,0.45591355694015645,0.0,0.07687472527472528,0.6893379092216492,0.03944,0.0,0.40003079750767057,0.5097664392122472,0.047873486586457265,0,1,0.09649949999999999,False,0,9,965
9,A,0.6131055570422943,1.8741441181191476e-06,0.45589960568197463,0.0,0.13685434782608694,0.6792136430740356,0.04958,0.0,0.40068027255612504,0.5111074858031978,0.047845284480195434,2,3,0.09654,False,0,9,965
10,A,0.6270104192712276,1.5126070138649084e-06,0.45588565501798994,0.0,0.2562452830188679,0.6756001114845276,0.06062,0.0,0.4039727371187521,0.5154077472569569,0.04817983723191143,4,6,0.09654,False,0,9,965
11,A,0.6413562364432263,4.952216272613441e-07,0.4558717049481804,0.0,0.29664444444444443,0.673309862613678,0.0715,0.0,0.4081176463843475,0.5206607743026987,0.04863483087168328,7,7,0.09654,False,0,9,965
12,A,0.6573269069537809,6.704297561554995e-07,0.4558577554725618,0.0,0.37275472972972973,0.6696529984474182,0.08322,0.0,0.412133861730291,0.5257651122752096,0.04907659585722142,10,11,0.09654,False,0,9,965
13,A,0.6698697811885392,0.0,0.4558438065919892,0.0,0.4994055555555555,0.665033221244812,0.09514,0.0,0.41576606140323313,0.5304352882936705,0.049469615236660956,11,14,0.09654,False,0,9,965
14,A,0.6777018779611899,0.0,0.45582985830580713,0.0,0.5369186252771618,0.6643381118774414,0.10858,0.0,0.4201452144656811,0.5359426236530549,0.04996546849842394,14,17,0.09654,False,0,9,965
15,A,0.692202878075317,0.0,0.45581591061397586,0.0,0.5894516129032258,0.6622288227081299,0.12466,0.0,0.425561503415007,0.5426138883347813,0.050602645078106245,19,19,0.09654,False,0,9,965
16,A,0.6883591442364212,0.0,0.4558019635163244,0.0,0.6358456310679611,0.658099353313446,0.1457,0.0,0.4294863936623921,0.547608467625405,0.05103975455160074,24,26,0.09654,False,0,9,965
17,A,0.6851422923219532,1.0423242713386571e-07,0.45578801701283433,0.0,0.6498127764127765,0.6670109033584595,0.17234,0.0,0.43391601821090736,0.5528767496862733,0.05159120603774412,27,29,0.09654,False,0,9,965
18,A,0.6803050599700986,0.0,0.45577407110318924,0.0,0.6418456140350877,0.6678338050842285,0.20532,0.0,0.4346332513167531,0.5536809626648903,0.051687851060213064,29,32,0.09654,False,0,9,965
19,A,0.6720116830857745,0.0,0.45576012578794733,0.0,0.667,0.6668279767036438,0.24742,0.0,0.43571103464088734,0.554890270752854,0.05183310748986515,35,35,0.09654,False,0,9,965
20,A,0.660352362545017,0.0,0.4557461810664005,0.0,0.7082562499999999,0.6717168092727661,0.29706,0.0,0.4375578100596684,0.556963614973935,0.05208204824954729,41,44,0.09654,False,0,9,965
21,A,0.6506084925255484,0.0,0.45573223693889164,0.0,0.7754448620082207,0.6821473836898804,0.35488,0.0,0.44015350787814944,0.5598784451091243,0.05243196731298549,50,50,0.09654,False,0,9,965
22,A,0.6381259481863742,0.0,0.45571829340537673,0.0,0.8090777248464672,0.6848200559616089,0.42,0.0,0.44232301789178896,0.5623144126139915,0.05272442285484463,53,53,0.09654,False,0,9,965
