index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
1,0,C,2008_myanmar_military,0.21590736981855188,0.279,0.55,0.0,0.23,0.0,0.020597619566140153,0.35,0.61515,0.4252,0.0009473684210526315,0.35,0.44999999999999996,2,0.7014463039739869,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
2,1,C,2008_myanmar_military,0.25197249730994953,0.053488106586986925,0.55,0.0,0.21000000000000002,0.0,0.029742949118384494,0.35,0.3321337012576375,0.4442,0.001894736842105263,0.36,0.45999999999999996,1,0.6528926079479738,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
3,2,C,2008_myanmar_military,0.3006471599419714,0.0,0.55,0.0,0.19000000000000003,0.0,0.0522534285637402,0.35,0.30986708687000236,0.4415,0.004,0.37,0.47,1,0.651755460902337,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
4,3,C,2008_myanmar_military,0.35116842657682784,0.0,0.55,0.0,0.17000000000000004,0.0,0.07690004811969242,0.35,0.31361521778130635,0.4373,0.005578947368421052,0.38,0.48,2,0.6360113100458336,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
5,4,C,2008_myanmar_military,0.39662955445494547,0.0,0.55,0.0,0.15000000000000005,0.0,0.09678020607908262,0.35,0.3224787518262261,0.4444,0.007894736842105263,0.39,0.49,2,0.6202671591893301,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
6,5,C,2008_myanmar_military,0.4120411321175494,0.0,0.55,0.0,0.13000000000000006,0.0,0.10925244557040134,0.35,0.33085004197484336,0.4569,0.00968421052631579,0.4,0.5,1,0.6045230083328266,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
7,6,C,2008_myanmar_military,0.4321825299048531,0.0,0.55,0.0,0.11000000000000006,0.0,0.12054170274637865,0.35,0.32642536537117584,0.4796,0.011263157894736841,0.41000000000000003,0.51,2,0.6260196402840392,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
8,7,C,2008_myanmar_military,0.4457866504231058,0.0,0.55,0.0,0.09000000000000005,0.0,0.13684953381236498,0.35,0.34068404813186165,0.5,0.012105263157894737,0.42000000000000004,0.52,2,0.6475162722352519,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
9,8,C,2008_myanmar_military,0.46327840113340707,0.0,0.55,0.0,0.07000000000000005,0.0,0.14188499591578346,0.35,0.3463586633398807,0.5184,0.013263157894736841,0.43000000000000005,0.53,2,0.6525162722352519,3,367,50,False,30,29,0.6400000000000002,0.6530000000000002
