index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,9,967,50,False,22,30,0.6500000000000002,0.657
1,0,C,2008_myanmar_military,0.2162958371996179,0.279,0.55,0.0,0.23,0.0,0.004988331008711656,0.35,0.61515,0.4447,0.0009473684210526315,0.35,0.44999999999999996,1,0.755,9,967,50,False,22,30,0.6500000000000002,0.657
2,1,C,2008_myanmar_military,0.26766968924919643,0.046981084872230836,0.55,0.0,0.21000000000000002,0.0,0.030387360796121806,0.35,0.32595203062861927,0.4621,0.0017894736842105263,0.36,0.45999999999999996,1,0.76,9,967,50,False,22,30,0.6500000000000002,0.657
3,2,C,2008_myanmar_military,0.3103694637791927,0.0,0.55,0.0,0.19000000000000003,0.0,0.04544409673692635,0.35,0.3086687238331878,0.4776,0.004526315789473684,0.37,0.47,2,0.7363280532476262,9,967,50,False,22,30,0.6500000000000002,0.657
4,3,C,2008_myanmar_military,0.35906763857800916,0.0,0.55,0.0,0.17000000000000004,0.0,0.06616759509477328,0.35,0.3132113899908153,0.5073,0.008,0.38,0.48,2,0.7126561064952524,9,967,50,False,22,30,0.6500000000000002,0.657
5,4,C,2008_myanmar_military,0.4117898053931591,0.0,0.55,0.0,0.15000000000000005,0.0,0.07852144949635295,0.35,0.3155875441572928,0.5169,0.00936842105263158,0.39,0.49,1,0.6889841597428785,9,967,50,False,22,30,0.6500000000000002,0.657
6,5,C,2008_myanmar_military,0.4268814139616964,0.0,0.55,0.0,0.13000000000000006,0.0,0.09943082518230827,0.35,0.3180529516596232,0.5458,0.011052631578947368,0.4,0.5,2,0.6939841597428785,9,967,50,False,22,30,0.6500000000000002,0.657
7,6,C,2008_myanmar_military,0.4391816687206701,0.0,0.55,0.0,0.11000000000000006,0.0,0.11466252810853926,0.35,0.3263744828873407,0.5646,0.012,0.41000000000000003,0.51,2,0.6871485549894679,9,967,50,False,22,30,0.6500000000000002,0.657
8,7,C,2008_myanmar_military,0.45771827620652783,0.0,0.55,0.0,0.09000000000000005,0.0,0.12388209162978783,0.35,0.3375808039587712,0.5874,0.012736842105263158,0.42000000000000004,0.52,1,0.6803129502360573,9,967,50,False,22,30,0.6500000000000002,0.657
9,8,C,2008_myanmar_military,0.47082288488975305,0.0,0.55,0.16666666666666666,0.07000000000000005,0.0,0.13609731964840407,0.35,0.3417818940232019,0.5942,0.01368421052631579,0.43000000000000005,0.53,1,0.6853129502360573,9,967,50,False,22,30,0.6500000000000002,0.657
10,9,C,2008_myanmar_military,0.48604867445198624,0.0,0.55,0.08333333333333333,0.050000000000000044,0.0,0.1447129263882656,0.35,0.35556581965884343,0.6084,0.014526315789473684,0.44000000000000006,0.54,1,0.6903129502360573,9,967,50,False,22,30,0.6500000000000002,0.657
11,10,C,2008_myanmar_military,0.4989302398442326,0.0,0.55,0.125,0.030000000000000044,0.0,0.1542653728796016,0.35,0.35020997783128366,0.6142,0.015157894736842105,0.45000000000000007,0.55,0,0.6953129502360573,9,967,50,False,22,30,0.6500000000000002,0.657
12,11,C,2008_myanmar_military,0.5094113456438657,0.0,0.55,0.13636363636363635,0.010000000000000044,0.0,0.15908415984394042,0.35,0.3575957654918162,0.6286,0.015894736842105264,0.4600000000000001,0.56,2,0.7003129502360573,9,967,50,False,22,30,0.6500000000000002,0.657
13,12,C,2008_myanmar_military,0.5249956625245902,0.0,0.55,0.16129032258064516,0.0,0.0,0.1594461849414985,0.35,0.3666109003556195,0.6292,0.016210526315789474,0.4700000000000001,0.5700000000000001,1,0.7053129502360573,9,967,50,False,22,30,0.6500000000000002,0.657
14,13,C,2008_myanmar_military,0.5305242997527074,0.0,0.55,0.16666666666666666,0.0,0.0,0.16134326499797277,0.35,0.37530938751095894,0.6364,0.016736842105263158,0.4800000000000001,0.5800000000000001,2,0.6812418584770011,9,967,50,False,22,30,0.6500000000000002,0.657
15,14,C,2008_myanmar_military,0.5365792437312468,0.0,0.55,0.19047619047619047,0.0,0.0,0.16392491394620476,0.35,0.3723380450357038,0.6323,0.017368421052631578,0.4900000000000001,0.5900000000000001,3,0.6720112844899018,9,967,50,False,22,30,0.6500000000000002,0.657
16,15,C,2008_myanmar_military,0.5431179906505044,0.0,0.55,0.30434782608695654,0.0,0.0,0.16916983085415763,0.35,0.3764725715285614,0.6372,0.018,0.5000000000000001,0.6000000000000001,1,0.6627807105028024,9,967,50,False,22,30,0.6500000000000002,0.657
17,16,C,2008_myanmar_military,0.552894335468685,0.0,0.55,0.38,0.030000000000000002,0.0,0.17304509537567328,0.35,0.3512433367953849,0.6538,0.01831578947368421,0.5100000000000001,0.6100000000000001,2,0.685757582705581,9,967,50,False,22,30,0.6500000000000002,0.657
18,17,C,2008_myanmar_military,0.557571205800641,0.0,0.55,0.5272727272727272,0.010000000000000002,0.0,0.17581830770453621,0.35,0.3617352275859818,0.6716,0.018631578947368423,0.5200000000000001,0.6200000000000001,0,0.7087344549083595,9,967,50,False,22,30,0.6500000000000002,0.657
19,18,C,2008_myanmar_military,0.5628892724506623,0.0,0.55,0.5614035087719298,0.0,0.0,0.17592560719137967,0.35,0.36320477333916257,0.6768,0.018947368421052633,0.5300000000000001,0.6300000000000001,0,0.7137344549083595,9,967,50,False,22,30,0.6500000000000002,0.657
20,19,C,2008_myanmar_military,0.5658512358850101,0.0,0.55,0.6101694915254238,0.0,0.0,0.1799692295723381,0.35,0.36876733941148343,0.6614,0.019789473684210527,0.5400000000000001,0.6400000000000001,1,0.7432647746987111,9,967,50,False,22,30,0.6500000000000002,0.657
21,20,C,2008_myanmar_military,0.5675464561778168,0.0,0.55,0.711864406779661,0.0,0.0,0.17905563903068172,0.35,0.3733885049098202,0.6684,0.02,0.5500000000000002,0.6500000000000001,1,0.7727950944890627,9,967,50,False,22,30,0.6500000000000002,0.657
