index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
1,0,C,2008_myanmar_military,0.23295523754959174,0.279,0.55,0.0,0.23,0.0,1.5860328923216527e-17,0.35,0.61515,0.4028,0.0012631578947368421,0.35,0.44999999999999996,1,0.723050510296228,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
2,1,C,2008_myanmar_military,0.29243442125661995,0.050229802417204636,0.55,0.0,0.21000000000000002,0.0,0.03139422441852811,0.35,0.3290383122963444,0.4212,0.001894736842105263,0.36,0.45999999999999996,2,0.7297089208104359,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
3,2,C,2008_myanmar_military,0.3349343104586022,0.0,0.55,0.0,0.19000000000000003,0.0,0.05346569176081172,0.35,0.3076170409711926,0.4245,0.0035789473684210526,0.37,0.47,1,0.7363673313246438,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
4,3,C,2008_myanmar_military,0.38588895089882785,0.0,0.55,0.0,0.17000000000000004,0.0,0.08036840501308809,0.35,0.31550412372245923,0.4318,0.006,0.38,0.48,1,0.7749752315426237,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
5,4,C,2008_myanmar_military,0.4335559532534514,0.0,0.55,0.0,0.15000000000000005,0.0,0.10185521444376425,0.35,0.32378841484030435,0.4448,0.0074736842105263155,0.39,0.49,1,0.7947095432328452,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
6,5,C,2008_myanmar_military,0.45141706645068846,0.0,0.55,0.0,0.13000000000000006,0.0,0.11557477908403563,0.35,0.3265487863076813,0.4623,0.008947368421052631,0.4,0.5,2,0.7808359547050867,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
7,6,C,2008_myanmar_military,0.48131278506202557,0.0,0.55,0.0,0.11000000000000006,0.0,0.1342993701004189,0.35,0.3267369048219344,0.4698,0.010736842105263157,0.41000000000000003,0.51,3,0.7412856789345974,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
8,7,C,2008_myanmar_military,0.4973449048953708,0.0,0.55,0.0,0.09000000000000005,0.0,0.15200320816977864,0.35,0.33175567858930566,0.4807,0.012105263157894737,0.42000000000000004,0.52,2,0.7206089916918665,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
9,8,C,2008_myanmar_military,0.5159677977384536,0.0,0.55,0.11764705882352941,0.07000000000000005,0.0,0.16539291384499438,0.35,0.34175132113930645,0.4945,0.012842105263157894,0.43000000000000005,0.53,0,0.7256089916918665,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
10,9,C,2008_myanmar_military,0.5341887502034799,0.0,0.55,0.2608695652173913,0.050000000000000044,0.0,0.17507440024231108,0.35,0.3453720961108785,0.5169,0.013263157894736841,0.44000000000000006,0.54,1,0.7306089916918665,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
11,10,C,2008_myanmar_military,0.547727353603111,0.0,0.55,0.3076923076923077,0.030000000000000044,0.0,0.18687733502749568,0.35,0.36332390884176513,0.5253,0.014105263157894737,0.45000000000000007,0.55,3,0.7229314195882239,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
12,11,C,2008_myanmar_military,0.5650746720971305,0.0,0.55,0.3142857142857143,0.010000000000000044,0.0,0.1995929402604991,0.35,0.36808976273038846,0.5484,0.014736842105263158,0.4600000000000001,0.56,4,0.6767303219355914,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
13,12,C,2008_myanmar_military,0.5715624703965584,0.0,0.55,0.42105263157894735,0.0,0.0,0.2069814581848838,0.35,0.3715293169734052,0.5519,0.015052631578947368,0.4700000000000001,0.5700000000000001,4,0.6432067963866014,11,1167,50,False,38,29,0.6400000000000002,0.6530000000000002
