index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
1,0,C,2008_myanmar_military,0.21059245099415805,0.279,0.55,0.0,0.23,0.0,0.011905726628667049,0.35,0.61515,0.4474,0.0013684210526315789,0.35,0.44999999999999996,1,0.755,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
2,1,C,2008_myanmar_military,0.2433830028739595,0.05508859782799584,0.55,0.0,0.21000000000000002,0.0,0.026626019405612864,0.35,0.3336541679365961,0.4629,0.0023157894736842107,0.36,0.45999999999999996,3,0.7568931089871118,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
3,2,C,2008_myanmar_military,0.28217131360764325,0.0,0.55,0.0,0.19000000000000003,0.0,0.05217450771534225,0.35,0.302744454411235,0.4748,0.004736842105263158,0.37,0.47,2,0.7587862179742236,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
4,3,C,2008_myanmar_military,0.3260049113411833,0.0,0.55,0.0,0.17000000000000004,0.0,0.07540920591967708,0.35,0.30839362994889097,0.4728,0.006947368421052632,0.38,0.48,1,0.7606793269613354,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
5,4,C,2008_myanmar_military,0.36862932066286597,0.0,0.55,0.0,0.15000000000000005,0.0,0.08618451303964171,0.35,0.3135563168126291,0.474,0.008947368421052631,0.39,0.49,3,0.76001334017676,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
6,5,C,2008_myanmar_military,0.38032614856092656,0.0,0.55,0.0,0.13000000000000006,0.0,0.09091588856220241,0.35,0.32504918812074823,0.5016,0.010210526315789474,0.4,0.5,5,0.7198064541248965,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
7,6,C,2008_myanmar_military,0.40155654909540617,0.0,0.55,0.0,0.11000000000000006,0.0,0.10242651458867179,0.35,0.3310220480541099,0.5033,0.01136842105263158,0.41000000000000003,0.51,2,0.679599568073033,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
8,7,C,2008_myanmar_military,0.4229402375034986,0.0,0.55,0.0,0.09000000000000005,0.0,0.11339092865492849,0.35,0.3317712691468374,0.5172,0.012210526315789474,0.42000000000000004,0.52,0,0.6632065892165676,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
9,8,C,2008_myanmar_military,0.433598043051639,0.0,0.55,0.2857142857142857,0.07000000000000005,0.0,0.11860444904031041,0.35,0.3415651950541471,0.5465,0.01368421052631579,0.43000000000000005,0.53,0,0.6682065892165676,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
10,9,C,2008_myanmar_military,0.4486488244573829,0.0,0.55,0.3333333333333333,0.050000000000000044,0.0,0.12450669075334282,0.35,0.356092583162428,0.5504,0.014421052631578947,0.44000000000000006,0.54,2,0.645747311438524,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
11,10,C,2008_myanmar_military,0.462456252595064,0.0,0.55,0.25,0.030000000000000044,0.0,0.1304907418378337,0.35,0.3520496859526429,0.5743,0.015157894736842105,0.45000000000000007,0.55,2,0.6232880336604805,4,467,50,False,31,29,0.6400000000000002,0.6530000000000002
