index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
1,0,C,2008_myanmar_military,0.2276298396335484,0.279,0.55,0.0,0.23,0.0,0.012068109754223622,0.35,0.61515,0.4104,0.0010526315789473684,0.35,0.44999999999999996,2,0.7751584813184171,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
2,1,C,2008_myanmar_military,0.2692735528074035,0.04793002317389221,0.55,0.0,0.21000000000000002,0.0,0.029846427657025533,0.35,0.3268535220151976,0.4233,0.0022105263157894735,0.36,0.45999999999999996,1,0.8003169626368343,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
3,2,C,2008_myanmar_military,0.32409506065981286,0.0,0.55,0.0,0.19000000000000003,0.0,0.044820803261209574,0.35,0.31158623755269566,0.4176,0.004210526315789474,0.37,0.47,2,0.8254754439552514,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
4,3,C,2008_myanmar_military,0.37295848145683896,0.0,0.55,0.0,0.17000000000000004,0.0,0.06427460376464655,0.35,0.31504724729444433,0.4269,0.006421052631578947,0.38,0.48,4,0.8023653206531327,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
5,4,C,2008_myanmar_military,0.41423971713986907,0.0,0.55,0.0,0.20000000000000004,0.0,0.06790547194094591,0.35,0.3024937709110221,0.4434,0.00831578947368421,0.39,0.49,4,0.779255197351014,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
6,5,C,2008_myanmar_military,0.4352626792214198,0.0,0.55,0.0,0.18000000000000005,0.0,0.08120632600725157,0.35,0.3075526420734247,0.454,0.009052631578947368,0.4,0.5,1,0.7813745085991721,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
7,6,C,2008_myanmar_military,0.4501059074790536,0.0,0.55,0.0,0.16000000000000006,0.0,0.09507874263279151,0.35,0.3119230961662963,0.4784,0.010421052631578947,0.41000000000000003,0.51,0,0.7863745085991721,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
8,7,C,2008_myanmar_military,0.4678261911875219,0.0,0.55,0.0,0.14000000000000007,0.0,0.10543299436733777,0.35,0.32156590873885216,0.4947,0.01168421052631579,0.42000000000000004,0.52,0,0.7913745085991721,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
9,8,C,2008_myanmar_military,0.4840400730745021,0.0,0.55,0.2222222222222222,0.12000000000000006,0.0,0.11201630140891479,0.35,0.33058906648605113,0.5036,0.01231578947368421,0.43000000000000005,0.53,1,0.8073565147629946,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
10,9,C,2008_myanmar_military,0.4985733532689841,0.0,0.55,0.18181818181818182,0.10000000000000006,0.0,0.12212516125024508,0.35,0.33584724015254364,0.5,0.013473684210526317,0.44000000000000006,0.54,2,0.807407878532575,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
11,10,C,2008_myanmar_military,0.5194375979447905,0.0,0.55,0.11764705882352941,0.08000000000000006,0.0,0.13547740470272468,0.35,0.33483283583434803,0.5156,0.014421052631578947,0.45000000000000007,0.55,3,0.7882614819266588,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
12,11,C,2008_myanmar_military,0.5372560418561563,0.0,0.55,0.17391304347826086,0.06000000000000005,0.0,0.13873646789052316,0.35,0.3431276543654983,0.5296,0.014736842105263158,0.4600000000000001,0.56,1,0.7691150853207426,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
13,12,C,2008_myanmar_military,0.5473516663040338,0.0,0.55,0.16666666666666666,0.04000000000000005,0.0,0.151359830049911,0.35,0.3611778184164005,0.535,0.015368421052631578,0.4700000000000001,0.5700000000000001,2,0.7850970914845651,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
14,13,C,2008_myanmar_military,0.5570819870827831,0.0,0.55,0.2647058823529412,0.02000000000000005,0.0,0.15854072423992527,0.35,0.3657745118548593,0.5348,0.016210526315789474,0.4800000000000001,0.5800000000000001,1,0.8010790976483876,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
15,14,C,2008_myanmar_military,0.5660202055119933,0.0,0.55,0.39473684210526316,4.85722573273506e-17,0.0,0.16287482169398856,0.35,0.3584801360829504,0.5644,0.01663157894736842,0.4900000000000001,0.5900000000000001,2,0.8289856324896874,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
16,15,C,2008_myanmar_military,0.5726807647817777,0.0,0.55,0.3953488372093023,0.0,0.0,0.16690083385722074,0.35,0.3658753897259893,0.5616,0.01726315789473684,0.5000000000000001,0.6000000000000001,1,0.8568921673309872,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
17,16,C,2008_myanmar_military,0.5776431303137821,0.0,0.55,0.45652173913043476,0.0,0.0,0.17217962604251388,0.35,0.36642188014950205,0.5654,0.01757894736842105,0.5100000000000001,0.6100000000000001,2,0.884798702172287,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
18,17,C,2008_myanmar_military,0.5794436235549919,0.0,0.55,0.54,0.0,0.0,0.17263292536265196,0.35,0.37705721299002193,0.5631,0.018105263157894735,0.5200000000000001,0.6200000000000001,1,0.9127052370135867,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
19,18,C,2008_myanmar_military,0.5815396057282392,0.0,0.55,0.7307692307692307,0.0,0.0,0.17618471014454434,0.35,0.37899558032201913,0.5721,0.018421052631578946,0.5300000000000001,0.6300000000000001,3,0.9817855581080271,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
20,19,C,2008_myanmar_military,0.5822528460218184,0.0,0.55,0.7547169811320755,0.0,0.0,0.17819386490238504,0.35,0.3700159935030644,0.5846,0.018947368421052633,0.5400000000000001,0.6400000000000001,2,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
21,20,C,2008_myanmar_military,0.5837072306575565,0.0,0.55,0.8148148148148148,0.0,0.0,0.1785308844820846,0.35,0.37772333238546124,0.5882,0.019473684210526317,0.5500000000000002,0.6500000000000001,4,0.9619638252445057,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
22,21,C,2008_myanmar_military,0.5859040648677349,0.0,0.55,0.8703703703703703,0.0,0.0,0.18174280531611833,0.35,0.36705192751378746,0.5902,0.019894736842105264,0.5600000000000002,0.6600000000000001,2,0.9619638252445057,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
23,22,C,2008_myanmar_military,0.5883175773469366,0.0,0.55,0.8596491228070176,0.0,0.0,0.18568042718718278,0.35,0.36984334010732833,0.5886,0.020421052631578947,0.5700000000000002,0.6700000000000002,0,0.9289276504890115,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
24,23,C,2008_myanmar_military,0.5883175773469368,0.0,0.55,0.8620689655172413,0.030000000000000002,0.0,0.18637993974310066,0.35,0.3599719636526883,0.5824,0.020842105263157894,0.5800000000000002,0.6800000000000002,0,0.9339276504890115,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
25,24,C,2008_myanmar_military,0.5897325863763787,0.0,0.55,0.9137931034482759,0.010000000000000002,0.0,0.19318794872350967,0.35,0.3670398454293003,0.5644,0.021473684210526315,0.5900000000000002,0.6900000000000002,1,0.9389276504890115,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
26,25,C,2008_myanmar_military,0.5897325863763786,0.0,0.55,0.8983050847457628,0.0,0.0,0.1957821952649578,0.35,0.36775901942683636,0.5597,0.021789473684210525,0.6000000000000002,0.7000000000000002,1,0.9439276504890115,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
27,26,C,2008_myanmar_military,0.5897325863763788,0.0,0.55,0.9661016949152542,0.0,0.0,0.2008216885013439,0.35,0.3771760242561235,0.56,0.02231578947368421,0.6100000000000002,0.7100000000000002,2,0.9726964839988225,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
28,27,C,2008_myanmar_military,0.5897325863763786,0.0,0.55,0.9830508474576272,0.0,0.0,0.20322160735018793,0.35,0.37327100530918444,0.557,0.022421052631578946,0.6200000000000002,0.7200000000000002,1,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
29,28,C,2008_myanmar_military,0.590993562015826,0.0,0.55,0.9666666666666667,0.0,0.0,0.20385349671730862,0.35,0.3760345606791788,0.5556,0.022842105263157896,0.6300000000000002,0.7300000000000002,1,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
30,29,C,2008_myanmar_military,0.590993562015826,0.0,0.55,0.9666666666666667,0.0,0.0,0.206612328755075,0.35,0.3685898215332675,0.5563,0.02305263157894737,0.6400000000000002,0.7400000000000002,1,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
31,30,C,2008_myanmar_military,0.590993562015826,0.0,0.55,0.9833333333333333,0.0,0.0,0.21019011078241712,0.35,0.3789970194906412,0.5603,0.023157894736842106,0.6400000000000002,0.7400000000000002,1,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
32,31,C,2008_myanmar_military,0.5909935620158258,0.0,0.55,0.9833333333333333,0.0,0.0,0.21189035047991464,0.35,0.37360369919857833,0.5507,0.023473684210526317,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
33,32,C,2008_myanmar_military,0.5909935620158261,0.0,0.55,0.9833333333333333,0.0,0.0,0.2120769707050189,0.35,0.36720669593861965,0.5448,0.023894736842105264,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
34,33,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.21359477828685602,0.35,0.36712165234075245,0.5448,0.023894736842105264,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
35,34,C,2008_myanmar_military,0.5909935620158259,0.0,0.55,1.0,0.030000000000000002,0.0,0.21429100796270356,0.35,0.3512559100505674,0.5414,0.024,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
36,35,C,2008_myanmar_military,0.5909935620158259,0.0,0.55,1.0,0.010000000000000002,0.0,0.2149826231127006,0.35,0.36750756729510825,0.5455,0.024,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
37,36,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.2150455055153158,0.35,0.36552329319774624,0.5455,0.024,0.6400000000000002,0.7400000000000002,1,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
38,37,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.21618901233384347,0.35,0.36456379826979596,0.5455,0.024,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
39,38,C,2008_myanmar_military,0.5909935620158262,0.0,0.55,1.0,0.0,0.0,0.21625789657014022,0.35,0.37542711530397693,0.5385,0.024210526315789474,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
40,39,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.2163317477249674,0.35,0.3693872546680099,0.5385,0.024210526315789474,0.6400000000000002,0.7400000000000002,0,1.0,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
41,40,C,2008_myanmar_military,0.5909935620158261,0.0,0.55,1.0,0.0,0.0,0.21637801321173233,0.35,0.36607707220999414,0.5385,0.024210526315789474,0.6400000000000002,0.7400000000000002,1,0.9658447586538176,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
42,41,C,2008_myanmar_military,0.5909935620158259,0.0,0.55,1.0,0.0,0.0,0.2163839707666398,0.35,0.3696720027753988,0.5349,0.02431578947368421,0.6400000000000002,0.7400000000000002,1,0.9366895173076352,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
43,42,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.21639016605417433,0.35,0.37851168108927985,0.5349,0.02431578947368421,0.6400000000000002,0.7400000000000002,0,0.9075342759614528,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
44,43,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.2163966076269037,0.35,0.3785653968516331,0.5349,0.02431578947368421,0.6400000000000002,0.7400000000000002,2,0.8661657243957568,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
45,44,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.21640329607687825,0.35,0.3650300247214592,0.5349,0.02431578947368421,0.6400000000000002,0.7400000000000002,2,0.8247971728300608,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
46,45,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.21641024415801252,0.35,0.3701360182664723,0.5349,0.02431578947368421,0.6400000000000002,0.7400000000000002,1,0.796211301975214,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
47,46,C,2008_myanmar_military,0.590993562015826,0.0,0.55,1.0,0.0,0.0,0.21641744888585035,0.35,0.3790505069265716,0.5349,0.02431578947368421,0.6400000000000002,0.7400000000000002,1,0.801211301975214,16,1667,50,False,25,29,0.6400000000000002,0.6530000000000002
