index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,17,1767,50,False,33,30,0.6500000000000002,0.657
1,0,C,2008_myanmar_military,0.21164974847535342,0.279,0.55,0.0,0.23,0.0,0.007682759407315491,0.35,0.61515,0.4371,0.0012631578947368421,0.35,0.44999999999999996,0,0.755,17,1767,50,False,33,30,0.6500000000000002,0.657
2,1,C,2008_myanmar_military,0.2509412948514579,0.051851431988519256,0.55,0.0,0.21000000000000002,0.0,0.035032174008959735,0.35,0.3305788603890933,0.4523,0.002631578947368421,0.36,0.45999999999999996,0,0.76,17,1767,50,False,33,30,0.6500000000000002,0.657
3,2,C,2008_myanmar_military,0.3042443899037845,0.0,0.55,0.0,0.19000000000000003,0.0,0.0632448018484533,0.35,0.3094978981040113,0.464,0.004421052631578947,0.37,0.47,2,0.765,17,1767,50,False,33,30,0.6500000000000002,0.657
4,3,C,2008_myanmar_military,0.3523378816353646,0.0,0.55,0.0,0.17000000000000004,0.0,0.07482683269182544,0.35,0.3146585993082092,0.4642,0.006526315789473684,0.38,0.48,3,0.7852804541746967,17,1767,50,False,33,30,0.6500000000000002,0.657
5,4,C,2008_myanmar_military,0.40024746489466695,0.0,0.55,0.0,0.15000000000000005,0.0,0.0870234851345016,0.35,0.3222260770043276,0.4562,0.008421052631578947,0.39,0.49,2,0.8055609083493934,17,1767,50,False,33,30,0.6500000000000002,0.657
6,5,C,2008_myanmar_military,0.41844629604001315,0.0,0.55,0.0,0.13000000000000006,0.0,0.10358291108411248,0.35,0.32677239688061627,0.4586,0.01,0.4,0.5,2,0.8258413625240901,17,1767,50,False,33,30,0.6500000000000002,0.657
7,6,C,2008_myanmar_military,0.4359725887573164,0.0,0.55,0.0,0.16000000000000006,0.0,0.1105217423304604,0.35,0.313278611131537,0.4749,0.01136842105263158,0.41000000000000003,0.51,1,0.8461218166987868,17,1767,50,False,33,30,0.6500000000000002,0.657
8,7,C,2008_myanmar_military,0.4531380762282618,0.0,0.55,0.0,0.14000000000000007,0.0,0.12275227999742554,0.35,0.3142907524926139,0.5,0.012526315789473684,0.42000000000000004,0.52,1,0.8664022708734835,17,1767,50,False,33,30,0.6500000000000002,0.657
9,8,C,2008_myanmar_military,0.4764531837292527,0.0,0.55,0.07142857142857142,0.12000000000000006,0.0,0.13529732537767347,0.35,0.3290785736474753,0.5055,0.013473684210526317,0.43000000000000005,0.53,1,0.85547798348331,17,1767,50,False,33,30,0.6500000000000002,0.657
10,9,C,2008_myanmar_military,0.4989648579707911,0.0,0.55,0.05555555555555555,0.10000000000000006,0.0,0.13524348989517246,0.35,0.34154578594608953,0.5285,0.014736842105263158,0.44000000000000006,0.54,0,0.8292732419184397,17,1767,50,False,33,30,0.6500000000000002,0.657
