index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
1,0,C,2008_myanmar_military,0.18810641860663377,0.279,0.55,0.0,0.23,0.0,0.009897191119808826,0.35,0.61515,0.4178,0.0006315789473684211,0.35,0.44999999999999996,1,0.768247662912102,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
2,1,C,2008_myanmar_military,0.23391082860005138,0.04736723267039415,0.55,0.0,0.21000000000000002,0.0,0.030219556118866994,0.35,0.3263188710368744,0.4325,0.0017894736842105263,0.36,0.45999999999999996,1,0.786495325824204,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
3,2,C,2008_myanmar_military,0.2797173048783806,0.0,0.55,0.0,0.19000000000000003,0.0,0.050580359861308884,0.35,0.30621164315865734,0.4309,0.004105263157894737,0.37,0.47,3,0.7528623072923951,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
4,3,C,2008_myanmar_military,0.3313597525527837,0.0,0.55,0.0,0.17000000000000004,0.0,0.07269943042474455,0.35,0.305641163675305,0.433,0.006526315789473684,0.38,0.48,2,0.7192292887605862,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
5,4,C,2008_myanmar_military,0.3687454954563793,0.0,0.55,0.0,0.15000000000000005,0.0,0.08219339533551107,0.35,0.31824152503794206,0.4599,0.008842105263157894,0.39,0.49,2,0.6855962702287773,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
6,5,C,2008_myanmar_military,0.3858713336604016,0.0,0.55,0.0,0.13000000000000006,0.0,0.10256887653139588,0.35,0.3195912672902213,0.4744,0.00968421052631579,0.4,0.5,2,0.6781221527432182,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
7,6,C,2008_myanmar_military,0.4002300495645947,0.0,0.55,0.0,0.11000000000000006,0.0,0.11062352995106248,0.35,0.3366267641017844,0.4851,0.010526315789473684,0.41000000000000003,0.51,1,0.7092810537894679,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
8,7,C,2008_myanmar_military,0.4238218593666907,0.0,0.55,0.25,0.09000000000000005,0.0,0.12578416308038512,0.35,0.32987081884657904,0.493,0.012210526315789474,0.42000000000000004,0.52,1,0.7404399548357177,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
9,8,C,2008_myanmar_military,0.439987162367742,0.0,0.55,0.2,0.07000000000000005,0.0,0.13875409191582405,0.35,0.3428745357761001,0.5055,0.013263157894736841,0.43000000000000005,0.53,1,0.7715988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
10,9,C,2008_myanmar_military,0.4506336671339594,0.0,0.55,0.14285714285714285,0.050000000000000044,0.0,0.14555322367728488,0.35,0.34557325765610747,0.5285,0.013789473684210527,0.44000000000000006,0.54,1,0.7765988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
11,10,C,2008_myanmar_military,0.4680699837692803,0.0,0.55,0.2857142857142857,0.030000000000000044,0.0,0.15701089668619844,0.35,0.3540285975990055,0.543,0.01431578947368421,0.45000000000000007,0.55,1,0.7815988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
12,11,C,2008_myanmar_military,0.48515840979644875,0.0,0.55,0.21052631578947367,0.010000000000000044,0.0,0.16101176845471726,0.35,0.35920950712363625,0.5592,0.014947368421052631,0.4600000000000001,0.56,0,0.7865988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
13,12,C,2008_myanmar_military,0.49833349878112637,0.0,0.55,0.15384615384615385,0.0,0.0,0.1659727977833904,0.35,0.373724210625417,0.5612,0.015473684210526317,0.4700000000000001,0.5700000000000001,0,0.7915988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
14,13,C,2008_myanmar_military,0.509126188480703,0.0,0.55,0.15625,0.0,0.0,0.170245522652464,0.35,0.3733743309517772,0.5665,0.015894736842105264,0.4800000000000001,0.5800000000000001,1,0.7965988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
15,14,C,2008_myanmar_military,0.5197084679030063,0.0,0.55,0.3333333333333333,0.0,0.0,0.17457718084746096,0.35,0.37924981641968203,0.5783,0.016105263157894737,0.4900000000000001,0.5900000000000001,1,0.8015988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
16,15,C,2008_myanmar_military,0.5290842147996461,0.0,0.55,0.38095238095238093,0.0,0.0,0.17818753441177648,0.35,0.3663886497421403,0.5867,0.016526315789473684,0.5000000000000001,0.6000000000000001,1,0.8065988558819674,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
17,16,C,2008_myanmar_military,0.5336678177467266,0.0,0.55,0.425531914893617,0.0,0.0,0.1794321176045552,0.35,0.3693040094343603,0.6055,0.017052631578947368,0.5100000000000001,0.6100000000000001,0,0.8115988558819675,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
18,17,C,2008_myanmar_military,0.5406075911375737,0.0,0.55,0.4727272727272727,0.0,0.0,0.18236131551483398,0.35,0.3692090732369589,0.6019,0.01768421052631579,0.5200000000000001,0.6200000000000001,0,0.8165988558819675,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
19,18,C,2008_myanmar_military,0.5435413544819755,0.0,0.55,0.559322033898305,0.0,0.0,0.18085604782227957,0.35,0.36715346828470274,0.6176,0.018210526315789472,0.5300000000000001,0.6300000000000001,0,0.8215988558819675,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
20,19,C,2008_myanmar_military,0.5486394699063549,0.0,0.55,0.59375,0.0,0.0,0.18421414590047777,0.35,0.37832965492912374,0.6212,0.018842105263157896,0.5400000000000001,0.6400000000000001,0,0.8265988558819675,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
21,20,C,2008_myanmar_military,0.5505823352965894,0.0,0.55,0.6119402985074627,0.0,0.0,0.1842982228956338,0.35,0.37376218126052874,0.6359,0.01905263157894737,0.5500000000000002,0.6500000000000001,1,0.8315988558819675,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
22,21,C,2008_myanmar_military,0.5516139037790466,0.0,0.55,0.7246376811594203,0.0,0.0,0.18575859262553646,0.35,0.3780752225438138,0.6257,0.019894736842105264,0.5600000000000002,0.6600000000000001,1,0.8365988558819675,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
23,22,C,2008_myanmar_military,0.5537748974465061,0.0,0.55,0.7464788732394366,0.0,0.0,0.1863940547524785,0.35,0.3771559817500467,0.6404,0.02031578947368421,0.5700000000000002,0.6700000000000002,2,0.830399376259335,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
24,23,C,2008_myanmar_military,0.5569827121954517,0.0,0.55,0.8055555555555556,0.0,0.0,0.18678096651239975,0.35,0.3723021488676145,0.6369,0.02094736842105263,0.5800000000000002,0.6800000000000002,0,0.8241998966367026,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
25,24,C,2008_myanmar_military,0.5585723062516974,0.0,0.55,0.8356164383561644,0.0,0.0,0.18721703874111675,0.35,0.36991222922742806,0.6346,0.022,0.5900000000000002,0.6900000000000002,0,0.8291998966367026,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
26,25,C,2008_myanmar_military,0.5585723062516975,0.0,0.55,0.8493150684931506,0.0,0.0,0.18760482048084115,0.35,0.3692965550614501,0.6133,0.022526315789473682,0.6000000000000002,0.7000000000000002,2,0.8454909327887781,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
27,26,C,2008_myanmar_military,0.5613752527375148,0.0,0.55,0.8648648648648649,0.0,0.0,0.18843992232670415,0.35,0.3673835447600647,0.6014,0.02273684210526316,0.6100000000000002,0.7100000000000002,3,0.8394146567841763,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
28,27,C,2008_myanmar_military,0.5630741190492801,0.0,0.55,0.8933333333333333,0.0,0.0,0.18839272451296046,0.35,0.36892804184440003,0.5874,0.023263157894736843,0.6200000000000002,0.7200000000000002,1,0.8333383807795745,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
29,28,C,2008_myanmar_military,0.5630741190492802,0.0,0.55,0.9333333333333333,0.0,0.0,0.18925436189234593,0.35,0.37632089683571357,0.5662,0.024,0.6300000000000002,0.7300000000000002,1,0.8672190112591698,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
30,29,C,2008_myanmar_military,0.5630741190492798,0.0,0.55,0.9733333333333334,0.0,0.0,0.1891244081124741,0.35,0.3743665517430243,0.5746,0.024,0.6300000000000002,0.7300000000000002,2,0.9010996417387651,5,567,50,False,22,28,0.6300000000000002,0.6488000000000003
