index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
1,0,C,2008_myanmar_military,0.18964471053902288,0.279,0.55,0.0,0.23,0.0,0.01775946801153856,0.35,0.61515,0.4175,0.0010526315789473684,0.35,0.44999999999999996,2,0.7828115487688498,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
2,1,C,2008_myanmar_military,0.23780534256824287,0.062386292987728784,0.55,0.0,0.21000000000000002,0.0,0.04641294518535174,0.35,0.34058697833834234,0.4307,0.002105263157894737,0.36,0.45999999999999996,2,0.8156230975376997,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
3,2,C,2008_myanmar_military,0.28563907062898797,0.0,0.55,0.0,0.19000000000000003,0.0,0.07130517466275745,0.35,0.3068978879701277,0.4398,0.0036842105263157894,0.37,0.47,3,0.8368807238432666,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
4,3,C,2008_myanmar_military,0.3297699083714322,0.0,0.55,0.0,0.17000000000000004,0.0,0.09024376607856491,0.35,0.3055147600062556,0.4454,0.005789473684210527,0.38,0.48,0,0.8581383501488336,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
5,4,C,2008_myanmar_military,0.381365069309138,0.0,0.55,0.0,0.15000000000000005,0.0,0.11044487088419505,0.35,0.32140486883119856,0.4592,0.008,0.39,0.49,0,0.8631383501488336,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
6,5,C,2008_myanmar_military,0.40403794013484307,0.0,0.55,0.0,0.13000000000000006,0.0,0.13095600068359203,0.35,0.31754026347863124,0.4808,0.009789473684210527,0.4,0.5,0,0.8681383501488336,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
7,6,C,2008_myanmar_military,0.42186837723296794,0.0,0.55,0.0,0.11000000000000006,0.0,0.14069144113842133,0.35,0.3352952766258679,0.4833,0.010526315789473684,0.41000000000000003,0.51,0,0.8731383501488336,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
8,7,C,2008_myanmar_military,0.4369129570428412,0.0,0.55,0.0,0.09000000000000005,0.0,0.1535796743067096,0.35,0.3414448195534291,0.5088,0.011894736842105263,0.42000000000000004,0.52,2,0.8454765314094572,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
9,8,C,2008_myanmar_military,0.45246142188569705,0.0,0.55,0.09090909090909091,0.07000000000000005,0.0,0.16231176762449756,0.35,0.3438400496005319,0.5309,0.012526315789473684,0.43000000000000005,0.53,1,0.8178147126700809,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
10,9,C,2008_myanmar_military,0.47071022246792676,0.0,0.55,0.13333333333333333,0.050000000000000044,0.0,0.17152233964969535,0.35,0.3437597551808304,0.5341,0.013473684210526317,0.44000000000000006,0.54,1,0.7709483104112699,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
11,10,C,2008_myanmar_military,0.49284572133184834,0.0,0.55,0.2,0.030000000000000044,0.0,0.17926696782692608,0.35,0.36323682089087916,0.5647,0.014210526315789474,0.45000000000000007,0.55,2,0.760237935134008,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
12,11,C,2008_myanmar_military,0.5030173393691534,0.0,0.55,0.19230769230769232,0.010000000000000044,0.0,0.18471583989236318,0.35,0.35795867859217523,0.5789,0.014842105263157894,0.4600000000000001,0.56,1,0.749527559856746,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
13,12,C,2008_myanmar_military,0.5141470253526225,0.0,0.55,0.26666666666666666,0.0,0.0,0.18996555375178,0.35,0.36923539003836564,0.5926,0.015052631578947368,0.4700000000000001,0.5700000000000001,1,0.7713512652326316,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
14,13,C,2008_myanmar_military,0.5262125201939213,0.0,0.55,0.3142857142857143,0.0,0.0,0.19555983190438386,0.35,0.36689458639696765,0.6,0.015473684210526317,0.4800000000000001,0.5800000000000001,4,0.7774726422743496,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
15,14,C,2008_myanmar_military,0.5379634044221093,0.0,0.55,0.3333333333333333,0.0,0.0,0.19946361919586378,0.35,0.3717525507686824,0.6116,0.016526315789473684,0.4900000000000001,0.5900000000000001,3,0.7835940193160676,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
16,15,C,2008_myanmar_military,0.5449296328846867,0.0,0.55,0.4444444444444444,0.0,0.0,0.20085282322872214,0.35,0.37691002894905584,0.6157,0.01726315789473684,0.5000000000000001,0.6000000000000001,2,0.8257918974455427,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
17,16,C,2008_myanmar_military,0.5521435724144333,0.0,0.55,0.45098039215686275,0.0,0.0,0.20341167783076483,0.35,0.37808100701430025,0.6291,0.017368421052631578,0.5100000000000001,0.6100000000000001,5,0.7885032727162933,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
18,17,C,2008_myanmar_military,0.5555343819580628,0.0,0.55,0.4576271186440678,0.0,0.0,0.20728718705439247,0.35,0.3761937892404452,0.6262,0.018,0.5200000000000001,0.6200000000000001,3,0.7512146479870438,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
19,18,C,2008_myanmar_military,0.5578908494963623,0.0,0.55,0.5901639344262295,0.0,0.0,0.20839688300025327,0.35,0.3701494925894534,0.6327,0.018842105263157896,0.5300000000000001,0.6300000000000001,1,0.7367389357585747,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
20,19,C,2008_myanmar_military,0.5622572257688042,0.0,0.55,0.609375,0.0,0.0,0.20870915092202802,0.35,0.37891326175894996,0.6368,0.019263157894736843,0.5400000000000001,0.6400000000000001,1,0.7417389357585747,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
21,20,C,2008_myanmar_military,0.5669006742606332,0.0,0.55,0.6617647058823529,0.0,0.0,0.21087039349205708,0.35,0.36768770256229877,0.6448,0.019789473684210527,0.5500000000000002,0.6500000000000001,1,0.7467389357585748,18,1867,50,False,33,28,0.6300000000000002,0.6488000000000003
