index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,7,767,50,False,34,30,0.6500000000000002,0.657
1,0,C,2008_myanmar_military,0.21837504103375285,0.279,0.55,0.0,0.23,0.0,0.014913060206713184,0.35,0.61515,0.45,0.0015789473684210526,0.35,0.44999999999999996,0,0.755,7,767,50,False,34,30,0.6500000000000002,0.657
2,1,C,2008_myanmar_military,0.2643065579171209,0.06862772445275887,0.55,0.0,0.21000000000000002,0.0,0.039441014860632645,0.35,0.3465163382301209,0.4566,0.0023157894736842107,0.36,0.45999999999999996,0,0.76,7,767,50,False,34,30,0.6500000000000002,0.657
3,2,C,2008_myanmar_military,0.3150794277404508,0.0,0.55,0.0,0.19000000000000003,0.0,0.06059662333353046,0.35,0.30518575583424723,0.4648,0.003789473684210526,0.37,0.47,0,0.765,7,767,50,False,34,30,0.6500000000000002,0.657
4,3,C,2008_myanmar_military,0.36429617263793984,0.0,0.55,0.0,0.17000000000000004,0.0,0.08038028328003761,0.35,0.31729793364333236,0.4605,0.005789473684210527,0.38,0.48,2,0.77,7,767,50,False,34,30,0.6500000000000002,0.657
5,4,C,2008_myanmar_military,0.40147979788911964,0.0,0.55,0.0,0.15000000000000005,0.0,0.10453822388281027,0.35,0.3190414734700808,0.4606,0.0074736842105263155,0.39,0.49,2,0.775,7,767,50,False,34,30,0.6500000000000002,0.657
6,5,C,2008_myanmar_military,0.41775490735602944,0.0,0.55,0.0,0.13000000000000006,0.0,0.11545170106109114,0.35,0.31977094125946065,0.4613,0.00936842105263158,0.4,0.5,2,0.7450635659188487,7,767,50,False,34,30,0.6500000000000002,0.657
7,6,C,2008_myanmar_military,0.4376900473984017,0.0,0.55,0.0,0.11000000000000006,0.0,0.12237162369717942,0.35,0.3261030724730301,0.4573,0.011052631578947368,0.41000000000000003,0.51,0,0.7151271318376974,7,767,50,False,34,30,0.6500000000000002,0.657
8,7,C,2008_myanmar_military,0.4590881278124339,0.0,0.55,0.2,0.09000000000000005,0.0,0.13351151292353144,0.35,0.340929023156332,0.4679,0.012105263157894737,0.42000000000000004,0.52,3,0.669260792276821,7,767,50,False,34,30,0.6500000000000002,0.657
9,8,C,2008_myanmar_military,0.47195288590001144,0.0,0.55,0.3333333333333333,0.07000000000000005,0.0,0.14073897723391562,0.35,0.33994466495075804,0.4686,0.012842105263157894,0.43000000000000005,0.53,2,0.6233944527159446,7,767,50,False,34,30,0.6500000000000002,0.657
10,9,C,2008_myanmar_military,0.4901652953815242,0.0,0.55,0.2222222222222222,0.050000000000000044,0.0,0.14415942120383687,0.35,0.359020445871151,0.4715,0.01336842105263158,0.44000000000000006,0.54,2,0.6058286517532855,7,767,50,False,34,30,0.6500000000000002,0.657
11,10,C,2008_myanmar_military,0.501234365198011,0.0,0.55,0.15384615384615385,0.030000000000000044,0.0,0.14801497646068465,0.35,0.36415973698851084,0.4762,0.01431578947368421,0.45000000000000007,0.55,2,0.5973369991995313,7,767,50,False,34,30,0.6500000000000002,0.657
12,11,C,2008_myanmar_military,0.5130520880612799,0.0,0.55,0.2222222222222222,0.010000000000000044,0.0,0.1516729176348579,0.35,0.35896038167026767,0.4819,0.01463157894736842,0.4600000000000001,0.56,2,0.5888453466457771,7,767,50,False,34,30,0.6500000000000002,0.657
13,12,C,2008_myanmar_military,0.5280484202795044,0.0,0.55,0.2,0.0,0.0,0.15494316361629787,0.35,0.3672426761695872,0.4918,0.014947368421052631,0.4700000000000001,0.5700000000000001,1,0.580353694092023,7,767,50,False,34,30,0.6500000000000002,0.657
14,13,C,2008_myanmar_military,0.5512610251288498,0.0,0.55,0.13513513513513514,0.0,0.0,0.16375669689864494,0.35,0.37612994434712366,0.5021,0.015263157894736841,0.4800000000000001,0.5800000000000001,0,0.6113572855257267,7,767,50,False,34,30,0.6500000000000002,0.657
15,14,C,2008_myanmar_military,0.5660637965998897,0.0,0.55,0.18181818181818182,0.0,0.0,0.1633284622283686,0.35,0.3675894857583206,0.4978,0.015894736842105264,0.4900000000000001,0.5900000000000001,0,0.6163572855257267,7,767,50,False,34,30,0.6500000000000002,0.657
16,15,C,2008_myanmar_military,0.5740682613909982,0.0,0.55,0.23529411764705882,0.0,0.0,0.16851398482517355,0.35,0.37523071332263197,0.5115,0.016526315789473684,0.5000000000000001,0.6000000000000001,2,0.5794439443301251,7,767,50,False,34,30,0.6500000000000002,0.657
17,16,C,2008_myanmar_military,0.5829667666773048,0.0,0.55,0.21311475409836064,0.0,0.0,0.17268467763679538,0.35,0.36594003486790605,0.5266,0.017368421052631578,0.5100000000000001,0.6100000000000001,2,0.5425306031345236,7,767,50,False,34,30,0.6500000000000002,0.657
18,17,C,2008_myanmar_military,0.5894451709507682,0.0,0.55,0.3939393939393939,0.0,0.0,0.17336133314123542,0.35,0.3768856086061344,0.5419,0.01768421052631579,0.5200000000000001,0.6200000000000001,2,0.5035914522107844,7,767,50,False,34,30,0.6500000000000002,0.657
19,18,C,2008_myanmar_military,0.5919691827726299,0.0,0.55,0.5362318840579711,0.0,0.0,0.17491439764822492,0.35,0.37089108466269993,0.5538,0.018105263157894735,0.5300000000000001,0.6300000000000001,5,0.5089629465890667,7,767,50,False,34,30,0.6500000000000002,0.657
20,19,C,2008_myanmar_military,0.5945453070796836,0.0,0.55,0.6197183098591549,0.0,0.0,0.17832992219951532,0.35,0.36739198386043054,0.5598,0.01905263157894737,0.5400000000000001,0.6400000000000001,2,0.514334440967349,7,767,50,False,34,30,0.6500000000000002,0.657
21,20,C,2008_myanmar_military,0.5946743865986438,0.0,0.55,0.7123287671232876,0.0,0.0,0.18333550935668114,0.35,0.3718096346067036,0.5618,0.01968421052631579,0.5500000000000002,0.6500000000000001,2,0.5261091505416217,7,767,50,False,34,30,0.6500000000000002,0.657
22,21,C,2008_myanmar_military,0.5966237577696407,0.0,0.55,0.8378378378378378,0.0,0.0,0.18625040003048238,0.35,0.3682547676553553,0.5607,0.020105263157894737,0.5600000000000002,0.6600000000000001,3,0.5176244968704368,7,767,50,False,34,30,0.6500000000000002,0.657
23,22,C,2008_myanmar_military,0.5976804596779174,0.0,0.55,0.8552631578947368,0.0,0.0,0.18845758288548606,0.35,0.37543445581597434,0.5828,0.020842105263157894,0.5700000000000002,0.6700000000000002,2,0.4844599130799735,7,767,50,False,34,30,0.6500000000000002,0.657
24,23,C,2008_myanmar_military,0.599623847682003,0.0,0.55,0.8701298701298701,0.0,0.0,0.1912003754497728,0.35,0.3793464237083783,0.5723,0.02126315789473684,0.5800000000000002,0.6800000000000002,1,0.469200549834516,7,767,50,False,34,30,0.6500000000000002,0.657
25,24,C,2008_myanmar_military,0.6006080361231582,0.0,0.55,0.8846153846153846,0.030000000000000002,0.0,0.19541357790448957,0.35,0.3613089590473744,0.5669,0.021473684210526315,0.5900000000000002,0.6900000000000002,0,0.474200549834516,7,767,50,False,34,30,0.6500000000000002,0.657
26,25,C,2008_myanmar_military,0.6007766966986503,0.0,0.55,0.8987341772151899,0.010000000000000002,0.0,0.19814556549531,0.35,0.36237935917626873,0.5519,0.021789473684210525,0.6000000000000002,0.7000000000000002,2,0.4616112558007557,7,767,50,False,34,30,0.6500000000000002,0.657
27,26,C,2008_myanmar_military,0.6015040056602956,0.0,0.55,0.8902439024390244,0.0,0.0,0.20141304512626695,0.35,0.36248164210658723,0.5541,0.02231578947368421,0.6100000000000002,0.7100000000000002,1,0.4490219617669954,7,767,50,False,34,30,0.6500000000000002,0.657
28,27,C,2008_myanmar_military,0.6015040056602957,0.0,0.55,0.8902439024390244,0.0,0.0,0.20685708002649225,0.35,0.36902104462409413,0.5517,0.022631578947368423,0.6200000000000002,0.7200000000000002,0,0.4540219617669954,7,767,50,False,34,30,0.6500000000000002,0.657
29,28,C,2008_myanmar_military,0.6015040056602957,0.0,0.55,0.891566265060241,0.0,0.0,0.21020995850622823,0.35,0.3767032982096509,0.5524,0.022842105263157896,0.6300000000000002,0.7300000000000002,0,0.4590219617669954,7,767,50,False,34,30,0.6500000000000002,0.657
30,29,C,2008_myanmar_military,0.6015040056602956,0.0,0.55,0.927710843373494,0.0,0.0,0.2129560294201746,0.35,0.36608073132499447,0.5532,0.02305263157894737,0.6400000000000002,0.7400000000000002,3,0.41629723027636256,7,767,50,False,34,30,0.6500000000000002,0.657
31,30,C,2008_myanmar_military,0.6015040056602955,0.0,0.55,0.9518072289156626,0.0,0.0,0.216037303584189,0.35,0.3675975105405048,0.5515,0.023473684210526317,0.6500000000000002,0.7500000000000002,2,0.37357249878572973,7,767,50,False,34,30,0.6500000000000002,0.657
32,31,C,2008_myanmar_military,0.6015040056602955,0.0,0.55,0.963855421686747,0.0,0.0,0.21677518598213674,0.35,0.37137745311361303,0.5455,0.023578947368421053,0.6500000000000002,0.7500000000000002,0,0.3308477672950969,7,767,50,False,34,30,0.6500000000000002,0.657
33,32,C,2008_myanmar_military,0.6015040056602953,0.0,0.55,0.963855421686747,0.0,0.0,0.2183475364916552,0.35,0.3658305783100188,0.542,0.02368421052631579,0.6500000000000002,0.7500000000000002,0,0.3358477672950969,7,767,50,False,34,30,0.6500000000000002,0.657
34,33,C,2008_myanmar_military,0.6015040056602959,0.0,0.55,0.963855421686747,0.0,0.0,0.2190941063088525,0.35,0.36942175993568815,0.5462,0.023789473684210527,0.6500000000000002,0.7500000000000002,1,0.3615527543319202,7,767,50,False,34,30,0.6500000000000002,0.657
35,34,C,2008_myanmar_military,0.6015040056602956,0.0,0.55,0.9759036144578314,0.0,0.0,0.2195164410203563,0.35,0.37191330999480543,0.5354,0.024105263157894737,0.6500000000000002,0.7500000000000002,1,0.38725774136874347,7,767,50,False,34,30,0.6500000000000002,0.657
36,35,C,2008_myanmar_military,0.6015040056602954,0.0,0.55,0.9879518072289156,0.0,0.0,0.2197466598613749,0.35,0.36719485320037326,0.5317,0.024210526315789474,0.6500000000000002,0.7500000000000002,2,0.41296272840556675,7,767,50,False,34,30,0.6500000000000002,0.657
37,36,C,2008_myanmar_military,0.6015040056602953,0.0,0.55,0.9879518072289156,0.0,0.0,0.21937053707952392,0.35,0.3717816860670571,0.5317,0.024210526315789474,0.6500000000000002,0.7500000000000002,2,0.43866771544239,7,767,50,False,34,30,0.6500000000000002,0.657
38,37,C,2008_myanmar_military,0.6015040056602957,0.0,0.55,1.0,0.0,0.0,0.22005579603871023,0.35,0.36543540911223465,0.528,0.02431578947368421,0.6500000000000002,0.7500000000000002,3,0.4542197270252319,7,767,50,False,34,30,0.6500000000000002,0.657
39,38,C,2008_myanmar_military,0.6015040056602956,0.0,0.55,1.0,0.0,0.0,0.22081368961768835,0.35,0.3729330258840074,0.528,0.02431578947368421,0.6500000000000002,0.7500000000000002,0,0.46977173860807375,7,767,50,False,34,30,0.6500000000000002,0.657
40,39,C,2008_myanmar_military,0.6015040056602954,0.0,0.55,1.0,0.0,0.0,0.2216330245884559,0.35,0.3786620914087565,0.5242,0.024421052631578948,0.6500000000000002,0.7500000000000002,0,0.47477173860807376,7,767,50,False,34,30,0.6500000000000002,0.657
