index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,C,2008_myanmar_military,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
1,0,C,2008_myanmar_military,0.2240637214168675,0.279,0.55,0.0,0.23,0.0,0.030329767390912667,0.35,0.61515,0.4357,0.0007368421052631579,0.35,0.44999999999999996,0,0.755,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
2,1,C,2008_myanmar_military,0.2709716483656662,0.06608537162881,0.55,0.0,0.21000000000000002,0.0,0.051349732323862314,0.35,0.3441011030473695,0.4361,0.0017894736842105263,0.36,0.45999999999999996,0,0.76,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
3,2,C,2008_myanmar_military,0.32667654688298137,0.0,0.55,0.0,0.19000000000000003,0.0,0.06276879820639027,0.35,0.3045587108314022,0.4568,0.0038947368421052633,0.37,0.47,2,0.7389923638343603,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
4,3,C,2008_myanmar_military,0.38345319304104386,0.0,0.55,0.0,0.17000000000000004,0.0,0.07903217738812278,0.35,0.3115794393588219,0.4626,0.0054736842105263155,0.38,0.48,2,0.7179847276687206,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
5,4,C,2008_myanmar_military,0.4328896104234224,0.0,0.55,0.0,0.15000000000000005,0.0,0.09561243693332254,0.35,0.3133714976783555,0.4769,0.0070526315789473685,0.39,0.49,1,0.6969770915030808,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
6,5,C,2008_myanmar_military,0.45250772061738875,0.0,0.55,0.0,0.13000000000000006,0.0,0.1085906351554101,0.35,0.3223209817507979,0.4967,0.008736842105263157,0.4,0.5,0,0.7019770915030809,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
7,6,C,2008_myanmar_military,0.4739639392949748,0.0,0.55,0.0,0.11000000000000006,0.0,0.11743177782981958,0.35,0.3324657125721941,0.521,0.010210526315789474,0.41000000000000003,0.51,0,0.7069770915030809,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
8,7,C,2008_myanmar_military,0.4930542076844486,0.0,0.55,0.0,0.09000000000000005,0.0,0.1320680275276621,0.35,0.3365373315647259,0.5252,0.010842105263157894,0.42000000000000004,0.52,0,0.7119770915030809,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
9,8,C,2008_myanmar_military,0.512104616760863,0.0,0.55,0.0,0.07000000000000005,0.0,0.13534977324362632,0.35,0.34856592172060186,0.5338,0.011789473684210527,0.43000000000000005,0.53,1,0.6961188720524258,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
10,9,C,2008_myanmar_military,0.5320477949851967,0.0,0.55,0.043478260869565216,0.050000000000000044,0.0,0.14725609823066302,0.35,0.35225262486326697,0.5331,0.01231578947368421,0.44000000000000006,0.54,1,0.7011368651736871,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
11,10,C,2008_myanmar_military,0.5419743583544707,0.0,0.55,0.06666666666666667,0.030000000000000044,0.0,0.1543628031536213,0.35,0.34899159699124094,0.5597,0.013578947368421053,0.45000000000000007,0.55,1,0.7270130777456034,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
12,11,C,2008_myanmar_military,0.5515658049313424,0.0,0.55,0.16216216216216217,0.010000000000000044,0.0,0.15764672172898933,0.35,0.3599602522617952,0.5847,0.014,0.4600000000000001,0.56,2,0.7303114575333823,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
13,12,C,2008_myanmar_military,0.5613221568525636,0.0,0.55,0.2558139534883721,0.0,0.0,0.16421073363075786,0.35,0.36625981449690825,0.5974,0.01431578947368421,0.4700000000000001,0.5700000000000001,1,0.7336098373211613,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
14,13,C,2008_myanmar_military,0.5730665793401629,0.0,0.55,0.3541666666666667,0.0,0.0,0.16851726346152449,0.35,0.37926762559859195,0.6195,0.014736842105263158,0.4800000000000001,0.5800000000000001,2,0.7398581369555636,8,867,50,False,27,28,0.6300000000000002,0.6488000000000003
