index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
19,18,C,2008_myanmar_military,0.5755283476722317,0.0,0.55,0.7166666666666667,0.030000000000000002,0.0,0.14325950610593677,0.35,0.35139338999763825,0.6,0.01831578947368421,0.5300000000000001,0.6300000000000001,1,0.6776976965374863,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
20,19,C,2008_myanmar_military,0.5755283476722313,0.0,0.55,0.7666666666666667,0.06,0.0,0.14749850449422505,0.35,0.3421186403547007,0.6186,0.018842105263157896,0.5400000000000001,0.6400000000000001,2,0.7475695469996055,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
21,20,C,2008_myanmar_military,0.5827318449489222,0.0,0.55,0.8064516129032258,0.039999999999999994,0.0,0.1472839523984044,0.35,0.34891481019056264,0.6304,0.019578947368421053,0.5500000000000002,0.6500000000000001,3,0.7835526714984933,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
22,21,C,2008_myanmar_military,0.5844502286608936,0.0,0.55,0.8548387096774194,0.019999999999999993,0.0,0.15176077084108536,0.35,0.3603403956275245,0.6292,0.020105263157894737,0.5600000000000002,0.6600000000000001,2,0.819535795997381,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
23,22,C,2008_myanmar_military,0.5862886396273426,0.0,0.55,0.9206349206349206,0.04999999999999999,0.0,0.15242474715680016,0.35,0.3477743414737531,0.6301,0.02063157894736842,0.5700000000000002,0.6700000000000002,1,0.8731321237644771,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
24,23,C,2008_myanmar_military,0.5876599906965808,0.0,0.55,0.9206349206349206,0.02999999999999999,0.0,0.15629365514235358,0.35,0.3551144874144587,0.631,0.021052631578947368,0.5800000000000002,0.6800000000000002,1,0.861856601069454,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
25,24,C,2008_myanmar_military,0.5876599906965808,0.0,0.55,0.9682539682539683,0.009999999999999988,0.0,0.15983189215970278,0.35,0.35798457315840837,0.6265,0.021157894736842105,0.5900000000000002,0.6900000000000002,1,0.8668566010694541,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
26,25,C,2008_myanmar_military,0.5887650946430942,0.0,0.55,0.953125,0.0,0.0,0.16197331178025293,0.35,0.36549940873751385,0.6139,0.021789473684210525,0.6000000000000002,0.7000000000000002,1,0.8718566010694541,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
27,26,C,2008_myanmar_military,0.5887650946430943,0.0,0.55,0.9692307692307692,0.0,0.0,0.16221893144793897,0.35,0.3724781530921616,0.604,0.02273684210526316,0.6100000000000002,0.7100000000000002,1,0.8472557529744833,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
28,27,C,2008_myanmar_military,0.5887650946430943,0.0,0.55,0.9692307692307692,0.0,0.0,0.16382933100027255,0.35,0.3666721626945686,0.5944,0.02336842105263158,0.6200000000000002,0.7200000000000002,2,0.8427769114873052,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
29,28,C,2008_myanmar_military,0.5887650946430941,0.0,0.55,0.9692307692307692,0.0,0.0,0.16431150789684856,0.35,0.37838846610998755,0.5971,0.023789473684210527,0.6300000000000002,0.7300000000000002,2,0.838298070000127,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
30,29,C,2008_myanmar_military,0.5887650946430945,0.0,0.55,0.9696969696969697,0.0,0.0,0.16506734486434307,0.35,0.3725858609247788,0.5985,0.023894736842105264,0.6300000000000002,0.7300000000000002,2,0.8634200766079196,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
31,30,C,2008_myanmar_military,0.5887650946430946,0.0,0.55,0.9696969696969697,0.0,0.0,0.16565951619360494,0.35,0.368571877988969,0.5896,0.024210526315789474,0.6300000000000002,0.7300000000000002,2,0.8666836832952364,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
32,31,C,2008_myanmar_military,0.5887650946430943,0.0,0.55,0.9848484848484849,0.0,0.0,0.16591371491922008,0.35,0.37344519936695564,0.5802,0.024526315789473684,0.6300000000000002,0.7300000000000002,1,0.8236900760705004,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
33,32,C,2008_myanmar_military,0.5887650946430947,0.0,0.55,0.9848484848484849,0.0,0.0,0.16596830245300256,0.35,0.3659213087799241,0.5736,0.024736842105263158,0.6300000000000002,0.7300000000000002,2,0.818748762909442,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
34,33,C,2008_myanmar_military,0.5887650946430943,0.0,0.55,1.0,0.0,0.0,0.1659895096287815,0.35,0.36535755844384377,0.5736,0.024736842105263158,0.6300000000000002,0.7300000000000002,1,0.8138074497483836,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
35,34,C,2008_myanmar_military,0.5887650946430941,0.0,0.55,1.0,0.0,0.0,0.16601189718841036,0.35,0.3781817139885563,0.5703,0.024842105263157895,0.6300000000000002,0.7300000000000002,1,0.8350013438915853,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
36,35,C,2008_myanmar_military,0.5887650946430942,0.0,0.55,1.0,0.0,0.0,0.16602952680467195,0.35,0.3664641877075726,0.5703,0.024842105263157895,0.6300000000000002,0.7300000000000002,1,0.856195238034787,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
37,36,C,2008_myanmar_military,0.5887650946430942,0.0,0.55,1.0,0.0,0.0,0.1660584434559863,0.35,0.36614725610749493,0.5703,0.024842105263157895,0.6300000000000002,0.7300000000000002,2,0.8444537290197951,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
38,37,C,2008_myanmar_military,0.5887650946430946,0.0,0.55,1.0,0.030000000000000002,0.0,0.1660560079273188,0.35,0.35162394352034926,0.5703,0.024842105263157895,0.6300000000000002,0.7300000000000002,1,0.8327122200048032,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
39,38,C,2008_myanmar_military,0.5887650946430942,0.0,0.55,1.0,0.010000000000000002,0.0,0.1660755674317292,0.35,0.3691649723993458,0.5703,0.024842105263157895,0.6300000000000002,0.7300000000000002,1,0.8173430068249373,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
40,39,C,2008_myanmar_military,0.5887650946430946,0.0,0.55,1.0,0.0,0.0,0.16608138565205027,0.35,0.36855128689153926,0.5703,0.024842105263157895,0.6300000000000002,0.7300000000000002,1,0.8349091968032651,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
41,40,C,2008_myanmar_military,0.5887650946430943,0.0,0.55,1.0,0.0,0.0,0.16607862392902273,0.35,0.37563515691677957,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,2,0.852475386781593,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
42,41,C,2008_myanmar_military,0.5887650946430945,0.0,0.55,1.0,0.0,0.0,0.16607574579570084,0.35,0.3723861426547384,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,2,0.847336961607446,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
43,42,C,2008_myanmar_military,0.5887650946430945,0.0,0.55,1.0,0.0,0.0,0.16607274524638868,0.35,0.3754997170793676,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,2,0.842198536433299,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
44,43,C,2008_myanmar_military,0.5887650946430945,0.0,0.55,1.0,0.0,0.0,0.16606962107948497,0.35,0.3791114373580934,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,1,0.8058888936622997,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
45,44,C,2008_myanmar_military,0.5887650946430942,0.0,0.55,1.0,0.0,0.0,0.16606636593746965,0.35,0.3695648063001227,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,1,0.7797176760654473,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
46,45,C,2008_myanmar_military,0.5887650946430942,0.0,0.55,1.0,0.0,0.0,0.16606297874888185,0.35,0.36646903185024926,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,2,0.7544187665202812,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
47,46,C,2008_myanmar_military,0.5887650946430943,0.0,0.55,1.0,0.0,0.0,0.16605945163026828,0.35,0.3743197454338269,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,3,0.7812283452328951,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
48,47,C,2008_myanmar_military,0.5887650946430945,0.0,0.55,1.0,0.0,0.0,0.1660557821170439,0.35,0.3702700633159482,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,2,0.808037923945509,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
49,48,C,2008_myanmar_military,0.5887650946430946,0.0,0.55,1.0,0.0,0.0,0.1660519650775485,0.35,0.37729990930288293,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,2,0.8567341432662087,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
50,49,C,2008_myanmar_military,0.5887650946430945,0.0,0.55,1.0,0.0,0.0,0.16604799689601848,0.35,0.37773425002673083,0.5669,0.02494736842105263,0.6300000000000002,0.7300000000000002,3,0.8402485088360746,1,167,50,False,32,28,0.6300000000000002,0.6488000000000003
