index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,6,665,50,False,24,0,0.35,1.0
1,0,A,mfu_v7,0.1850425247315368,0.319,0.55,0.0,0.23,0.0,0.011223271320758526,0.35,0.61515,0.4533,0.0009473684210526315,0.35,1.0,0,0.755,6,665,50,False,24,0,0.35,1.0
2,1,A,mfu_v7,0.23277055005304814,0.3837112376465793,0.55,0.0,0.21000000000000002,0.0,0.026986785860726194,0.35,0.6410456757642503,0.4541,0.0022105263157894735,0.35,1.0,0,0.76,6,665,50,False,24,0,0.35,1.0
3,2,A,mfu_v7,0.28387623939926815,0.41265658269275624,0.55,0.0,0.19000000000000003,0.0,0.04380104234697469,0.35,0.6473650337465551,0.4627,0.0025263157894736842,0.35,1.0,2,0.7772758458115745,6,665,50,False,24,0,0.35,1.0
4,3,A,mfu_v7,0.3289511232252007,0.4481477252496008,0.55,0.0,0.17000000000000004,0.0,0.056784713366499005,0.35,0.6749245742561631,0.4667,0.003263157894736842,0.35,1.0,3,0.818316559362534,6,665,50,False,24,0,0.35,1.0
5,4,A,mfu_v7,0.3758405881481901,0.4576545892077068,0.55,0.0,0.15000000000000005,0.0,0.06524111563200062,0.35,0.6750498151424891,0.4668,0.0038947368421052633,0.35,1.0,4,0.8708162766036743,6,665,50,False,24,0,0.35,1.0
6,5,A,mfu_v7,0.3933410835845423,0.4677915494031851,0.55,0.0,0.13000000000000006,0.0,0.07375195049094019,0.35,0.6866870444657891,0.475,0.0054736842105263155,0.35,1.0,3,0.907009640606072,6,665,50,False,24,0,0.35,1.0
7,6,A,mfu_v7,0.4137960270643683,0.47973362077961673,0.55,0.25,0.11000000000000006,0.0,0.0836542295317652,0.35,0.6997744889912981,0.5059,0.007684210526315789,0.35,1.0,2,0.9194681551067144,6,665,50,False,24,0,0.35,1.0
8,7,A,mfu_v7,0.43728728151183327,0.5019554063827764,0.55,0.125,0.09000000000000005,0.0,0.09068417642916395,0.35,0.7218695153361985,0.5201,0.008736842105263157,0.35,1.0,2,0.921965830420904,6,665,50,False,24,0,0.35,1.0
9,8,A,mfu_v7,0.45688725457306667,0.5210921573075942,0.55,0.09090909090909091,0.07000000000000005,0.0,0.10186430593800012,0.35,0.7367162787614483,0.5275,0.009894736842105263,0.35,1.0,1,0.9244635057350935,6,665,50,False,24,0,0.35,1.0
10,9,A,mfu_v7,0.47429837383383927,0.5203374175900917,0.55,0.07692307692307693,0.050000000000000044,0.0,0.10543665353866907,0.35,0.7339618406413975,0.54,0.010842105263157894,0.35,1.0,0,0.903196313309898,6,665,50,False,24,0,0.35,1.0
11,10,A,mfu_v7,0.48827665960718786,0.5203803822002193,0.55,0.2222222222222222,0.030000000000000044,0.0,0.11701980133815697,0.35,0.7403196477023697,0.5502,0.011894736842105263,0.35,1.0,0,0.908196313309898,6,665,50,False,24,0,0.35,1.0
