index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,13,1365,50,False,33,0,0.35,1.0
1,0,A,mfu_v7,0.21881733205426251,0.319,0.55,0.0,0.23,0.0,0.019272034467492805,0.35,0.61515,0.4293,0.0010526315789473684,0.35,1.0,0,0.755,13,1365,50,False,33,0,0.35,1.0
2,1,A,mfu_v7,0.2663251065528299,0.389146562117822,0.55,0.0,0.21000000000000002,0.0,0.027470264258784134,0.35,0.646209234011931,0.4433,0.0023157894736842107,0.35,1.0,2,0.7279000102608356,13,1365,50,False,33,0,0.35,1.0
3,2,A,mfu_v7,0.3153806148412971,0.4315787949041568,0.55,0.0,0.19000000000000003,0.0,0.05104374668947888,0.35,0.6630582990694638,0.4483,0.003263157894736842,0.35,1.0,2,0.7421602058476714,13,1365,50,False,33,0,0.35,1.0
4,3,A,mfu_v7,0.37069060590835684,0.4581239589050148,0.55,0.0,0.17000000000000004,0.0,0.06988350545619051,0.35,0.6764546671000182,0.4592,0.003789473684210526,0.35,1.0,1,0.7564204014345072,13,1365,50,False,33,0,0.35,1.0
5,4,A,mfu_v7,0.41157066855582086,0.4713439601363164,0.55,0.0,0.15000000000000005,0.0,0.07782135524187643,0.35,0.6838646993893944,0.4674,0.0050526315789473685,0.35,1.0,2,0.776395897189459,13,1365,50,False,33,0,0.35,1.0
6,5,A,mfu_v7,0.4345077381328444,0.4746523717821733,0.55,0.0,0.13000000000000006,0.0,0.10063984093519834,0.35,0.6874552899358117,0.4781,0.006,0.35,1.0,1,0.7963713929444108,13,1365,50,False,33,0,0.35,1.0
7,6,A,mfu_v7,0.45996161388234674,0.4990886199774417,0.55,0.0,0.11000000000000006,0.0,0.10847114020314087,0.35,0.7152801928300567,0.5,0.007789473684210527,0.35,1.0,2,0.7417807031588403,13,1365,50,False,33,0,0.35,1.0
8,7,A,mfu_v7,0.4824439830309899,0.49624354798510795,0.55,0.14285714285714285,0.09000000000000005,0.0,0.11795470949114628,0.35,0.708314150195327,0.521,0.009157894736842104,0.35,1.0,2,0.6593122038737251,13,1365,50,False,33,0,0.35,1.0
9,8,A,mfu_v7,0.5069772484796302,0.5205031036028549,0.55,0.15384615384615385,0.07000000000000005,0.0,0.12543067039796882,0.35,0.7385556582689667,0.5236,0.01031578947368421,0.35,1.0,1,0.57684370458861,13,1365,50,False,33,0,0.35,1.0
