index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,11,1165,50,False,39,0,0.35,1.0
1,0,A,mfu_v7,0.20080096465447378,0.319,0.55,0.0,0.23,0.0,0.011196119100394801,0.35,0.61515,0.4316,0.0012631578947368421,0.35,1.0,0,0.755,11,1165,50,False,39,0,0.35,1.0
2,1,A,mfu_v7,0.24967115946626753,0.38644207926860324,0.55,0.0,0.21000000000000002,0.0,0.03995383564791066,0.35,0.6436399753051731,0.4364,0.0024210526315789475,0.35,1.0,2,0.7287048142748057,11,1165,50,False,39,0,0.35,1.0
3,2,A,mfu_v7,0.30119888752774215,0.4346065054256307,0.55,0.0,0.19000000000000003,0.0,0.04594341326295434,0.35,0.6670705068615358,0.4381,0.003368421052631579,0.35,1.0,2,0.6761596302781867,11,1165,50,False,39,0,0.35,1.0
4,3,A,mfu_v7,0.3479526690001578,0.45312066874447116,0.55,0.0,0.17000000000000004,0.0,0.06762519199858384,0.35,0.6704299030284826,0.4492,0.004421052631578947,0.35,1.0,3,0.6123666597651575,11,1165,50,False,39,0,0.35,1.0
5,4,A,mfu_v7,0.3923282766138382,0.4807000947087345,0.55,0.0,0.15000000000000005,0.0,0.07872953265033891,0.35,0.6948544091006199,0.4588,0.005368421052631579,0.35,1.0,2,0.517563515385546,11,1165,50,False,39,0,0.35,1.0
6,5,A,mfu_v7,0.40768434944719756,0.48531622320189033,0.55,0.0,0.13000000000000006,0.0,0.09062351391247618,0.35,0.6936563722641274,0.4686,0.006526315789473684,0.35,1.0,2,0.46127349672505297,11,1165,50,False,39,0,0.35,1.0
7,6,A,mfu_v7,0.4205864594648839,0.5023066078336106,0.55,0.0,0.11000000000000006,0.0,0.09740592070910616,0.35,0.7138584636971361,0.482,0.007578947368421052,0.35,1.0,1,0.4049834780645599,11,1165,50,False,39,0,0.35,1.0
8,7,A,mfu_v7,0.4395559939183446,0.5153337141992455,0.55,0.0,0.09000000000000005,0.0,0.10144576771025841,0.35,0.7250982531991668,0.4969,0.008421052631578947,0.35,1.0,3,0.44309005408021074,11,1165,50,False,39,0,0.35,1.0
9,8,A,mfu_v7,0.45180368667097087,0.5047210133681034,0.55,0.25,0.07000000000000005,0.0,0.10727309609590158,0.35,0.7155448027360152,0.5148,0.009894736842105263,0.35,1.0,3,0.48119663009586155,11,1165,50,False,39,0,0.35,1.0
10,9,A,mfu_v7,0.46652648566261723,0.5133041212404358,0.55,0.16666666666666666,0.050000000000000044,0.0,0.11951039205683676,0.35,0.7341560895638106,0.5308,0.010947368421052631,0.35,1.0,2,0.49068075879570056,11,1165,50,False,39,0,0.35,1.0
11,10,A,mfu_v7,0.47702177971928106,0.5152672700129388,0.55,0.09090909090909091,0.030000000000000044,0.0,0.12125862539399816,0.35,0.7384161755913088,0.5288,0.012,0.35,1.0,2,0.5001648874955396,11,1165,50,False,39,0,0.35,1.0
12,11,A,mfu_v7,0.4882510980933103,0.5110501672785897,0.55,0.125,0.010000000000000044,0.0,0.1275983625969406,0.35,0.7395854055092257,0.5351,0.012736842105263158,0.35,1.0,2,0.4879074622213938,11,1165,50,False,39,0,0.35,1.0
13,12,A,mfu_v7,0.5013144081426802,0.5345688002174537,0.55,0.15,0.0,0.0,0.14031006246888947,0.35,0.7696992899495734,0.5496,0.013473684210526317,0.35,1.0,2,0.5042724842630598,11,1165,50,False,39,0,0.35,1.0
14,13,A,mfu_v7,0.5167505138221967,0.5283593573888193,0.55,0.24,0.0,0.0,0.1444848970131553,0.35,0.7569224934280478,0.54,0.01463157894736842,0.35,1.0,2,0.5206375063047258,11,1165,50,False,39,0,0.35,1.0
15,14,A,mfu_v7,0.5250887733475408,0.5295737753880405,0.55,0.26666666666666666,0.0,0.0,0.15476252536385757,0.35,0.7606841565153344,0.5574,0.015157894736842105,0.35,1.0,2,0.5370025283463918,11,1165,50,False,39,0,0.35,1.0
16,15,A,mfu_v7,0.5303647333077306,0.5466832870584312,0.55,0.28125,0.0,0.0,0.15444528603946733,0.35,0.7764281370425326,0.5965,0.016,0.35,1.0,1,0.5533675503880578,11,1165,50,False,39,0,0.35,1.0
17,16,A,mfu_v7,0.5379429162395734,0.564027032979612,0.55,0.35135135135135137,0.0,0.0,0.16420266811836778,0.35,0.7857187007660902,0.6182,0.016736842105263158,0.35,1.0,1,0.5697325724297239,11,1165,50,False,39,0,0.35,1.0
18,17,A,mfu_v7,0.5280506096441958,0.5758327174177418,0.55,0.5,0.0,0.0,0.1649922097047607,0.35,0.7896497276954177,0.6179,0.01757894736842105,0.35,1.0,1,0.5747325724297239,11,1165,50,False,39,0,0.35,1.0
19,18,A,mfu_v7,0.5176153547703386,0.5890934656592435,0.55,0.6190476190476191,0.0,0.0,0.1695408776882011,0.35,0.7972890510608297,0.6219,0.01831578947368421,0.35,1.0,1,0.5797325724297239,11,1165,50,False,39,0,0.35,1.0
20,19,A,mfu_v7,0.5082478390427086,0.6088769675993032,0.55,0.6444444444444445,0.0,0.0,0.17144364555938602,0.35,0.8105138636424558,0.6073,0.019263157894736843,0.35,1.0,2,0.624373935980588,11,1165,50,False,39,0,0.35,1.0
21,20,A,mfu_v7,0.4907736052406473,0.6071177057358464,0.55,0.7021276595744681,0.0,0.0,0.17339757067587896,0.35,0.8005334940573468,0.6044,0.019894736842105264,0.35,1.0,4,0.6299443717953488,11,1165,50,False,39,0,0.35,1.0
22,21,A,mfu_v7,0.47145535247956794,0.6098678497028344,0.55,0.7083333333333334,0.0,0.0,0.1751762098437696,0.35,0.8038850208086372,0.5943,0.020526315789473684,0.35,1.0,3,0.6355148076101096,11,1165,50,False,39,0,0.35,1.0
23,22,A,mfu_v7,0.4521132325182374,0.6309527432350492,0.55,0.7708333333333334,0.0,0.0,0.1779571548485224,0.35,0.8227606091981063,0.6071,0.021052631578947368,0.35,1.0,3,0.6112114628212244,11,1165,50,False,39,0,0.35,1.0
24,23,A,mfu_v7,0.42731687747041747,0.6439280411341435,0.55,0.875,0.0,0.0,0.18215346924764056,0.35,0.8262314869187155,0.5926,0.02157894736842105,0.35,1.0,3,0.6028358654997175,11,1165,50,False,39,0,0.35,1.0
