index,year,scenario,constitution,corruption_index,trust_index,grievance_index,iig_effectiveness,coup_probability,north_star_progress,gini_coefficient,ethnic_harmony,stability_index,employment_rate,brain_drain_rate,vpn_floor,social_media_openness,active_shocks,china_influence,run_id,seed,final_year,simulation_failed,total_shocks_fired,total_shutdowns,final_vpn_floor,mean_sm_openness
0,0,A,mfu_v7,0.72,0.22,0.6,0.3,0.25,0.0,0.55,0.35,0.18,0.58,0.35,0.35,1.0,0,0.75,18,1865,50,False,26,0,0.35,1.0
1,0,A,mfu_v7,0.21390975395055983,0.319,0.55,0.0,0.23,0.0,0.014158223585826534,0.35,0.61515,0.4248,0.0011578947368421054,0.35,1.0,1,0.784000429306891,18,1865,50,False,26,0,0.35,1.0
2,1,A,mfu_v7,0.2550410247851569,0.3706016688988171,0.55,0.0,0.21000000000000002,0.0,0.034073341607226686,0.35,0.6285915854538763,0.43,0.001894736842105263,0.35,1.0,2,0.7939424567178941,18,1865,50,False,26,0,0.35,1.0
3,2,A,mfu_v7,0.30935345388222335,0.4034461374660187,0.55,0.0,0.19000000000000003,0.0,0.051297388115188566,0.35,0.6441211296552145,0.4297,0.0030526315789473684,0.35,1.0,3,0.8038844841288972,18,1865,50,False,26,0,0.35,1.0
4,3,A,mfu_v7,0.3529067627799502,0.42675820392502195,0.55,0.0,0.17000000000000004,0.0,0.06835482837416365,0.35,0.6584729159930429,0.4363,0.004105263157894737,0.35,1.0,0,0.8138265115399004,18,1865,50,False,26,0,0.35,1.0
5,4,A,mfu_v7,0.4056977040415277,0.4428979774723146,0.55,0.0,0.15000000000000005,0.0,0.085645012830987,0.35,0.6700146329501897,0.4441,0.0054736842105263155,0.35,1.0,0,0.8188265115399004,18,1865,50,False,26,0,0.35,1.0
6,5,A,mfu_v7,0.41963753018191136,0.46118007981058545,0.55,0.0,0.13000000000000006,0.0,0.09505271418689899,0.35,0.686603925281684,0.4529,0.006421052631578947,0.35,1.0,1,0.8029164128670365,18,1865,50,False,26,0,0.35,1.0
7,6,A,mfu_v7,0.4318286572904122,0.4890653193231839,0.55,0.0,0.11000000000000006,0.0,0.11346624777308982,0.35,0.7114164198365787,0.4642,0.008105263157894737,0.35,1.0,1,0.7870063141941727,18,1865,50,False,26,0,0.35,1.0
8,7,A,mfu_v7,0.44633921666524784,0.4861930271440245,0.55,0.0,0.09000000000000005,0.0,0.12460456415024344,0.35,0.7029759416710861,0.4838,0.009052631578947368,0.35,1.0,1,0.7920063141941727,18,1865,50,False,26,0,0.35,1.0
9,8,A,mfu_v7,0.45743286466932626,0.5026307693565387,0.55,0.16666666666666666,0.07000000000000005,0.0,0.13792546964729224,0.35,0.7257981594882215,0.5103,0.010526315789473684,0.35,1.0,1,0.7970063141941727,18,1865,50,False,26,0,0.35,1.0
